Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
4 iron, 4 sulfur cluster binding (GO:0051539)	1/39	1.0000000000346498385539462105953134596347808837890625	1	1.00000000004855760238342554657720029354095458984375	1	0.09627085496297318	0	PRIM2
growth factor activity (GO:0008083)	1/163	1.000000000037875924618901990470476448535919189453125	1	1.0000000001206001964959568795165978372097015380859375	1	-0.9038228844650873	-0	IGF1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705)	1/163	1.000000000037875924618901990470476448535919189453125	1	1.0000000001206001964959568795165978372097015380859375	1	-0.9096191471236442	-0	ALKBH1
binding, bridging (GO:0060090)	1/146	1.000000000041937564532190663157962262630462646484375	1	1.0000000001147573147619596056756563484668731689453125	1	-0.7862349719045743	-0	PPP4R2
motor activity (GO:0003774)	1/132	1.0000000000419573265020289909443818032741546630859375	1	1.0000000001412978622994387478684075176715850830078125	1	-0.7484533161671318	-0	SMC1A
NAD binding (GO:0051287)	1/50	1.000000000043485659517727981437928974628448486328125	1	1.0000000000972575353586080382228828966617584228515625	1	-0.05834526415174823	-0	GAPDH
chemoattractant activity (GO:0042056)	1/22	1.00000000004804956432735707494430243968963623046875	1	0.99999999999901179048578114816336892545223236083984375	1	1.7537641565957656	0	ALKBH1
protein binding, bridging (GO:0030674)	1/134	1.0000000000515905096420965492143295705318450927734375	1	1.0000000001420927819850703599513508379459381103515625	1	-0.6994631471880125	-0	PPP4R2
protein tyrosine kinase activity (GO:0004713)	1/142	1.000000000061139981966107370681129395961761474609375	1	1.0000000001158124707245633544516749680042266845703125	1	-0.7671299231433633	-0	WEE1
small conjugating protein ligase binding (GO:0044389)	1/182	1.0000000000737869765288223788957111537456512451171875	1	1.0000000000761593010878414133912883698940277099609375	1	-0.8144202266815097	-0	FANCL
ubiquitin protein ligase binding (GO:0031625)	1/182	1.0000000000737869765288223788957111537456512451171875	1	1.0000000000761593010878414133912883698940277099609375	1	-0.80130467907538	-0	FANCL
ubiquitin thiolesterase activity (GO:0004221)	1/36	1.0000000000863338289747161979903466999530792236328125	1	1.000000000013385292874090737313963472843170166015625	1	0.48018364318073536	0	BRCC3
RNA polymerase II carboxy-terminal domain kinase activity (GO:0008353)	1/16	1.0000000000931219545918793301098048686981201171875	1	1.0000000000372082364918924213270656764507293701171875	1	4.027275269818863	0	GTF2H2
metallopeptidase activity (GO:0008237)	1/188	1.0000000001051556619557914018514566123485565185546875	1	1.0000000000652906617659709809231571853160858154296875	1	-0.7761633955380143	-0	BRCC3
coenzyme binding (GO:0050662)	1/188	1.0000000001051556619557914018514566123485565185546875	1	1.0000000000652906617659709809231571853160858154296875	1	-0.750491544614861	-0	GAPDH
cysteine-type peptidase activity (GO:0008234)	1/172	1.00000000012567280549546921974979341030120849609375	1	1.0000000000634459151882538208155892789363861083984375	1	-0.8669979346720704	-0	BRCC3
iron ion binding (GO:0005506)	1/172	1.00000000012567280549546921974979341030120849609375	1	1.0000000000634459151882538208155892789363861083984375	1	-0.7176159591928356	-0	ALKBH1
cell adhesion molecule binding (GO:0050839)	1/168	1.000000000132836408539560579811222851276397705078125	1	1.0000000000946978051530322773032821714878082275390625	1	-0.6741662772219759	-0	IGF1
microtubule binding (GO:0008017)	1/171	1.00000000015289725041611745837144553661346435546875	1	1.0000000000645197228976712722214870154857635498046875	1	-0.6899926517729649	-0	GAPDH
