Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
ribonucleoside monophosphate catabolic process (GO:0009158)	9/332	0.01566833768299415174940492079258547164499759674072265625	0.1000203979584797508994853387775947339832782745361328125	0.0421361146727858570937286231128382496535778045654296875	0.224271838952096624897336596404784359037876129150390625	-2.036984511512039	4.68991470998381	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
negative regulation of nuclear division (GO:0051784)	2/54	0.010737885935559764172264607395845814608037471771240234375	0.076201313349717969547469920144067145884037017822265625	0.0202112804688988588475151431111953570507466793060302734375	0.15139746203091830611953128027380444109439849853515625	-1.8135396628409293	4.6687340365101	UBE2C;ATM
ubiquitin-dependent protein catabolic process (GO:0006511)	8/355	0.019530987019491907741297609391040168702602386474609375	0.11705447675823042741338753103264025412499904632568359375	0.051514935537028849754648263115086592733860015869140625	0.250816666321769632386207149465917609632015228271484375	-2.12328349333419	4.554689052727664	PSMA5;RNF168;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4;UBE2N
modification-dependent protein catabolic process (GO:0019941)	8/364	0.02118965469777404908580109577087569050490856170654296875	0.1233268392122245094011390165178454481065273284912109375	0.055474453687457424277962303449385217390954494476318359375	0.25464053141734155349951151947607286274433135986328125	-2.1119976693647535	4.420236287506644	PSMA5;RNF168;PSMC5;PSMB4;PSMB5;PSMC4;UBE2C;UBE2N
regulation of chromosome segregation (GO:0051983)	2/63	0.01441316933564940061529568993137218058109283447265625	0.09636573547554021235139742884712177328765392303466796875	0.0266962575181518731171070868413153220899403095245361328125	0.1845920712152552545237682579681859351694583892822265625	-1.88729850061692	4.41553221903153	UBE2C;ATM
modification-dependent macromolecule catabolic process (GO:0043632)	8/368	0.021953908090820088705452661770323175005614757537841796875	0.12471554928006993445688266319848480634391307830810546875	0.057286250578437773739448601872936706058681011199951171875	0.25464053141734155349951151947607286274433135986328125	-2.1125071999236513	4.397647940166259	PSMA5;RNF168;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4;UBE2N
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	2/61	0.01355539094072366612664382046204991638660430908203125	0.09293484128004615707485669418019824661314487457275390625	0.0251906650435296357304348902061974513344466686248779296875	0.1787653335106620666739019043234293349087238311767578125	-1.8497095609228085	4.394644784532084	UBE2C;ATM
cell aging (GO:0007569)	3/62	0.01398139635990459754555370608386510866694152355194091796875	0.09425791379302349282109929617945454083383083343505859375	0.0259389621396699625310855452653413522057235240936279296875	0.1809018997499396430583828987437300384044647216796875	-1.8538653992496594	4.378311899490434	ATM;BRCA2;ATR
regulation of cellular amino acid metabolic process (GO:0006521)	5/62	0.01398139635990459754555370608386510866694152355194091796875	0.09425791379302349282109929617945454083383083343505859375	0.0259389621396699625310855452653413522057235240936279296875	0.1809018997499396430583828987437300384044647216796875	-1.8216670084869522	4.3022683002745135	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4
negative regulation of cellular protein catabolic process (GO:1903363)	2/64	0.0148506740451579688500061138256569392979145050048828125	0.09799214727584082407219057131442241370677947998046875	0.0274624720685962310506855743597043328918516635894775390625	0.186698654651213047372948494739830493927001953125	-1.841739825922327	4.278118383227906	UBE2C;ATM
ATP metabolic process (GO:0046034)	9/377	0.0237349765812660436214986958702866104431450366973876953125	0.12550062780551785035498824072419665753841400146484375	0.06147924703510608546164206700268550775945186614990234375	0.262162641064456192196985284681431949138641357421875	-2.0089193964883263	4.169400748522273	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
DNA catabolic process, endonucleolytic (GO:0000737)	4/65	0.0152938748210796789106513671185894054360687732696533203125	0.09978019943752790277269326679743244312703609466552734375	0.0282375271420353991802532078736476250924170017242431640625	0.1903679954825553133357374235856696031987667083740234375	-1.8040250261080704	4.157890753884158	MUS81;SPO11;ALKBH1;ERCC5
proteolysis involved in cellular protein catabolic process (GO:0051603)	8/391	0.02667658078298219825885695399847463704645633697509765625	0.1365908471736240470395529200686723925173282623291015625	0.068319731447313569727697313282988034188747406005859375	0.2763533137043834297941202748916111886501312255859375	-2.0775289121744263	4.135872548453751	PSMA5;RNF168;PSMC5;PSMB4;PSMB5;PSMC4;UBE2C;UBE2N
negative regulation of cell division (GO:0051782)	2/66	0.01574273614840160373518074266030453145503997802734375	0.1000203979584797508994853387775947339832782745361328125	0.029021344550907580972509691719096736051142215728759765625	0.192444817554788816238442450412549078464508056640625	-1.7783381768132278	4.094412268540636	UBE2C;ATM
regulation of neuron death (GO:1901214)	5/225	0.027558792617751702580530803743386059068143367767333984375	0.1402205234450385196165456136441207490861415863037109375	0.059671992242335943068543002709702705033123493194580078125	0.26162833834866228155391354448511265218257904052734375	-2.06559673982469	4.05794520531419	XRCC2;ALKBH1;LIG4;ATM;OXR1
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	6/67	0.0161972226606616163946394948425222537480294704437255859375	0.10079656255750191196085552292061038315296173095703125	0.02981384656091383422715779261125135235488414764404296875	0.194511305385316857208266583256772719323635101318359375	-1.7511828461809698	4.018353513894462	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4;UBE2C
regulation of protein ubiquitination (GO:0031396)	8/212	0.0236456505752132666031695151787062059156596660614013671875	0.12550062780551785035498824072419665753841400146484375	0.051775504667163817218433763400753377936780452728271484375	0.250816666321769632386207149465917609632015228271484375	-1.9131900846360443	3.970719873027652	PSMA5;PSMC5;PSMB4;PSMB5;APITD1;UBE2C;PSMC4;UBE2N
purine ribonucleoside monophosphate metabolic process (GO:0009167)	9/402	0.0291356263641053929436264269270395743660628795623779296875	0.1419922995696461798242893337373971007764339447021484375	0.07396282077773795593511607648906647227704524993896484375	0.285593940947993729650988825596868991851806640625	-1.9880862362139484	3.8807094446296024	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
purine nucleoside monophosphate metabolic process (GO:0009126)	9/403	0.0293656742220912252150366583691720734350383281707763671875	0.142256469734561685758222893127822317183017730712890625	0.07448741846727648108217323397184372879564762115478515625	0.285593940947993729650988825596868991851806640625	-1.9895279122775829	3.879825584420049	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	5/75	0.0200314274495180348611977905193270999006927013397216796875	0.11828777231138752623618159987017861567437648773193359375	0.036457329523654026515178117051618755795061588287353515625	0.2184739228491563434175759539357386529445648193359375	-1.8017402797146278	3.8460576368355635	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4
negative regulation of ligase activity (GO:0051352)	6/74	0.01953319451466144218709786173349129967391490936279296875	0.11705447675823042741338753103264025412499904632568359375	0.035598094949968246691884843357911449857056140899658203125	0.21653277304153617510706908433348871767520904541015625	-1.7908901849999677	3.841666902165723	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;UBE2C
positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051437)	6/72	0.0185528058361481666682646363142339396290481090545654296875	0.113706211526089895347269020930980332195758819580078125	0.03390393674249218836092012452354538254439830780029296875	0.214042328885659716153355702772387303411960601806640625	-1.766712588532925	3.8410756467973464	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4;UBE2C
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	6/74	0.01953319451466144218709786173349129967391490936279296875	0.11705447675823042741338753103264025412499904632568359375	0.035598094949968246691884843357911449857056140899658203125	0.21653277304153617510706908433348871767520904541015625	-1.7876860009412467	3.834793556189551	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;UBE2C
nucleotide-excision repair (GO:0006289)	5/75	0.0200314274495180348611977905193270999006927013397216796875	0.11828777231138752623618159987017861567437648773193359375	0.036457329523654026515178117051618755795061588287353515625	0.2184739228491563434175759539357386529445648193359375	-1.783163679521518	3.806403378203755	XPA;POLL;ERCC5;GTF2H2;BRCA2
negative regulation of chromosome organization (GO:2001251)	2/80	0.022601621554531402258358951939953840337693691253662109375	0.12471554928006993445688266319848480634391307830810546875	0.0408721212656864008039292457397095859050750732421875	0.224271838952096624897336596404784359037876129150390625	-1.8073135810306402	3.7623203590222785	UBE2C;ATM
lymphocyte activation involved in immune response (GO:0002285)	2/77	0.021043800395885929599426589220456662587821483612060546875	0.1233268392122245094011390165178454481065273284912109375	0.038199741008699862609976349858698085881769657135009765625	0.224271838952096624897336596404784359037876129150390625	-1.7968054698111005	3.760565105944618	RNF168;LIG4
regulation of protein modification by small protein conjugation or removal (GO:1903320)	8/228	0.02850809911590068690401267303968779742717742919921875	0.140377780669272367308764160043210722506046295166015625	0.0615709540200824190225858956182491965591907501220703125	0.262162641064456192196985284681431949138641357421875	-1.9034260105188912	3.73722099970317	PSMA5;PSMB4;PSMC5;APITD1;PSMB5;PSMC4;UBE2C;UBE2N
negative regulation of DNA metabolic process (GO:0051053)	5/80	0.022601621554531402258358951939953840337693691253662109375	0.12471554928006993445688266319848480634391307830810546875	0.0408721212656864008039292457397095859050750732421875	0.224271838952096624897336596404784359037876129150390625	-1.7950151314291325	3.736718433708479	STAG2;HUS1;SMC1A;BRCA2;ATR
ribonucleoside monophosphate metabolic process (GO:0009161)	9/416	0.03245545811567264460339998777271830476820468902587890625	0.149184463724881644086650567260221578180789947509765625	0.08148090639785530997496465488438843749463558197021484375	0.295855693303925748605109902200638316571712493896484375	-1.9597976980568919	3.728655691285544	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	5/79	0.022077157668791293210208692698870436288416385650634765625	0.12471554928006993445688266319848480634391307830810546875	0.03997358919718431435885719338330090977251529693603515625	0.224271838952096624897336596404784359037876129150390625	-1.7841532373729299	3.714107014431759	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	6/82	0.023665953343164326805325714531136327423155307769775390625	0.12550062780551785035498824072419665753841400146484375	0.042692043508804546070312113670297549106180667877197265625	0.224271838952096624897336596404784359037876129150390625	-1.755975837646957	3.6444304259644755	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;UBE2C
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	6/78	0.0215578728030857459663227615465075359679758548736572265625	0.1245737078406883302506003019516356289386749267578125	0.039082771779918201726644610971561633050441741943359375	0.224271838952096624897336596404784359037876129150390625	-1.7463937852764588	3.6374897558352934	PSMA5;PSMB4;PSMC5;PSMB5;UBE2C;PSMC4
peptidyl-serine phosphorylation (GO:0018105)	2/84	0.02475060352363632476535570958731113933026790618896484375	0.1300210276014401866717662414885126054286956787109375	0.044541971033898952736507226290996186435222625732421875	0.2294581533651395555128971182057284750044345855712890625	-1.7792451274520247	3.629765197067244	ATM;ATR
regulation of cellular amine metabolic process (GO:0033238)	5/82	0.023665953343164326805325714531136327423155307769775390625	0.12550062780551785035498824072419665753841400146484375	0.042692043508804546070312113670297549106180667877197265625	0.224271838952096624897336596404784359037876129150390625	-1.7346420829901685	3.6001534018139343	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
nucleoside monophosphate metabolic process (GO:0009123)	9/427	0.0352144535356467003328617693114210851490497589111328125	0.1591535916778669401683288242566050030291080474853515625	0.0876471508238656216160933354331064037978649139404296875	0.305631659553910750570793197766761295497417449951171875	-1.949910037536031	3.5837114966655603	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
negative regulation of protein catabolic process (GO:0042177)	2/97	0.032278184530259414197761458353852503933012485504150390625	0.149184463724881644086650567260221578180789947509765625	0.057259777060037340967735275398808880709111690521240234375	0.25464053141734155349951151947607286274433135986328125	-1.8279728569575129	3.4778494756718836	UBE2C;ATM
cell-type specific apoptotic process (GO:0097285)	3/86	0.02585530973038648039352693785986048169434070587158203125	0.13322895268715073679999250089167617261409759521484375	0.046421343085804915584713370435565593652427196502685546875	0.23039795433384158140910358270048163831233978271484375	-1.6914075044182517	3.4093467347523183	LIG4;ATM;GAPDH
peptidyl-serine modification (GO:0018209)	2/97	0.032278184530259414197761458353852503933012485504150390625	0.149184463724881644086650567260221578180789947509765625	0.057259777060037340967735275398808880709111690521240234375	0.25464053141734155349951151947607286274433135986328125	-1.7608434559520236	3.350130975257337	ATM;ATR
protein catabolic process (GO:0030163)	7/269	0.043202591506809877308636913539885426871478557586669921875	0.1713279241618097525901021072058938443660736083984375	0.09024917679979592433081592162125161848962306976318359375	0.309371118775571607439900390090770088136196136474609375	-1.8603447552897598	3.281975334108806	PSMA5;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4;ATM
positive regulation of mitotic cell cycle (GO:0045931)	4/103	0.036018909111453091542731641538921394385397434234619140625	0.161199217783440540419093167656683363020420074462890625	0.06350824693521357755532363853490096516907215118408203125	0.267888562673982588702159546301118098199367523193359375	-1.7663868243810077	3.223857854949503	RAD51B;UBE2C;IGF1;BRCA2
chromatin modification (GO:0016568)	8/475	0.04881751768187968243406515966853476129472255706787109375	0.1819971050905099529959585424876422621309757232666015625	0.117101497894142203559653125921613536775112152099609375	0.3656398320180509475818553255521692335605621337890625	-1.8687690268382393	3.1839423231280994	RNF168;TRRAP;UBE2N;EP300;ATM;BRCC3;INO80;BRCA2
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	5/104	0.03665800449733802590657205655588768422603607177734375	0.161199217783440540419093167656683363020420074462890625	0.06457140880275229199991571249483968131244182586669921875	0.267888562673982588702159546301118098199367523193359375	-1.7071478119765973	3.115739886210502	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
mitotic cell cycle phase transition (GO:0044772)	8/277	0.046437764515621267336076272158607025630772113800048828125	0.1788959594911314621157316651078872382640838623046875	0.096402849476391716532219788859947584569454193115234375	0.32540733362237672654515563408494926989078521728515625	-1.8077627005976498	3.1110707996056766	PSMA5;PRIM2;WEE1;PSMC5;PSMB4;PSMB5;PSMC4;EP300
cell cycle phase transition (GO:0044770)	8/280	0.047681286496275905595343402865182724781334400177001953125	0.180494987232681702860048744696541689336299896240234375	0.0987543625337488906179572722976445220410823822021484375	0.32877481189219281976221509466995485126972198486328125	-1.801901944119508	3.084950319439297	PSMA5;PRIM2;WEE1;PSMC5;PSMB4;PSMB5;PSMC4;EP300
regulation of mitosis (GO:0007088)	3/112	0.041926262746569277484187665550052770413458347320556640625	0.1699401198021402714655181398484273813664913177490234375	0.07328930023704639806769733922919840551912784576416015625	0.285593940947993729650988825596868991851806640625	-1.7257088857542615	3.058489631960298	UBE2C;ATM;IGF1
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/116	0.0446610073445371791311941933599882759153842926025390625	0.176247585081612589963384607472107745707035064697265625	0.0777837352946114390928045168038806878030300140380859375	0.294679661948925752934513866421184502542018890380859375	-1.7446116185680784	3.028411187695495	UBE2C;ATM
negative regulation of protein ubiquitination (GO:0031397)	6/113	0.04260379086560898975744038352786446921527385711669921875	0.1699401198021402714655181398484273813664913177490234375	0.074404706882238380583061143624945543706417083740234375	0.285593940947993729650988825596868991851806640625	-1.704962421081855	3.0217204829895827	PSMA5;PSMB4;PSMC5;PSMB5;UBE2C;PSMC4
cell activation involved in immune response (GO:0002263)	2/112	0.041926262746569277484187665550052770413458347320556640625	0.1699401198021402714655181398484273813664913177490234375	0.07328930023704639806769733922919840551912784576416015625	0.285593940947993729650988825596868991851806640625	-1.702172324419052	3.0167755691713865	RNF168;LIG4
leukocyte activation involved in immune response (GO:0002366)	2/112	0.041926262746569277484187665550052770413458347320556640625	0.1699401198021402714655181398484273813664913177490234375	0.07328930023704639806769733922919840551912784576416015625	0.285593940947993729650988825596868991851806640625	-1.696372826212868	3.0064970654906027	RNF168;LIG4
stem cell maintenance (GO:0019827)	3/109	0.039918714080856503023664316742724622599780559539794921875	0.1673276667948855600531743448300403542816638946533203125	0.0699767098725212199905598708937759511172771453857421875	0.28164755366601823549643768274108879268169403076171875	-1.6617101022002956	2.9708075013883057	STAG2;LIG4;SMC1A
protein-DNA complex assembly (GO:0065004)	2/113	0.04260379086560898975744038352786446921527385711669921875	0.1699401198021402714655181398484273813664913177490234375	0.074404706882238380583061143624945543706417083740234375	0.285593940947993729650988825596868991851806640625	-1.6696637465160777	2.959160319411249	RAD52;H2AFX
regulation of DNA replication (GO:0006275)	7/118	0.046052726372807169241685443239475716836750507354736328125	0.1782615102181865918140601934283040463924407958984375	0.08006318285014903113339101992096402682363986968994140625	0.295855693303925748605109902200638316571712493896484375	-1.6837680072671368	2.903664071454056	STAG2;HUS1;INO80;IGF1;BRCA2;SMC1A;ATR
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	6/119	0.046754573333632191978193048953471588902175426483154296875	0.17926279538819167580498969982727430760860443115234375	0.08121076353153706961496283156520803458988666534423828125	0.295855693303925748605109902200638316571712493896484375	-1.6654889524662957	2.8628129894307115	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4;UBE2C
negative regulation of neuron apoptotic process (GO:0043524)	4/133	0.056983070999773351161810097664783825166523456573486328125	0.2021899317491957781545153238766943104565143585205078125	0.097793858199749117421362143431906588375568389892578125	0.32692244332064890333100493080564774572849273681640625	-1.7299298297580308	2.7653754667044734	XRCC2;ALKBH1;LIG4;OXR1
cellular response to radiation (GO:0071478)	4/126	0.05177666249923056074333516107799368910491466522216796875	0.1895353844428847300829232835894799791276454925537109375	0.08938525537109877350250286554000922478735446929931640625	0.3092151335572292936149096931330859661102294921875	-1.6595054768699944	2.7600555665981754	HUS1;ATM;INO80;ATR
regulation of proteasomal protein catabolic process (GO:0061136)	2/135	0.058503180658939724079203870132914744317531585693359375	0.203170515233940862653838621554314158856868743896484375	0.1002367619039753743326315316153340972959995269775390625	0.329090560773074913836211408124654553830623626708984375	-1.715867025622772	2.7345938814666253	UBE2C;ATM
response to light stimulus (GO:0009416)	9/322	0.0667780113454410351181422811350785195827484130859375	0.218718263880412155941712626372464001178741455078125	0.1339959525819303942650861927177174948155879974365234375	0.395630385542998841419404243424651212990283966064453125	-1.7808271801733573	2.706805391484403	XPA;REV1;HUS1;ERCC5;INO80;GTF2H2;BRCA2;POLH;ATR
B cell activation (GO:0042113)	2/128	0.053245806030385582630071183984910021536052227020263671875	0.1940353922458645519188991102055297233164310455322265625	0.0917646313534112023635458399439812637865543365478515625	0.31323876272113782004424820115673355758190155029296875	-1.6055545923283034	2.6326514703874158	RNF168;LIG4
regulation of nuclear division (GO:0051783)	3/138	0.060809692723022536198218546132920891977846622467041015625	0.207016656028325585214844295478542335331439971923828125	0.1039332726680210206016141682994202710688114166259765625	0.3376787854956988521593075347482226788997650146484375	-1.6684147445221233	2.6276798541654727	UBE2C;ATM;IGF1
apoptotic signaling pathway (GO:0097190)	5/327	0.06925466678539639320266729782815673388540744781494140625	0.2241081017175427236853835211149998940527439117431640625	0.138456667043857617471758203464560210704803466796875	0.405984584260592307192183625375037081539630889892578125	-1.7520947985324475	2.6204798432397567	XPA;EP300;ATM;IGF1;BRCA2
cell cycle arrest (GO:0007050)	2/140	0.06236463029648968425799893111616256646811962127685546875	0.2076254564191775953130303378202370367944240570068359375	0.10641846049865311130133704864419996738433837890625	0.344370138173641482381981404614634811878204345703125	-1.6490738494348913	2.592376269301924	BARD1;ATM
negative regulation of cellular catabolic process (GO:0031330)	2/145	0.06631090349062125632872977121223811991512775421142578125	0.2180712232679374029675756219148752279579639434814453125	0.11270150341385075376532398649942479096353054046630859375	0.357551044163942177700477031976333819329738616943359375	-1.689575258113008	2.5731108581871287	UBE2C;ATM
protein-DNA complex subunit organization (GO:0071824)	2/136	0.05926853102003713791301464652860886417329311370849609375	0.203170515233940862653838621554314158856868743896484375	0.1014646956431607682791451452430919744074344635009765625	0.330987656352084880229114105532062239944934844970703125	-1.6049417286326289	2.557811162340114	RAD52;H2AFX
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	2/148	0.0687180686929897976966685746447183191776275634765625	0.2232647292073443867632676074208575300872325897216796875	0.1165174365289853852800661115907132625579833984375	0.3656398320180509475818553255521692335605621337890625	-1.6720640407120635	2.5070879487595326	UBE2C;ATM
negative regulation of neuron death (GO:1901215)	4/155	0.074445384456109042758953364682383835315704345703125	0.2316396770192008236488590000590193085372447967529296875	0.1255474860729698660666286968989879824221134185791015625	0.378984762063554525557407259839237667620182037353515625	-1.7092812653293261	2.4999473135498897	XRCC2;ALKBH1;LIG4;OXR1
anterior/posterior pattern specification (GO:0009952)	3/150	0.07033884860686871742796455464485916309058666229248046875	0.22491750404330745904957211678265593945980072021484375	0.11907980906575559021387533675806480459868907928466796875	0.36769299822212320183467681999900378286838531494140625	-1.6657276138294643	2.485301567400528	EP300;ATM;PALB2
regulation of cellular protein catabolic process (GO:1903362)	2/155	0.074445384456109042758953364682383835315704345703125	0.2316396770192008236488590000590193085372447967529296875	0.1255474860729698660666286968989879824221134185791015625	0.378984762063554525557407259839237667620182037353515625	-1.660649666311289	2.428820087279523	UBE2C;ATM
cell cycle G1/S phase transition (GO:0044843)	7/152	0.0719722022691828000606761861490667797625064849853515625	0.22819123848532940623812237390666268765926361083984375	0.1216564789435246318749506144740735180675983428955078125	0.37280337676254327039515601427410729229450225830078125	-1.5941674956988703	2.355496037502115	PSMA5;PRIM2;WEE1;PSMB4;PSMC5;PSMB5;PSMC4
G1/S transition of mitotic cell cycle (GO:0000082)	7/152	0.0719722022691828000606761861490667797625064849853515625	0.22819123848532940623812237390666268765926361083984375	0.1216564789435246318749506144740735180675983428955078125	0.37280337676254327039515601427410729229450225830078125	-1.5918830229505718	2.352120566279099	PSMA5;PRIM2;WEE1;PSMB4;PSMC5;PSMB5;PSMC4
regulation of chromosome organization (GO:0033044)	3/172	0.08895545574567166602353296411820338107645511627197265625	0.26457707242003081216097370997886173427104949951171875	0.148130707720033394370062751477234996855258941650390625	0.426306575953026178904536891423049382865428924560546875	-1.6799200000265813	2.233659734330593	UBE2C;UBE2N;ATM
heart development (GO:0007507)	2/167	0.0846038383743399069469859341552364639937877655029296875	0.257310170093387136081020116762374527752399444580078125	0.1414007784722952354439229338822769932448863983154296875	0.41297194867901387826947257053689099848270416259765625	-1.6242961759464192	2.204938258510776	EP300;ATM
regulation of cellular ketone metabolic process (GO:0010565)	5/178	0.0942640613386560854980444901229930110275745391845703125	0.2723558057963313405736016648006625473499298095703125	0.1562927606926920731655883400890161283314228057861328125	0.442100851050307330769584268637117929756641387939453125	-1.6540535954947633	2.151338123247171	PSMA5;PSMC5;PSMB4;PSMB5;PSMC4
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	5/171	0.08807977703306806016581020912781241349875926971435546875	0.26293926058949101953743365811533294618129730224609375	0.1467793137033824579784635488977073691785335540771484375	0.42408737423584430548118007209268398582935333251953125	-1.6089142750666912	2.1492395307576895	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
protein autophosphorylation (GO:0046777)	2/170	0.0872067536880043181479749136997270397841930389404296875	0.261297273087390757861925294491811655461788177490234375	0.1454305830168625135456750285811722278594970703125	0.421696565091906006017552499542944133281707763671875	-1.5900431207134667	2.1339913746650416	ATM;ATR
antigen processing and presentation of exogenous antigen (GO:0019884)	5/173	0.089833767765619076950400767600513063371181488037109375	0.26621068909298839511023970771930180490016937255859375	0.14948472472720675252588762305094860494136810302734375	0.427325591181308361843349530317937023937702178955078125	-1.6086554534215625	2.1290027600064896	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
negative regulation of catabolic process (GO:0009895)	2/190	0.105147050997414559514453458177740685641765594482421875	0.298470050024239930142044840977177955210208892822265625	0.1728664905785556593631469013416790403425693511962890625	0.46307612873526993180206545730470679700374603271484375	-1.6481462521122439	1.9927500420456397	UBE2C;ATM
antigen processing and presentation of peptide antigen (GO:0048002)	5/185	0.10057100707844683629144100223129498772323131561279296875	0.288517534491005311902966923298663459718227386474609375	0.1659231908371070485230802660225890576839447021484375	0.4595076437134062441458581815822981297969818115234375	-1.5857614682607482	1.9711005801514085	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
brain development (GO:0007420)	2/187	0.1023945030949432177802549404077581129968166351318359375	0.29168011621059530824595640297047793865203857421875	0.1686944007204964623980458782170899212360382080078125	0.4595076437134062441458581815822981297969818115234375	-1.5891625869633472	1.9580033611504233	ATM;BRCA2
aging (GO:0007568)	3/204	0.1182516607592926372038988347412669099867343902587890625	0.328188886735515883419367355600115843117237091064453125	0.192551981892361168124949699631542898714542388916015625	0.5003306736620751760113989803357981145381927490234375	-1.6033958917050444	1.7864491263989435	ATM;BRCA2;ATR
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	6/205	0.1192031675239786370212868860107846558094024658203125	0.328188886735515883419367355600115843117237091064453125	0.1939701485241800693604119487645220942795276641845703125	0.5003306736620751760113989803357981145381927490234375	-1.5589365424606425	1.7369140327712134	PSMA5;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4
anatomical structure homeostasis (GO:0060249)	3/208	0.12206936805527722478270646888631745241582393646240234375	0.332505450359324161713203693579998798668384552001953125	0.1982331103577569531015711845611804164946079254150390625	0.50272911059380998022305675476673059165477752685546875	-1.5681506189464325	1.7266891206524944	BARD1;PRIM2;ATM
proteasomal protein catabolic process (GO:0010498)	6/212	0.1259175250936744594465466207111603580415248870849609375	0.33730886689000871836441319828736595809459686279296875	0.2039356197348956012405096771544776856899261474609375	0.5092096184121313040549239303800277411937713623046875	-1.5304545345528064	1.6632310298713648	PSMA5;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	6/230	0.1435799261279915584044175602684845216572284698486328125	0.36298800074232862034051549926516599953174591064453125	0.22980936147489072762795103699318133294582366943359375	0.5484241104223792628857836461975239217281341552734375	-1.6157752129806051	1.6374031738226726	MUS81;EME1;SPO11;ALKBH1;UBE2N;ERCC5
in utero embryonic development (GO:0001701)	3/222	0.13566344586220957513233997815405018627643585205078125	0.354037831298475935692948723954032175242900848388671875	0.2182724969655139013458011731927399523556232452392578125	0.5405572201498822781928765834891237318515777587890625	-1.5635732366146817	1.6235386210455074	XRCC2;ALKBH1;LIG4
cellular process involved in reproduction in multicellular organism (GO:0022412)	3/228	0.14159138183646347020072653322131372988224029541015625	0.36298800074232862034051549926516599953174591064453125	0.2269204411133812493428507650605752132833003997802734375	0.5479959309275386214466152523527853190898895263671875	-1.5907970561367282	1.612090671833638	SPO11;ATM;BRCA2
chordate embryonic development (GO:0043009)	3/226	0.1396090295175607398636685729798045940697193145751953125	0.361999054101623862766956563064013607800006866455078125	0.224034509101018686205719632198452018201351165771484375	0.54567567785730874962979441988863982260227203369140625	-1.5733121521773277	1.5986640009558732	XRCC2;ALKBH1;LIG4
cellular response to abiotic stimulus (GO:0071214)	4/232	0.145574527763072725239368310212739743292331695556640625	0.364572782709782050591940105732646770775318145751953125	0.2327010523976200395690483446742291562259197235107421875	0.553691621734337058313712987001053988933563232421875	-1.5757500139900817	1.5899775699876044	HUS1;ATM;INO80;ATR
modification by host of symbiont morphology or physiology (GO:0051851)	1/31	0.08615864754593920149527974672309937886893749237060546875	0.259116527377936112230827347957529127597808837890625	0.11796291243103991519536322130079497583210468292236328125	0.3656398320180509475818553255521692335605621337890625	-1.1731580936524755	1.5843234989170782	EP300
