id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
ERCC5	6	0.67096	0.70412	0.999337	301	1	0.12586	0.25254	0.939529	139	3
NonTargetControl_0026	1	0.6715	0.70447	0.999337	302	0	0.3285	0.4846	0.980216	255	0
SUPT3H	6	0.67258	0.705	0.999337	303	1	0.82105	0.82943	0.999379	428	1
NonTargetControl_0023	1	0.67901	0.70941	0.999337	304	0	0.32099	0.47802	0.980216	252	0
TAOK1	6	0.68372	0.71275	0.999337	305	1	0.47517	0.60853	0.999379	317	1
SMC3	6	0.68685	0.71469	0.999337	306	1	0.97673	0.97675	0.999379	518	0
PSME3	6	0.69455	0.72028	0.999337	307	1	0.96028	0.96016	0.999379	503	0
MCM8	6	0.69758	0.72207	0.999337	308	1	0.36908	0.51742	0.980216	278	1
POLK	6	0.69909	0.72336	0.999337	309	1	0.18036	0.32764	0.942803	183	2
RB1	6	0.7006	0.72448	0.999337	310	1	0.39647	0.54019	0.987965	289	2
RAD18	6	0.70209	0.7256	0.999337	311	1	0.37188	0.5197	0.980216	281	2
OXR1	6	0.70358	0.72657	0.999337	312	1	0.83792	0.84161	0.999379	434	1
PAPD7	6	0.70506	0.72749	0.999337	313	1	0.062011	0.15482	0.876967	93	4
TAF1A	6	0.70728	0.72895	0.999337	314	1	0.18149	0.32919	0.942803	185	3
ESCO1	6	0.71094	0.73141	0.999337	315	1	0.716	0.76364	0.999379	396	1
WRNIP1	6	0.71528	0.73468	0.999337	316	1	0.0049895	0.018653	0.532308	17	4
NonTargetControl_0004	1	0.71655	0.73539	0.999337	317	0	0.28345	0.44737	0.980216	240	1
MMS19	6	0.71671	0.7355	0.999337	318	1	0.10205	0.21783	0.931052	124	3
GADD45G	6	0.71743	0.73612	0.999337	319	1	0.030378	0.08527	0.71904	61	4
PSMB10	6	0.72169	0.73952	0.999337	320	1	0.1269	0.25409	0.939529	141	2
ATM	6	0.7238	0.74094	0.999337	321	1	0.82299	0.83087	0.999379	429	1
AURKB	6	0.72797	0.74382	0.999337	322	1	0.32606	0.48226	0.980216	254	1
NonTargetControl_0008	1	0.73225	0.74705	0.999337	323	0	0.26775	0.43563	0.971975	237	1
RECQL4	6	0.73278	0.74733	0.999337	324	1	0.035747	0.097898	0.751973	69	3
BRCC3	6	0.73346	0.74791	0.999337	325	1	0.86348	0.86323	0.999379	443	1
APTX	6	0.73414	0.74826	0.999337	326	1	0.9143	0.91451	0.999379	468	0
NTHL1	6	0.7355	0.74901	0.999337	327	1	0.067398	0.16603	0.884645	97	4
CHAF1A	6	0.73685	0.74996	0.999337	328	1	0.0030677	0.011704	0.513083	11	4
ALKBH1	6	0.73752	0.75045	0.999337	329	1	0.02354	0.069186	0.713127	50	3
STAG1	6	0.73819	0.75092	0.999337	330	1	0.26996	0.43737	0.971975	238	2
CENPF	6	0.74285	0.75411	0.999337	331	1	0.018752	0.057528	0.709072	43	4
RAD17	6	0.74873	0.75844	0.999337	332	1	0.16036	0.30038	0.939529	165	3
FANCL	6	0.75003	0.75934	0.999337	333	1	0.16148	0.30201	0.939529	168	2
RRM2B	6	0.75067	0.75986	0.999337	334	1	0.91243	0.91264	0.999379	466	0
NonTargetControl_0040	1	0.75205	0.76102	0.999337	335	0	0.24795	0.41914	0.963063	230	1
USP1	6	0.75451	0.76283	0.999337	336	1	0.076174	0.17912	0.884645	106	2
FBXO5	6	0.75514	0.76334	0.999337	337	1	0.14238	0.27531	0.939529	149	3
DCLRE1B	6	0.75578	0.76384	0.999337	338	1	0.0076426	0.027732	0.579398	25	4
MSH6	6	0.76017	0.76732	0.999337	339	1	0.46363	0.59855	0.999379	314	2
RAD1	6	0.76265	0.76928	0.999337	340	1	0.49894	0.63037	0.999379	327	2
STAG3	6	0.76633	0.77188	0.999337	341	1	0.22506	0.38818	0.944532	215	3
NonTargetControl_0014	1	0.76672	0.77219	0.999337	342	0	0.23328	0.39986	0.944532	223	1
SMEK1	6	0.77177	0.77643	0.999337	343	1	0.94452	0.94412	0.999379	497	0
LIG4	6	0.77415	0.77828	0.999337	344	1	0.0083669	0.029974	0.582151	27	2
PMS1	6	0.77474	0.77871	0.999337	345	1	0.083295	0.1897	0.884645	112	3
NonTargetControl_0009	1	0.77526	0.77911	0.999337	346	0	0.22474	0.38775	0.944532	214	1
TERF2	6	0.77768	0.78142	0.999337	347	1	0.25375	0.42398	0.963167	233	1
GADD45A	6	0.77827	0.78206	0.999337	348	1	0.061684	0.15433	0.876967	92	3
TOP3A	6	0.77885	0.78241	0.999337	349	1	0.33047	0.48609	0.980216	257	2
ATRX	6	0.78175	0.78478	0.999337	350	1	0.8176	0.82682	0.999379	427	1
ORC3	6	0.78347	0.78637	0.999337	351	1	0.12135	0.24595	0.939529	137	1
FANCD2	6	0.78461	0.78723	0.999337	352	1	0.62827	0.72121	0.999379	376	1
MPG	6	0.78518	0.78779	0.999337	353	1	0.97353	0.97341	0.999379	516	0
NonTargetControl_0015	1	0.78549	0.78822	0.999337	354	0	0.21451	0.37367	0.944532	207	1
NonTargetControl_0007	1	0.78618	0.78876	0.999337	355	0	0.21382	0.37264	0.944532	205	1
TUBB1	6	0.78631	0.78891	0.999337	356	1	0.22605	0.38921	0.944532	217	2
MRE11A	6	0.78688	0.78944	0.999337	357	1	0.33631	0.49112	0.980216	261	1
NonTargetControl_0039	1	0.78788	0.79022	0.999337	358	0	0.21212	0.37034	0.944532	203	1
ABL1	6	0.788	0.7903	0.999337	359	1	0.29603	0.4574	0.980216	244	2
CUL4A	6	0.79136	0.7934	0.999337	360	1	0.02919	0.08243	0.71904	60	3
MGMT	6	0.79246	0.79441	0.999337	361	1	0.91404	0.91424	0.999379	467	0
INPPL1	6	0.79301	0.795	0.999337	362	1	0.068727	0.16821	0.884645	99	3
PSMA1	6	0.79357	0.79558	0.999337	363	1	0.50842	0.63883	0.999379	331	2
PSMF1	6	0.79411	0.79599	0.999337	364	1	0.035305	0.097114	0.751973	68	2
TCEA1	6	0.79521	0.79689	0.999337	365	1	0.72309	0.76812	0.999379	399	1
RAD51B	6	0.79575	0.79745	0.999337	366	1	0.86112	0.86153	0.999379	442	1
NCOA6	6	0.79684	0.79829	0.999337	367	1	0.38944	0.5347	0.987965	285	2
FANCC	6	0.79846	0.80016	0.999337	368	1	0.0058558	0.021642	0.556577	20	5
DSCC1	6	0.80274	0.80425	0.999337	369	1	0.88355	0.88336	0.999379	454	0
PARP1	6	0.80432	0.8058	0.999337	370	1	0.26014	0.42953	0.964612	236	2
NonTargetControl_0042	1	0.80461	0.80597	0.999337	371	0	0.19539	0.34869	0.944532	194	1
AP5Z1	6	0.80537	0.80668	0.999337	372	1	0.23175	0.39754	0.944532	220	3
CHTF18	6	0.80694	0.80814	0.999337	373	1	0.0029519	0.011442	0.513083	10	4
APEX2	6	0.80849	0.80978	0.999337	374	1	0.01121	0.03825	0.582151	32	1
DICER1	6	0.80952	0.81066	0.999337	375	1	0.18882	0.33959	0.944532	189	2
GTF2H1	6	0.81004	0.81116	0.999337	376	1	0.43833	0.57567	0.993824	307	2
TK2	6	0.81106	0.81183	0.999337	377	1	0.47875	0.61183	0.999379	319	1
NonTargetControl_0036	1	0.81109	0.81189	0.999337	378	0	0.18891	0.33978	0.944532	190	1
PSMD5	6	0.81511	0.81578	0.999337	379	1	0.55327	0.67912	0.999379	355	2
CHTF8	6	0.81711	0.81759	0.999337	380	1	0.040181	0.10827	0.786044	73	3
NonTargetControl_0046	1	0.81894	0.81927	0.999337	381	0	0.18106	0.32867	0.942803	184	1
TNIK	6	0.81909	0.81934	0.999337	382	1	0.031606	0.088184	0.71904	65	4
DDB2	6	0.82056	0.82071	0.999337	383	1	0.037937	0.10307	0.776471	70	3
IGHMBP2	6	0.82299	0.82271	0.999337	384	0	0.011286	0.038474	0.582151	33	2
UBE2V2	6	0.82396	0.82355	0.999337	385	0	0.047168	0.12289	0.831504	78	2
POLM	6	0.8254	0.82523	0.999337	386	0	0.45143	0.58718	0.999379	311	2
HAUS6	6	0.82587	0.82568	0.999337	387	0	0.11059	0.23083	0.939529	127	2
NonTargetControl_0002	1	0.82645	0.8262	0.999337	388	0	0.17355	0.31807	0.942803	176	1
PSMD6	6	0.8273	0.82685	0.999337	389	0	0.64759	0.72934	0.999379	381	1
RAD9B	6	0.82777	0.82717	0.999337	390	0	0.30968	0.46823	0.980216	247	1
RECQL	6	0.82825	0.82764	0.999337	391	0	0.14895	0.28435	0.939529	158	3
NonTargetControl_0038	1	0.8285	0.82783	0.999337	392	0	0.1715	0.31557	0.942803	175	1
CRY1	6	0.82966	0.82883	0.999337	393	0	0.9014	0.90089	0.999379	461	0
CDC25C	6	0.83152	0.8308	0.999337	394	0	0.73685	0.77513	0.999379	404	1
NonTargetControl_0001	1	0.83635	0.83562	0.999337	395	0	0.16365	0.30481	0.939529	171	1
NonTargetControl_0024	1	0.83874	0.83775	0.999337	396	0	0.16126	0.30177	0.939529	166	1
NBN	6	0.83881	0.83782	0.999337	397	0	0.73953	0.77643	0.999379	405	1
RAD21L1	6	0.84015	0.8393	0.999337	398	0	0.1958	0.34914	0.944532	195	1
FAM175A	6	0.84104	0.84012	0.999337	399	0	0.67739	0.74342	0.999379	387	1
TERF1	6	0.84148	0.84053	0.999337	400	0	0.96735	0.96741	0.999379	510	0
NonTargetControl_0011	1	0.84386	0.8429	0.999337	401	0	0.15614	0.29446	0.939529	163	1
TEP1	6	0.84411	0.84311	0.999337	402	0	0.11767	0.24083	0.939529	134	1
FANCI	6	0.84454	0.84357	0.999337	403	0	0.076758	0.18008	0.884645	107	3
BUB1	6	0.84627	0.84512	0.999337	404	0	0.64587	0.72857	0.999379	380	1
RUVBL2	6	0.84756	0.84654	0.999337	405	0	0.024695	0.071894	0.713127	51	4
PSMB9	6	0.84841	0.84738	0.999337	406	0	0.49098	0.62314	0.999379	325	2
PDS5B	6	0.84926	0.84828	0.999337	407	0	0.88252	0.88237	0.999379	453	0
NonTargetControl_0043	1	0.85034	0.84936	0.999337	408	0	0.14966	0.28538	0.939529	159	1
NME2	6	0.85094	0.85004	0.999337	409	0	0.87183	0.87148	0.999379	445	1
HFM1	6	0.85303	0.85215	0.999337	410	0	0.52564	0.6539	0.999379	339	2
RNF168	6	0.85631	0.85517	0.999337	411	0	0.11397	0.23597	0.939529	131	3
DNAJC2	6	0.86112	0.85984	0.999337	412	0	0.25053	0.42157	0.963063	232	2
ABCF2	6	0.86348	0.86209	0.999337	413	0	0.33248	0.48785	0.980216	259	2
FAN1	6	0.86503	0.86375	0.999337	414	0	0.43175	0.56947	0.993824	300	2
RAD52	6	0.8658	0.86453	0.999337	415	0	0.15215	0.28893	0.939529	162	2
PIF1	6	0.86771	0.86655	0.999337	416	0	0.13233	0.26162	0.939529	144	1
RAD51D	6	0.86884	0.86773	0.999337	417	0	0.010398	0.036064	0.582151	31	4
SLK	6	0.86922	0.86823	0.999337	418	0	0.063001	0.15719	0.876967	95	3
MUTYH	6	0.87108	0.87025	0.999337	419	0	0.14288	0.27602	0.939529	150	3
RNF8	6	0.87256	0.87178	0.999337	420	0	0.2287	0.39317	0.944532	218	3
FANCE	6	0.8733	0.87251	0.999337	421	0	0.33776	0.49261	0.980216	262	1
CSNK1D	6	0.87366	0.87281	0.999337	422	0	0.91509	0.91538	0.999379	469	0
RAD23B	6	0.87512	0.87423	0.999337	423	0	0.069814	0.16973	0.884645	101	3
SMEK2	6	0.87548	0.8746	0.999337	424	0	0.94378	0.94309	0.999379	495	0
MTOR	6	0.88355	0.8831	0.999337	425	0	0.52457	0.65288	0.999379	338	2
GTF2H4	6	0.88389	0.88336	0.999337	426	0	0.0050415	0.01884	0.532308	18	5
SMC6	6	0.88423	0.88364	0.999337	427	0	0.92966	0.92938	0.999379	484	0
NHEJ1	6	0.88525	0.88462	0.999337	428	0	0.83199	0.83705	0.999379	433	1
PSMD11	6	0.88659	0.88579	0.999337	429	0	0.028551	0.080693	0.71904	59	3
CETN2	6	0.88825	0.88742	0.999337	430	0	0.49287	0.6248	0.999379	326	1
PPP4R1	6	0.89054	0.88927	0.999337	431	0	0.068601	0.16799	0.884645	98	1
NonTargetControl_0025	1	0.89096	0.88979	0.999337	432	0	0.10904	0.22848	0.939529	126	1
SPICE1	6	0.89183	0.89054	0.999337	433	0	0.93466	0.93464	0.999379	488	0
TP53	6	0.895	0.89396	0.999337	434	0	0.0028997	0.011274	0.513083	9	4
PSMD10	6	0.89624	0.89511	0.999337	435	0	0.16142	0.30195	0.939529	167	3
RMI2	6	0.899	0.89797	0.999337	436	0	0.48585	0.61845	0.999379	324	2
ANKRD17	6	0.9014	0.90046	0.999337	437	0	0.67014	0.74006	0.999379	385	1
TDP1	6	0.90199	0.90134	0.999337	438	0	0.061573	0.15424	0.876967	91	3
MAP10	6	0.90375	0.9036	0.999337	439	0	0.788	0.80558	0.999379	416	1
RECQL5	6	0.90606	0.90578	0.999337	440	0	0.0031571	0.01204	0.513083	12	5
NonTargetControl_0019	1	0.90666	0.90634	0.999337	441	0	0.093345	0.20489	0.897431	121	1
SIRT1	6	0.90915	0.90866	0.999337	442	0	0.34499	0.4979	0.980216	267	1
XRCC4	6	0.91108	0.91062	0.999337	443	0	0.15202	0.28876	0.939529	161	3
RFWD2	6	0.9143	0.91363	0.999337	444	0	0.28403	0.44793	0.980216	241	2
NonTargetControl_0003	1	0.91519	0.91449	0.999337	445	0	0.084812	0.19209	0.884645	114	1
IGF1R	6	0.91613	0.91535	0.999337	446	0	0.01843	0.056707	0.709072	42	3
POLN	6	0.91639	0.91557	0.999337	447	0	0.39611	0.53982	0.987965	288	2
CIB1	6	0.91768	0.91662	0.999337	448	0	0.10077	0.21593	0.930411	123	2
CDKN1B	6	0.91819	0.91707	0.999337	449	0	0.22512	0.3883	0.944532	216	2
BRIP1	6	0.92119	0.92035	0.999337	450	0	0.56383	0.68863	0.999379	358	2
FANCB	6	0.92339	0.92258	0.999337	451	0	0.57908	0.69889	0.999379	363	1
ATXN3	6	0.92623	0.92583	0.999337	452	0	0.012896	0.042808	0.597056	38	4
APC	6	0.92808	0.92777	0.999337	453	0	0.3107	0.46915	0.980216	248	2
SMUG1	6	0.92898	0.92865	0.999337	454	0	0.43257	0.57019	0.993824	302	2
ANAPC1	6	0.92966	0.92936	0.999337	455	0	0.7526	0.78417	0.999379	407	1
REPIN1	6	0.93099	0.9307	0.999337	456	0	0.00019111	0.00077527	0.315182	1	5
EP300	6	0.93209	0.93188	0.999337	457	0	0.16195	0.30266	0.939529	169	3
BTG2	6	0.93424	0.9341	0.999337	458	0	0.20602	0.36257	0.944532	201	2
MCM9	6	0.93592	0.9358	0.999337	459	0	0.11212	0.23319	0.939529	128	1
TREX2	6	0.93796	0.93761	0.999337	460	0	0.11842	0.24174	0.939529	135	3
MNAT1	6	0.93897	0.93842	0.999337	461	0	0.23297	0.39934	0.944532	222	3
TRAF3IP3	6	0.93976	0.93937	0.999337	462	0	0.91768	0.91763	0.999379	470	0
EGFR	6	0.94015	0.93963	0.999337	463	0	0.18877	0.3395	0.944532	188	3
APLF	6	0.94093	0.94034	0.999337	464	0	0.16567	0.30769	0.942626	173	3
EXO1	6	0.94322	0.94266	0.999337	465	0	0.60431	0.71019	0.999379	369	1
CEP63	6	0.94543	0.94477	0.999337	466	0	0.10654	0.22482	0.939529	125	3
GTF2H5	6	0.94633	0.9457	0.999337	467	0	0.0060363	0.022053	0.556577	21	4
BLM	6	0.94705	0.94647	0.999337	468	0	0.52097	0.6491	0.999379	337	2
ASF1A	6	0.94775	0.94742	0.999337	469	0	0.19161	0.34365	0.944532	192	3
TADA3	6	0.94827	0.94776	0.999337	470	0	0.011317	0.03853	0.582151	34	3
OGG1	6	0.94913	0.94873	0.999337	471	0	0.23114	0.39683	0.944532	219	3
NonTargetControl_0041	1	0.94932	0.94888	0.999337	472	0	0.050683	0.13022	0.831504	83	1
MSH3	6	0.94947	0.94914	0.999337	473	0	0.41523	0.55616	0.992142	297	2
RBBP8	6	0.94981	0.94953	0.999337	474	0	0.49973	0.63108	0.999379	328	2
NonTargetControl_0021	1	0.95	0.94978	0.999337	475	0	0.05	0.12867	0.831504	81	1
TNP1	6	0.95124	0.95105	0.999337	476	0	0.060499	0.15191	0.876967	90	3
TERF2IP	6	0.9531	0.95267	0.999337	477	0	0.055009	0.14021	0.873532	85	2
FANCM	6	0.9539	0.95368	0.999337	478	0	0.0071459	0.026069	0.575701	24	3
NonTargetControl_0017	1	0.9541	0.95383	0.999337	479	0	0.045904	0.12018	0.831504	76	1
NonTargetControl_0037	1	0.95478	0.95456	0.999337	480	0	0.045222	0.11882	0.831504	75	1
NEIL1	6	0.95515	0.95489	0.999337	481	0	0.13887	0.2704	0.939529	145	3
ATRIP	6	0.95756	0.95768	0.999337	482	0	0.012049	0.040641	0.582151	37	4
PSMB8	6	0.95785	0.95811	0.999337	483	0	0.33164	0.48703	0.980216	258	2
RPA4	6	0.95872	0.95887	0.999337	484	0	0.81208	0.82274	0.999379	424	1
DCLRE1C	6	0.95901	0.95923	0.999337	485	0	0.08203	0.18781	0.884645	110	3
MLH3	6	0.96083	0.96098	0.999337	486	0	0.47978	0.6126	0.999379	320	2
ORC2	6	0.96205	0.96216	0.999337	487	0	0.80274	0.81634	0.999379	421	1
C11orf30	6	0.96311	0.96313	0.999337	488	0	0.04881	0.12616	0.831504	79	4
NonTargetControl_0047	1	0.96536	0.96521	0.999337	489	0	0.034642	0.095657	0.751973	67	1
XRCC1	6	0.96602	0.96575	0.999337	490	0	0.0020248	0.0078554	0.513083	5	5
NonTargetControl_0050	1	0.96672	0.96629	0.999337	491	0	0.033276	0.092443	0.742349	66	1
WAPAL	6	0.96746	0.96693	0.999337	492	0	0.14678	0.28144	0.939529	157	3
PML	6	0.96758	0.96713	0.999337	493	0	0.00040408	0.001784	0.315182	3	5
NUDT1	6	0.96805	0.96758	0.999337	494	0	0.77415	0.797	0.999379	411	1
NonTargetControl_0029	1	0.96911	0.96857	0.999337	495	0	0.030887	0.086428	0.71904	63	1
NonTargetControl_0022	1	0.96945	0.96881	0.999337	496	0	0.030546	0.085644	0.71904	62	1
PSMA8	6	0.97063	0.97029	0.999337	497	0	0.080121	0.18484	0.884645	109	2
BCL2	6	0.97106	0.97089	0.999337	498	0	0.04189	0.11208	0.802716	74	4
POLB	6	0.9717	0.9716	0.999337	499	0	0.93796	0.93733	0.999379	490	0
NEIL2	6	0.97222	0.97216	0.999337	500	0	0.0044906	0.016729	0.532308	16	5
KAT2A	6	0.97363	0.97358	0.999337	501	0	0.093139	0.20455	0.897431	120	3
HES1	6	0.97412	0.97415	0.999337	502	0	0.11326	0.23477	0.939529	130	2
TERT	6	0.97451	0.9746	0.999337	503	0	0.021708	0.065076	0.713127	47	4
DDX11	6	0.97546	0.9755	0.999337	504	0	0.091264	0.20178	0.897431	118	2
C17orf70	6	0.97601	0.97612	0.999337	505	0	0.011966	0.040342	0.582151	36	4
NEIL3	6	0.97665	0.97679	0.999337	506	0	0.30213	0.46227	0.980216	245	2
AURKC	6	0.97691	0.97696	0.999337	507	0	0.085111	0.19254	0.884645	115	3
ORC5	6	0.97709	0.97707	0.999337	508	0	0.54513	0.67189	0.999379	351	1
XRCC3	6	0.97735	0.97731	0.999337	509	0	0.031324	0.087437	0.71904	64	3
NonTargetControl_0005	1	0.97799	0.97813	0.999337	510	0	0.022014	0.065711	0.713127	48	1
NonTargetControl_0048	1	0.97901	0.97911	0.999337	511	0	0.02099	0.063282	0.713127	45	1
MAD1L1	6	0.97904	0.97914	0.999337	512	0	0.027219	0.077779	0.713127	56	4
MBD4	6	0.97984	0.97998	0.999337	513	0	0.90021	0.90008	0.999379	459	0
FANCF	6	0.98	0.98026	0.999337	514	0	0.027296	0.077947	0.713127	57	4
RRN3	6	0.98295	0.98312	0.999337	515	0	0.046495	0.12144	0.831504	77	4
ALKBH2	6	0.98472	0.98501	0.999337	516	0	0.23974	0.40825	0.953177	227	3
POLI	6	0.98564	0.98583	0.999337	517	0	0.023495	0.069111	0.713127	49	4
NonTargetControl_0012	1	0.98857	0.98873	0.999337	518	0	0.011433	0.038866	0.582151	35	1
ERCC1	6	0.98867	0.9888	0.999337	519	0	0.34506	0.49794	0.980216	268	2
NonTargetControl_0020	1	0.98993	0.99007	0.999337	520	0	0.010068	0.03498	0.582151	30	1
ERCC4	6	0.99357	0.99386	0.999337	521	0	0.15851	0.29747	0.939529	164	2
TK1	6	0.99475	0.99497	0.999337	522	0	0.058579	0.14809	0.876967	88	4
HDAC4	6	0.99572	0.99575	0.999337	523	0	0.025476	0.073781	0.713127	53	4
NonTargetControl_0018	1	0.99744	0.99767	0.999337	524	0	0.0025597	0.0097982	0.513083	8	1
NonTargetControl_0010	1	0.99778	0.99795	0.999337	525	0	0.0022184	0.0085466	0.513083	7	1
CCNE2	6	0.9986	0.99874	0.999337	526	0	0.0078761	0.028423	0.579398	26	5
RASSF7	6	0.99861	0.99876	0.999337	527	0	0.0003897	0.0017467	0.315182	2	5
TP73	6	0.9987	0.99889	0.999337	528	0	0.0033222	0.012787	0.513083	13	4
SMC1B	6	0.99905	0.99913	0.999337	529	0	0.0069302	0.025266	0.575701	23	5
PARP4	6	0.99928	0.99934	0.999337	530	0	0.006728	0.0245	0.575701	22	5
