id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
GINS4	6	0.64673	0.66435	0.999524	301	1	0.41357	0.53973	0.999617	275	2
MCM10	6	0.65016	0.66664	0.999524	302	1	0.14138	0.26651	0.954409	148	1
DCLRE1B	6	0.65101	0.66728	0.999524	303	1	0.012894	0.0398	0.602687	35	3
CHAF1B	6	0.65356	0.66909	0.999524	304	1	0.11326	0.22299	0.937962	126	2
RBM14	6	0.6544	0.6696	0.999524	305	1	0.0030677	0.011834	0.350443	17	2
FAN1	6	0.65524	0.67006	0.999524	306	1	0.62647	0.67201	0.999617	340	1
DMC1	6	0.65609	0.67068	0.999524	307	1	0.57508	0.64307	0.999617	328	1
PSME3	6	0.65693	0.67152	0.999524	308	1	0.95342	0.95359	0.999617	490	0
NCOA6	6	0.65777	0.67212	0.999524	309	1	0.080358	0.1692	0.889026	100	3
PSMB9	6	0.65944	0.67356	0.999524	310	1	0.3769	0.50363	0.999617	259	2
NonTargetControl_0025	1	0.66229	0.67591	0.999524	311	0	0.33771	0.46698	0.999617	239	0
NonTargetControl_0026	1	0.66297	0.67658	0.999524	312	0	0.33703	0.46614	0.999617	238	0
FANCI	6	0.66442	0.67776	0.999524	313	1	0.033943	0.09207	0.728462	66	4
PSMA1	6	0.66606	0.67884	0.999524	314	1	0.088083	0.18116	0.889026	108	3
UBE2N	6	0.6677	0.68024	0.999524	315	1	0.01121	0.035055	0.558096	33	1
SLX4	6	0.67096	0.6829	0.999524	316	1	0.01526	0.04589	0.630054	37	2
USP1	6	0.67419	0.68516	0.999524	317	1	0.69302	0.71402	0.999617	361	1
ORC2	6	0.67499	0.68572	0.999524	318	1	0.39111	0.51841	0.999617	265	2
POLE	6	0.68372	0.69334	0.999524	319	1	0.0070746	0.023753	0.474697	25	3
HAUS7	6	0.68529	0.69446	0.999524	320	1	0.36908	0.49616	0.999617	256	1
STAG3	6	0.68607	0.69511	0.999524	321	1	0.43586	0.56162	0.999617	287	2
HAUS2	6	0.68685	0.6956	0.999524	322	1	0.54831	0.62878	0.999617	318	1
NonTargetControl_0040	1	0.68686	0.6956	0.999524	323	0	0.31314	0.44156	0.999617	226	0
HFM1	6	0.68762	0.69631	0.999524	324	1	0.93187	0.93203	0.999617	476	0
DNAJC2	6	0.68917	0.69807	0.999524	325	1	0.082092	0.17186	0.889026	102	3
GADD45A	6	0.69072	0.69941	0.999524	326	1	0.0042053	0.015944	0.402405	21	5
CUL4A	6	0.69149	0.69997	0.999524	327	1	0.19348	0.32684	0.999617	169	2
NHEJ1	6	0.69607	0.70363	0.999524	328	1	0.84884	0.84774	0.999617	431	0
DCLRE1C	6	0.70506	0.71103	0.999524	329	1	0.28154	0.41062	0.999617	212	2
RPA4	6	0.7058	0.71161	0.999524	330	1	0.77177	0.77359	0.999617	394	1
NonTargetControl_0043	1	0.70666	0.71226	0.999524	331	0	0.29334	0.42205	0.999617	219	0
RECQL4	6	0.70948	0.71466	0.999524	332	1	0.00031034	0.0013917	0.161386	3	4
IP6K3	6	0.71166	0.7165	0.999524	333	1	0.045658	0.11211	0.781853	76	3
APLF	6	0.71239	0.7172	0.999524	334	1	0.77943	0.78047	0.999617	401	1
ANAPC1	6	0.71311	0.71783	0.999524	335	1	0.96828	0.96801	0.999617	502	0
RAD9B	6	0.716	0.7203	0.999524	336	1	0.82777	0.82639	0.999617	422	0
NonTargetControl_0047	1	0.71792	0.72196	0.999524	337	0	0.28208	0.41131	0.999617	213	0
SLK	6	0.71885	0.72289	0.999524	338	1	0.36518	0.49237	0.999617	254	2
TNP1	6	0.72027	0.72429	0.999524	339	1	0.30817	0.43662	0.999617	223	1
CRY1	6	0.72098	0.72502	0.999524	340	1	0.96311	0.9633	0.999617	498	0
PARP1	6	0.72239	0.72637	0.999524	341	1	0.29603	0.42463	0.999617	220	1
BRCA1	6	0.72309	0.72695	0.999524	342	1	0.94981	0.94948	0.999617	485	0
DDX11	6	0.72728	0.73055	0.999524	343	1	0.0082194	0.026649	0.487026	29	3
PSMD13	6	0.73004	0.73298	0.999524	344	1	0.28985	0.41882	0.999617	217	2
ASF1A	6	0.73685	0.73862	0.999524	345	1	0.32753	0.45605	0.999617	233	1
DCLRE1A	6	0.73752	0.73922	0.999524	346	1	0.88183	0.88133	0.999617	449	0
CDC27	6	0.73819	0.73986	0.999524	347	1	0.42845	0.55389	0.999617	284	2
POLG	6	0.74086	0.74234	0.999524	348	1	0.48113	0.59364	0.999617	302	1
POLD1	6	0.74153	0.74271	0.999524	349	1	0.025657	0.071651	0.703612	53	4
CDC34	6	0.74219	0.7432	0.999524	350	1	0.0051085	0.018466	0.425527	23	1
RB1	6	0.74744	0.74836	0.999524	351	1	0.97821	0.9778	0.999617	510	0
NonTargetControl_0044	1	0.74863	0.74922	0.999524	352	0	0.25137	0.38198	0.999617	194	0
TAF2	6	0.74938	0.74991	0.999524	353	1	0.42287	0.54837	0.999617	279	1
GEN1	6	0.75131	0.75185	0.999524	354	1	0.54725	0.62803	0.999617	317	1
MSH4	6	0.7526	0.75316	0.999524	355	1	0.41191	0.53821	0.999617	273	2
BUB1	6	0.75514	0.75517	0.999524	356	1	0.96028	0.96078	0.999617	495	0
MLH1	6	0.75767	0.75788	0.999524	357	1	0.33485	0.46381	0.999617	237	1
NonTargetControl_0011	1	0.75922	0.75947	0.999524	358	0	0.24078	0.3724	0.999617	190	1
NonTargetControl_0036	1	0.76297	0.76274	0.999524	359	0	0.23703	0.36877	0.999617	188	1
NonTargetControl_0039	1	0.76433	0.76405	0.999524	360	0	0.23567	0.36749	0.999617	187	1
GTF2H4	6	0.76633	0.76575	0.999524	361	1	0.018864	0.054745	0.630054	45	4
NBN	6	0.76694	0.76642	0.999524	362	1	0.30516	0.43364	0.999617	222	2
FANCM	6	0.76755	0.76696	0.999524	363	1	0.36267	0.48994	0.999617	252	2
ANKRD17	6	0.76816	0.76756	0.999524	364	1	0.028395	0.078377	0.727145	56	4
OXR1	6	0.76997	0.76952	0.999524	365	0	0.83971	0.83885	0.999617	429	0
IGF1R	6	0.77057	0.77031	0.999524	366	0	0.021335	0.061283	0.662861	49	3
RAD17	6	0.77237	0.77223	0.999524	367	0	0.47756	0.59214	0.999617	301	1
CHTF8	6	0.77296	0.7727	0.999524	368	0	0.35215	0.47953	0.999617	246	2
C11orf30	6	0.77474	0.77417	0.999524	369	0	0.21272	0.3449	0.999617	179	2
NUDT1	6	0.77533	0.77479	0.999524	370	0	0.4144	0.54038	0.999617	276	2
LIG4	6	0.77885	0.77858	0.999524	371	0	0.20602	0.33883	0.999617	175	2
MAP9	6	0.78001	0.77989	0.999524	372	0	0.73346	0.74335	0.999617	383	1
TOPBP1	6	0.78232	0.78221	0.999524	373	0	0.44328	0.56922	0.999617	291	1
BTG2	6	0.78404	0.78406	0.999524	374	0	0.44243	0.56825	0.999617	290	2
GTF2E2	6	0.78461	0.78456	0.999524	375	0	0.91456	0.91462	0.999617	468	0
POLL	6	0.78518	0.78514	0.999524	376	0	0.33339	0.46235	0.999617	236	2
TERF2	6	0.788	0.78802	0.999524	377	0	0.087736	0.18073	0.889026	107	2
DSCC1	6	0.78913	0.78925	0.999524	378	0	0.63539	0.67761	0.999617	343	1
AURKC	6	0.7908	0.79102	0.999524	379	0	0.42763	0.55308	0.999617	282	2
TRAF3IP3	6	0.79521	0.79568	0.999524	380	0	0.90577	0.90593	0.999617	462	0
NEIL3	6	0.7963	0.79687	0.999524	381	0	0.1012	0.20361	0.922358	117	3
NonTargetControl_0046	1	0.79676	0.79726	0.999524	382	0	0.20324	0.33621	0.999617	174	1
ERCC8	6	0.79684	0.79736	0.999524	383	0	0.94054	0.93984	0.999617	480	0
CDC25C	6	0.80061	0.80132	0.999524	384	0	0.11842	0.23087	0.948538	129	3
NonTargetControl_0027	1	0.8029	0.80382	0.999524	385	0	0.1971	0.33038	0.999617	171	1
NME2	6	0.80327	0.80408	0.999524	386	0	0.70358	0.72123	0.999617	370	1
POLG2	6	0.80797	0.80886	0.999524	387	0	0.67258	0.70027	0.999617	353	1
EME1	6	0.81004	0.81083	0.999524	388	0	0.12211	0.23685	0.952042	130	3
MSH3	6	0.81309	0.81363	0.999524	389	0	0.69149	0.71314	0.999617	360	1
RAD1	6	0.8136	0.81426	0.999524	390	0	0.88321	0.88301	0.999617	450	0
BLM	6	0.8141	0.81482	0.999524	391	0	0.83429	0.83328	0.999617	426	0
PSMB10	6	0.81511	0.8157	0.999524	392	0	0.049678	0.11877	0.806994	78	2
SMEK1	6	0.8181	0.81875	0.999524	393	0	0.37602	0.50264	0.999617	258	2
IGHMBP2	6	0.82251	0.82273	0.999524	394	0	0.028718	0.079105	0.727145	57	2
RRM2B	6	0.82299	0.82323	0.999524	395	0	0.1394	0.26311	0.954409	146	3
CCNO	6	0.8273	0.82743	0.999524	396	0	0.2068	0.33959	0.999617	176	2
ANAPC15	6	0.82825	0.82829	0.999524	397	0	0.01728	0.050822	0.630054	41	1
APTX	6	0.82919	0.8291	0.999524	398	0	0.97095	0.97068	0.999617	505	0
OGG1	6	0.83245	0.83218	0.999524	399	0	0.12398	0.23995	0.952042	132	3
CRY2	6	0.83383	0.83407	0.999524	400	0	0.25187	0.38243	0.999617	195	2
RMI1	6	0.83475	0.83492	0.999524	401	0	0.99273	0.99216	0.999617	526	0
CEP63	6	0.83566	0.83565	0.999524	402	0	0.12685	0.24466	0.952042	136	1
GTF2H3	6	0.83926	0.83875	0.999524	403	0	0.71094	0.72642	0.999617	372	1
EGFR	6	0.8406	0.84016	0.999524	404	0	0.83245	0.831	0.999617	425	0
GTF2H5	6	0.84841	0.84785	0.999524	405	0	0.36853	0.49568	0.999617	255	2
WAPAL	6	0.84926	0.84873	0.999524	406	0	0.95741	0.95768	0.999617	494	0
POLR2B	6	0.85303	0.85234	0.999524	407	0	0.8428	0.84189	0.999617	430	0
NonTargetControl_0033	1	0.85922	0.85814	0.999524	408	0	0.14078	0.26543	0.954409	147	1
GADD45G	6	0.85953	0.85839	0.999524	409	0	0.015479	0.046451	0.630054	38	3
PPP4R1	6	0.86152	0.86039	0.999524	410	0	0.18189	0.31619	0.999617	166	2
ALKBH3	6	0.86191	0.8607	0.999524	411	0	0.90634	0.9067	0.999617	463	0
WRNIP1	6	0.86425	0.86293	0.999524	412	0	0.02332	0.066234	0.688313	51	3
DNAJA3	6	0.86464	0.86338	0.999524	413	0	0.43697	0.56276	0.999617	288	1
NonTargetControl_0022	1	0.86468	0.86341	0.999524	414	0	0.13532	0.25785	0.952042	143	1
SIRT1	6	0.86656	0.86526	0.999524	415	0	0.68762	0.71023	0.999617	359	1
PDS5B	6	0.86694	0.86571	0.999524	416	0	0.90719	0.90752	0.999617	464	0
XRCC1	6	0.86733	0.86614	0.999524	417	0	0.0015935	0.0061367	0.350443	8	5
REPIN1	6	0.86922	0.86792	0.999524	418	0	0.00035504	0.0015225	0.161386	5	4
BCL2	6	0.86959	0.86827	0.999524	419	0	0.1268	0.24456	0.952042	135	3
NonTargetControl_0002	1	0.87389	0.8727	0.999524	420	0	0.12611	0.24341	0.952042	134	1
CINP	6	0.87691	0.87615	0.999524	421	0	0.88045	0.87983	0.999617	448	0
NonTargetControl_0021	1	0.87765	0.87699	0.999524	422	0	0.12235	0.23722	0.952042	131	1
MAP10	6	0.88045	0.87959	0.999524	423	0	0.50325	0.60481	0.999617	307	1
TERF2IP	6	0.88114	0.88006	0.999524	424	0	0.071222	0.15409	0.859666	95	3
DDB1	6	0.88252	0.88166	0.999524	425	0	0.77651	0.77739	0.999617	398	1
FANCL	6	0.88287	0.88222	0.999524	426	0	0.16808	0.30341	0.997953	161	2
FANCE	6	0.88355	0.88284	0.999524	427	0	0.040181	0.10348	0.772486	71	2
MNAT1	6	0.88457	0.88378	0.999524	428	0	0.35642	0.48374	0.999617	250	2
FANCD2	6	0.88525	0.88443	0.999524	429	0	0.26748	0.39754	0.999617	201	2
TP53	6	0.88725	0.8863	0.999524	430	0	0.00069568	0.0027741	0.24505	6	5
TOP3A	6	0.88792	0.88695	0.999524	431	0	0.034607	0.093826	0.73129	68	3
ABL1	6	0.88858	0.88751	0.999524	432	0	0.2832	0.41247	0.999617	214	2
FANCB	6	0.88956	0.88843	0.999524	433	0	0.67499	0.70177	0.999617	355	1
NonTargetControl_0019	1	0.89061	0.88927	0.999524	434	0	0.10939	0.21693	0.933607	123	1
POLN	6	0.89405	0.89327	0.999524	435	0	0.81511	0.81473	0.999617	416	1
NonTargetControl_0031	1	0.89573	0.8947	0.999524	436	0	0.10427	0.2086	0.923556	119	1
NEIL1	6	0.89624	0.89515	0.999524	437	0	0.27122	0.40134	0.999617	203	1
MPG	6	0.89655	0.89549	0.999524	438	0	0.9703	0.96993	0.999617	504	0
NonTargetControl_0012	1	0.89983	0.89889	0.999524	439	0	0.10017	0.20221	0.922358	116	1
RAD23B	6	0.9017	0.90113	0.999524	440	0	0.64844	0.68497	0.999617	347	1
MLH3	6	0.90258	0.90223	0.999524	441	0	0.41243	0.53851	0.999617	274	1
CHEK2	6	0.90346	0.90324	0.999524	442	0	0.25053	0.38127	0.999617	193	1
NonTargetControl_0035	1	0.90427	0.90408	0.999524	443	0	0.095734	0.19435	0.911723	112	1
RAD50	6	0.90491	0.90487	0.999524	444	0	0.58403	0.64783	0.999617	332	1
CIB1	6	0.90577	0.90569	0.999524	445	0	0.069116	0.15071	0.849747	94	3
ATRIP	6	0.90748	0.90729	0.999524	446	0	0.79521	0.79588	0.999617	409	1
FBXW7	6	0.90776	0.9075	0.999524	447	0	0.28736	0.41636	0.999617	215	2
MUTYH	6	0.90832	0.90799	0.999524	448	0	0.39243	0.51961	0.999617	267	2
BRCC3	6	0.9086	0.90823	0.999524	449	0	0.71885	0.73237	0.999617	378	1
MBD4	6	0.91053	0.91006	0.999524	450	0	0.51345	0.61023	0.999617	309	1
PSMA8	6	0.91108	0.91058	0.999524	451	0	0.15262	0.28269	0.980356	151	2
PSMF1	6	0.91639	0.91579	0.999524	452	0	0.93508	0.93528	0.999617	477	0
ATXN3	6	0.9187	0.91796	0.999524	453	0	0.27243	0.40259	0.999617	204	2
PSMD11	6	0.91945	0.91875	0.999524	454	0	0.086329	0.17868	0.889026	106	2
NonTargetControl_0024	1	0.92201	0.9217	0.999524	455	0	0.077986	0.1656	0.889026	97	1
CETN2	6	0.92266	0.92241	0.999524	456	0	0.37741	0.50414	0.999617	260	1
POLI	6	0.92529	0.92515	0.999524	457	0	0.15461	0.28548	0.980356	153	3
NonTargetControl_0037	1	0.93089	0.93108	0.999524	458	0	0.069113	0.15069	0.849747	93	1
MCM2	6	0.93209	0.93238	0.999524	459	0	0.13255	0.25392	0.952042	139	3
PARP4	6	0.93403	0.93449	0.999524	460	0	0.82202	0.82134	0.999617	419	0
RAD51D	6	0.93424	0.93466	0.999524	461	0	0.019782	0.057061	0.630054	48	4
ORC5	6	0.93466	0.93515	0.999524	462	0	0.15931	0.29291	0.982548	158	3
TAF5L	6	0.93508	0.93567	0.999524	463	0	0.019278	0.055847	0.630054	46	2
MAD2L2	6	0.93571	0.93608	0.999524	464	0	0.55669	0.6333	0.999617	321	1
NonTargetControl_0050	1	0.93703	0.93722	0.999524	465	0	0.062969	0.14053	0.827558	90	1
PSMD5	6	0.93877	0.93853	0.999524	466	0	0.0452	0.1114	0.781853	74	1
CSNK1D	6	0.93877	0.93853	0.999524	467	0	0.78001	0.78088	0.999617	402	1
XRCC2	6	0.93995	0.93993	0.999524	468	0	0.13498	0.25734	0.952042	142	3
NonTargetControl_0003	1	0.94078	0.94049	0.999524	469	0	0.059215	0.13491	0.820263	87	1
TDP1	6	0.94396	0.94352	0.999524	470	0	0.083899	0.17477	0.889026	103	2
BRIP1	6	0.9474	0.94724	0.999524	471	0	0.36207	0.48938	0.999617	251	1
RFWD2	6	0.94757	0.94742	0.999524	472	0	0.14895	0.27737	0.980033	150	3
PPP2R1A	6	0.94775	0.94774	0.999524	473	0	0.6611	0.69308	0.999617	348	1
MCM9	6	0.9493	0.94908	0.999524	474	0	0.24731	0.37825	0.999617	191	1
TK1	6	0.94964	0.94951	0.999524	475	0	0.12492	0.24159	0.952042	133	3
RRN3	6	0.94998	0.94996	0.999524	476	0	0.058374	0.13347	0.820263	84	2
MGMT	6	0.95015	0.95015	0.999524	477	0	0.77768	0.77866	0.999617	399	1
MTOR	6	0.95181	0.95168	0.999524	478	0	0.22111	0.35265	0.999617	183	2
RMI2	6	0.95197	0.95183	0.999524	479	0	0.83837	0.83752	0.999617	428	0
BUB3	6	0.9523	0.95207	0.999524	480	0	0.058456	0.13364	0.820263	85	3
PIF1	6	0.95262	0.95254	0.999524	481	0	0.051095	0.12127	0.813573	79	1
PML	6	0.95358	0.95362	0.999524	482	0	0.0031128	0.011928	0.350443	18	5
NonTargetControl_0020	1	0.95478	0.95489	0.999524	483	0	0.045222	0.11144	0.781853	75	1
FANCF	6	0.95545	0.95566	0.999524	484	0	0.0064462	0.021735	0.474697	24	2
NEIL2	6	0.95696	0.95727	0.999524	485	0	0.0023798	0.0089763	0.350443	12	4
NonTargetControl_0008	1	0.95785	0.95846	0.999524	486	0	0.04215	0.10655	0.781853	72	1
RAD52	6	0.96014	0.96052	0.999524	487	0	0.24779	0.37871	0.999617	192	2
MAD1L1	6	0.96069	0.961	0.999524	488	0	0.011479	0.035802	0.558096	34	4
FANCA	6	0.96402	0.9642	0.999524	489	0	0.0018753	0.0071268	0.350443	9	4
INPPL1	6	0.96491	0.965	0.999524	490	0	0.016095	0.047665	0.630054	39	4
AP5Z1	6	0.96578	0.96565	0.999524	491	0	0.018752	0.054558	0.630054	44	4
NonTargetControl_0017	1	0.96604	0.96586	0.999524	492	0	0.033959	0.092089	0.728462	67	1
EME2	6	0.96614	0.96593	0.999524	493	0	0.16671	0.30184	0.997953	160	2
PSMB8	6	0.96687	0.9665	0.999524	494	0	0.4301	0.55566	0.999617	285	2
NonTargetControl_0005	1	0.96843	0.96803	0.999524	495	0	0.03157	0.086634	0.728462	63	1
NonTargetControl_0048	1	0.97014	0.96986	0.999524	496	0	0.029863	0.082318	0.727145	60	1
EP300	6	0.9718	0.97167	0.999524	497	0	0.71384	0.72854	0.999617	375	1
SMUG1	6	0.97242	0.97245	0.999524	498	0	0.63274	0.6761	0.999617	342	1
NonTargetControl_0001	1	0.97253	0.97257	0.999524	499	0	0.027474	0.076191	0.727145	55	1
KAT2A	6	0.97303	0.97307	0.999524	500	0	0.13233	0.25349	0.952042	138	2
SMC6	6	0.97343	0.97344	0.999524	501	0	0.53549	0.62168	0.999617	314	1
RFC2	6	0.9747	0.97473	0.999524	502	0	0.0030473	0.01176	0.350443	16	5
NTHL1	6	0.9748	0.97485	0.999524	503	0	0.0024591	0.0092939	0.350443	13	4
XRCC3	6	0.97564	0.97576	0.999524	504	0	0.0099147	0.031487	0.521504	32	4
APEX2	6	0.97682	0.97709	0.999524	505	0	0.085837	0.17785	0.889026	104	1
ALKBH2	6	0.97787	0.97815	0.999524	506	0	0.074376	0.1597	0.881652	96	3
HES1	6	0.97863	0.97881	0.999524	507	0	0.09576	0.19439	0.911723	113	3
ERCC1	6	0.97961	0.97976	0.999524	508	0	0.13391	0.25566	0.952042	140	2
NonTargetControl_0041	1	0.98038	0.98069	0.999524	509	0	0.019625	0.056781	0.630054	47	1
NonTargetControl_0010	1	0.9814	0.98157	0.999524	510	0	0.018601	0.054129	0.630054	43	1
CCNE2	6	0.9816	0.98181	0.999524	511	0	0.27409	0.40399	0.999617	206	2
TCEA1	6	0.98232	0.98232	0.999524	512	0	0.88457	0.88426	0.999617	451	0
TADA3	6	0.98322	0.9832	0.999524	513	0	0.053054	0.12471	0.816771	80	2
FANCC	6	0.98447	0.9845	0.999524	514	0	0.0803	0.16909	0.889026	99	2
NonTargetControl_0038	1	0.98618	0.98615	0.999524	515	0	0.013823	0.042434	0.624725	36	1
ERCC4	6	0.98651	0.98652	0.999524	516	0	0.59956	0.65708	0.999617	335	1
EXO1	6	0.98718	0.98714	0.999524	517	0	0.025675	0.071689	0.703612	54	3
SMC1B	6	0.99037	0.99039	0.999524	518	0	0.34087	0.46973	0.999617	240	2
NonTargetControl_0029	1	0.99061	0.99058	0.999524	519	0	0.0093857	0.029824	0.509901	31	1
CHTF18	6	0.99135	0.9913	0.999524	520	0	7.0828e-05	0.00036428	0.161386	1	5
CDKN1B	6	0.9921	0.99203	0.999524	521	0	0.031324	0.085625	0.728462	62	3
NonTargetControl_0018	1	0.99505	0.99493	0.999524	522	0	0.0049488	0.017868	0.425527	22	1
RASSF7	6	0.99645	0.9962	0.999524	523	0	0.0001182	0.00066318	0.161386	2	5
TREX2	6	0.99725	0.99734	0.999524	524	0	0.029299	0.080843	0.727145	58	4
TERT	6	0.99806	0.99812	0.999524	525	0	0.055759	0.12917	0.820263	83	2
TP73	6	0.9981	0.99812	0.999524	526	0	0.0026296	0.010041	0.350443	15	4
HDAC4	6	0.9989	0.99885	0.999524	527	0	0.0032471	0.012563	0.350443	19	5
ANAPC11	6	0.99921	0.99913	0.999524	528	0	0.0039608	0.015066	0.399257	20	5
RUVBL2	6	0.99931	0.99924	0.999524	529	0	0.25269	0.38318	0.999617	196	2
C17orf70	6	0.9995	0.99952	0.999524	530	0	0.0013812	0.0053708	0.350443	7	5
