id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
XPC	6	0.6049	0.72545	0.999785	302	2	0.37787	0.57798	0.999897	305	3
RMI2	6	0.61552	0.72982	0.999785	303	1	0.042474	0.13031	0.801248	82	5
MRE11A	6	0.6192	0.73126	0.999785	304	1	0.27122	0.47044	0.932699	265	1
NonTargetControl_0032	1	0.62611	0.73438	0.999785	305	0	0.37389	0.5741	0.999897	301	1
POLDIP2	6	0.62827	0.73519	0.999785	306	1	0.39255	0.593	0.999897	310	3
POLR2G	6	0.63095	0.73621	0.999785	307	1	0.027919	0.091435	0.769502	62	4
TMEM189-UBE2V1	6	0.64673	0.74268	0.999785	308	1	0.4334	0.63229	0.999897	333	3
RUVBL2	6	0.65186	0.74471	0.999785	309	1	0.40589	0.6058	0.999897	319	3
CDK7	6	0.66933	0.75245	0.999785	310	1	0.60203	0.74796	0.999897	389	2
NonTargetControl_0011	1	0.67491	0.75489	0.999785	311	0	0.32509	0.52467	0.967701	287	1
TP53BP1	6	0.68294	0.75876	0.999785	312	1	0.084174	0.2086	0.828079	133	3
NonTargetControl_0004	1	0.68413	0.7593	0.999785	313	0	0.31587	0.51501	0.964507	283	1
RAD17	6	0.7058	0.76965	0.999785	314	1	0.15749	0.33408	0.877177	199	2
PMS2	6	0.70654	0.76997	0.999785	315	1	0.4144	0.61387	0.999897	324	2
KIF3B	6	0.70948	0.77145	0.999785	316	1	0.22834	0.42525	0.924828	240	3
FANCB	6	0.71743	0.77548	0.999785	317	1	0.16372	0.3444	0.877177	205	3
NonTargetControl_0040	1	0.7186	0.77615	0.999785	318	0	0.2814	0.48071	0.940137	271	1
CRY2	6	0.71885	0.77627	0.999785	319	1	0.12552	0.28152	0.84128	176	3
HMGB2	6	0.71956	0.7767	0.999785	320	1	0.0071459	0.029656	0.661679	23	5
NonTargetControl_0023	1	0.72577	0.77991	0.999785	321	0	0.27423	0.47339	0.932699	269	1
NonTargetControl_0028	1	0.72611	0.78013	0.999785	322	0	0.27389	0.47298	0.932699	268	1
NonTargetControl_0049	1	0.72713	0.78051	0.999785	323	0	0.27287	0.4721	0.932699	266	1
WRNIP1	6	0.72867	0.7812	0.999785	324	1	0.11393	0.26259	0.84128	160	3
PSMD9	6	0.72936	0.78153	0.999785	325	1	0.18228	0.37365	0.895571	221	4
HAUS6	6	0.7321	0.78293	0.999785	326	1	0.085837	0.21191	0.828079	135	2
PPP4R1	6	0.74285	0.78824	0.999785	327	1	0.23543	0.43289	0.924828	247	3
CDC6	6	0.74351	0.7888	0.999785	328	1	0.056878	0.15912	0.801248	102	4
NME2	6	0.74482	0.78927	0.999785	329	1	0.44542	0.64354	0.999897	339	3
CHTF8	6	0.74679	0.79039	0.999785	330	1	0.39944	0.59984	0.999897	314	3
ANKRD17	6	0.75067	0.79231	0.999785	331	1	0.59409	0.74277	0.999897	384	2
PPP4R4	6	0.75196	0.79306	0.999785	332	1	0.23428	0.43192	0.924828	245	2
MSH5	6	0.75323	0.79377	0.999785	333	1	0.042478	0.13031	0.801248	83	4
PSME3	6	0.75387	0.79409	0.999785	334	1	0.54948	0.71527	0.999897	365	2
POLM	6	0.75955	0.79711	0.999785	335	1	0.086117	0.21249	0.828079	136	3
UNG	6	0.76141	0.79812	0.999785	336	1	0.17105	0.35613	0.877177	213	4
NonTargetControl_0046	1	0.76297	0.79891	0.999785	337	0	0.23703	0.43449	0.924828	249	1
NonTargetControl_0042	1	0.76536	0.80003	0.999785	338	0	0.23464	0.43231	0.924828	246	1
MSH6	6	0.76694	0.80081	0.999785	339	1	0.33583	0.5369	0.984635	289	3
RNF8	6	0.77237	0.80404	0.999785	340	1	0.22748	0.42428	0.924828	238	3
NonTargetControl_0043	1	0.77628	0.80608	0.999785	341	0	0.22372	0.42026	0.924828	234	1
RAD18	6	0.7771	0.80664	0.999785	342	1	0.41111	0.61051	0.999897	322	3
TADA3	6	0.77885	0.80771	0.999785	343	1	0.01526	0.054371	0.661679	42	2
CCNB1	6	0.77943	0.80825	0.999785	344	1	0.16674	0.34923	0.877177	208	4
NonTargetControl_0014	1	0.78003	0.80858	0.999785	345	0	0.21997	0.41621	0.924828	233	1
STAG3	6	0.78461	0.81129	0.999785	346	1	0.083019	0.20642	0.828079	132	3
FANCD2	6	0.78575	0.81202	0.999785	347	1	0.40027	0.60055	0.999897	315	2
NonTargetControl_0002	1	0.78618	0.8123	0.999785	348	0	0.21382	0.41006	0.924828	229	1
REC8	6	0.78688	0.81286	0.999785	349	1	0.444	0.64234	0.999897	338	3
CENPF	6	0.79521	0.81776	0.999785	350	1	0.056254	0.15807	0.801248	101	3
MMS19	6	0.7963	0.81847	0.999785	351	1	0.020578	0.070138	0.728888	51	5
NonTargetControl_0007	1	0.79915	0.82056	0.999785	352	0	0.20085	0.39678	0.924828	226	1
FANCF	6	0.8038	0.8236	0.999785	353	1	0.93735	0.93855	0.999897	485	1
UBE2D1	6	0.80485	0.82435	0.999785	354	1	0.0049895	0.022259	0.650078	18	4
MPG	6	0.80797	0.82611	0.999785	355	1	0.17706	0.36571	0.882651	219	3
ERCC8	6	0.80849	0.82648	0.999785	356	1	0.53415	0.70574	0.999897	361	2
MSH2	6	0.81157	0.82811	0.999785	357	1	0.74179	0.83853	0.999897	433	2
ATRX	6	0.81561	0.83081	0.999785	358	1	0.88792	0.90804	0.999897	466	1
PSMB10	6	0.82202	0.83494	0.999785	359	1	0.22567	0.42233	0.924828	236	3
NCOA6	6	0.82347	0.83595	0.999785	360	1	0.030936	0.09971	0.788754	67	3
BUB1	6	0.82587	0.83743	0.999785	361	1	0.74404	0.83999	0.999897	434	2
LIG3	6	0.83152	0.84113	0.999785	362	1	0.25981	0.45826	0.932699	258	3
SMEK2	6	0.83429	0.84313	0.999785	363	1	0.57205	0.72904	0.999897	369	2
HES1	6	0.83881	0.84602	0.999785	364	1	0.10383	0.24464	0.84128	148	4
PARP1	6	0.84015	0.84712	0.999785	365	1	0.49981	0.6854	0.999897	353	1
ABL1	6	0.84148	0.84811	0.999785	366	1	0.36744	0.56821	0.999897	299	3
ALKBH1	6	0.84367	0.84959	0.999785	367	1	0.00033549	0.0016159	0.171287	5	4
ERCC4	6	0.84411	0.84994	0.999785	368	1	0.21607	0.41234	0.924828	231	1
DDX11	6	0.84454	0.85039	0.999785	369	1	0.02332	0.07819	0.767418	54	3
TNIK	6	0.8467	0.85181	0.999785	370	1	0.05349	0.15276	0.801248	96	3
CDC25C	6	0.84713	0.8523	0.999785	371	1	0.53332	0.70524	0.999897	360	2
FBXO5	6	0.84799	0.85295	0.999785	372	1	0.063665	0.1716	0.801248	112	4
FAN1	6	0.84926	0.85387	0.999785	373	1	0.0933	0.2257	0.84128	140	3
NonTargetControl_0034	1	0.84932	0.85394	0.999785	374	0	0.15068	0.32319	0.873939	196	1
SMC3	6	0.85136	0.85547	0.999785	375	1	0.9474	0.94682	0.999897	491	1
TAOK1	6	0.8522	0.85615	0.999785	376	1	0.11433	0.26311	0.84128	162	3
IGF1	6	0.85261	0.85641	0.999785	377	1	0.70164	0.81144	0.999897	419	2
FBXW7	6	0.8559	0.85865	0.999785	378	1	0.26172	0.46041	0.932699	259	3
WAPAL	6	0.85672	0.85936	0.999785	379	1	0.39746	0.59745	0.999897	312	3
PRKDC	6	0.85712	0.85958	0.999785	380	1	0.24616	0.44395	0.928616	253	2
IP6K3	6	0.85793	0.86022	0.999785	381	1	0.040301	0.12504	0.801248	76	3
RAD52	6	0.85833	0.86041	0.999785	382	1	0.040725	0.12607	0.801248	77	5
NonTargetControl_0012	1	0.85853	0.86052	0.999785	383	0	0.14147	0.30829	0.85965	190	1
NonTargetControl_0025	1	0.8616	0.86285	0.999785	384	0	0.1384	0.3027	0.84884	189	1
CCNO	6	0.8623	0.86338	0.999785	385	1	0.032945	0.10588	0.801248	68	4
AURKC	6	0.86309	0.86407	0.999785	386	1	0.070877	0.1851	0.804895	120	4
PSMA1	6	0.86348	0.86433	0.999785	387	1	0.018417	0.063712	0.703465	47	4
NonTargetControl_0036	1	0.86399	0.86463	0.999785	388	0	0.13601	0.29913	0.84884	186	1
CDC34	6	0.86425	0.86494	0.999785	389	1	0.07053	0.18434	0.804895	119	2
MLH3	6	0.86464	0.8653	0.999785	390	1	0.043061	0.1318	0.801248	84	4
FAM175A	6	0.86503	0.86564	0.999785	391	1	0.76003	0.85161	0.999897	439	2
MUTYH	6	0.86618	0.86657	0.999785	392	1	0.11026	0.25603	0.84128	156	4
MCM9	6	0.86846	0.86859	0.999785	393	1	0.14426	0.31279	0.863423	192	4
GADD45G	6	0.86997	0.8699	0.999785	394	1	0.084949	0.21023	0.828079	134	4
CSNK1D	6	0.87034	0.87023	0.999785	395	1	0.42562	0.62472	0.999897	329	3
NonTargetControl_0035	1	0.87082	0.87059	0.999785	396	0	0.12918	0.28811	0.843635	181	1
NonTargetControl_0021	1	0.87321	0.87264	0.999785	397	0	0.12679	0.28391	0.84128	178	1
APLF	6	0.87366	0.87298	0.999785	398	1	0.078172	0.19803	0.80735	130	4
NonTargetControl_0017	1	0.87423	0.87343	0.999785	399	0	0.12577	0.28219	0.84128	177	1
TREX1	6	0.87691	0.87623	0.999785	400	1	0.072521	0.18815	0.804895	123	4
NonTargetControl_0003	1	0.87799	0.87722	0.999785	401	0	0.12201	0.27561	0.84128	171	1
SMUG1	6	0.8794	0.87838	0.999785	402	1	0.063742	0.17171	0.801248	113	2
NUDT1	6	0.8801	0.8789	0.999785	403	1	0.072644	0.18831	0.804895	124	4
ABCF2	6	0.88045	0.87927	0.999785	404	1	0.16836	0.35205	0.877177	210	3
ERCC1	6	0.88079	0.87952	0.999785	405	1	0.074188	0.19093	0.80735	125	4
PAPD7	6	0.88287	0.88176	0.999785	406	1	0.92193	0.92777	0.999897	479	1
PSMA8	6	0.88321	0.88208	0.999785	407	1	0.010021	0.037876	0.661679	27	2
KAT2A	6	0.88592	0.88443	0.999785	408	1	0.17106	0.35615	0.877177	214	4
RBBP8	6	0.88725	0.88559	0.999785	409	1	0.56383	0.72385	0.999897	368	2
RFWD2	6	0.88759	0.88596	0.999785	410	1	0.17378	0.36003	0.87934	217	3
PARP2	6	0.8889	0.88712	0.999785	411	1	0.077883	0.19766	0.80735	128	4
NonTargetControl_0015	1	0.88891	0.88712	0.999785	412	0	0.11109	0.2576	0.84128	157	1
MAP10	6	0.89086	0.88878	0.999785	413	1	0.01529	0.054427	0.661679	43	4
BRIP1	6	0.89118	0.8891	0.999785	414	1	0.4341	0.63315	0.999897	334	3
ERCC5	6	0.89405	0.8925	0.999785	415	0	0.016749	0.058463	0.688559	45	5
POLN	6	0.89468	0.89304	0.999785	416	0	0.57872	0.73322	0.999897	370	2
ORC3	6	0.89562	0.89383	0.999785	417	0	0.7446	0.84049	0.999897	435	2
MNAT1	6	0.89593	0.89409	0.999785	418	0	0.49894	0.68495	0.999897	352	2
TDP1	6	0.89686	0.89504	0.999785	419	0	0.071558	0.18661	0.804895	121	3
HFM1	6	0.8993	0.89752	0.999785	420	0	0.25285	0.45086	0.932699	256	3
SIRT1	6	0.89991	0.89818	0.999785	421	0	0.81711	0.87832	0.999897	452	1
MLH1	6	0.90051	0.89883	0.999785	422	0	0.5021	0.68678	0.999897	355	2
ORC2	6	0.9008	0.89911	0.999785	423	0	0.63647	0.76889	0.999897	399	2
PARP3	6	0.9011	0.8995	0.999785	424	0	0.010776	0.040286	0.661679	31	4
NonTargetControl_0027	1	0.90154	0.90003	0.999785	425	0	0.098464	0.23519	0.84128	144	1
OGG1	6	0.9017	0.90027	0.999785	426	0	0.28681	0.48596	0.94691	272	2
CHEK2	6	0.90199	0.90068	0.999785	427	0	0.46453	0.66311	0.999897	344	3
RAD21L1	6	0.90404	0.90333	0.999785	428	0	0.13596	0.299	0.84884	185	2
DCLRE1B	6	0.90462	0.90399	0.999785	429	0	0.16671	0.34916	0.877177	207	2
NEIL2	6	0.90549	0.90466	0.999785	430	0	0.01483	0.053138	0.661679	41	5
NonTargetControl_0024	1	0.90666	0.90586	0.999785	431	0	0.093345	0.22575	0.84128	141	1
TUBB1	6	0.90691	0.9061	0.999785	432	0	0.075591	0.19341	0.80735	126	2
BLM	6	0.90719	0.90625	0.999785	433	0	0.17755	0.36638	0.882651	220	4
USP1	6	0.90748	0.90662	0.999785	434	0	0.39886	0.59922	0.999897	313	3
POLI	6	0.90971	0.90866	0.999785	435	0	0.16875	0.35263	0.877177	211	4
INPPL1	6	0.91216	0.91103	0.999785	436	0	0.0037072	0.017047	0.610076	14	5
EP300	6	0.9135	0.91226	0.999785	437	0	0.21427	0.41062	0.924828	230	3
ALKBH3	6	0.91377	0.91249	0.999785	438	0	0.41605	0.61537	0.999897	326	2
CEP63	6	0.91587	0.91449	0.999785	439	0	0.014467	0.052074	0.661679	40	5
DDB2	6	0.91613	0.91479	0.999785	440	0	0.013487	0.048674	0.661679	38	5
ATRIP	6	0.91793	0.91634	0.999785	441	0	0.30061	0.50038	0.95069	278	3
CDKN1B	6	0.9187	0.91714	0.999785	442	0	0.68294	0.79822	0.999897	417	1
TEP1	6	0.92193	0.92086	0.999785	443	0	0.26254	0.46112	0.932699	261	3
NonTargetControl_0022	1	0.92201	0.92095	0.999785	444	0	0.077986	0.19784	0.80735	129	1
GTF2H1	6	0.92458	0.92349	0.999785	445	0	0.40183	0.60201	0.999897	316	2
C11orf30	6	0.92693	0.92642	0.999785	446	0	0.12155	0.27477	0.84128	170	4
CIB1	6	0.92716	0.92672	0.999785	447	0	0.050216	0.14617	0.801248	90	4
EGFR	6	0.93209	0.93164	0.999785	448	0	0.34003	0.54148	0.985417	291	3
TP73	6	0.93231	0.93177	0.999785	449	0	0.038382	0.11974	0.801248	73	3
USP44	6	0.93274	0.93223	0.999785	450	0	0.24408	0.44184	0.928616	251	3
CUL4A	6	0.93508	0.93481	0.999785	451	0	0.0010643	0.0050532	0.317382	8	4
REPIN1	6	0.93571	0.93532	0.999785	452	0	0.027503	0.090164	0.769502	60	4
NonTargetControl_0037	1	0.93976	0.93911	0.999785	453	0	0.060239	0.16534	0.801248	108	1
POLB	6	0.94015	0.93941	0.999785	454	0	0.40941	0.60914	0.999897	320	3
PARP4	6	0.94112	0.94034	0.999785	455	0	0.37508	0.57539	0.999897	302	3
CETN2	6	0.94132	0.94058	0.999785	456	0	0.18467	0.37724	0.896572	223	4
NonTargetControl_0030	1	0.94181	0.94113	0.999785	457	0	0.058191	0.16166	0.801248	105	1
RB1	6	0.94359	0.94277	0.999785	458	0	0.24036	0.43788	0.928297	250	3
DCLRE1C	6	0.94415	0.94326	0.999785	459	0	0.045936	0.13791	0.801248	87	3
NonTargetControl_0039	1	0.94625	0.94544	0.999785	460	0	0.053754	0.15321	0.801248	97	1
TCEA1	6	0.94687	0.94606	0.999785	461	0	0.58607	0.7372	0.999897	379	2
NonTargetControl_0038	1	0.94761	0.94705	0.999785	462	0	0.052389	0.15056	0.801248	92	1
FANCC	6	0.9481	0.94746	0.999785	463	0	0.012467	0.045573	0.661679	34	4
IGF1R	6	0.94845	0.94783	0.999785	464	0	0.018924	0.065468	0.703465	48	5
NBN	6	0.94896	0.94824	0.999785	465	0	0.32158	0.52099	0.965502	285	2
NonTargetControl_0009	1	0.94966	0.94914	0.999785	466	0	0.050341	0.14638	0.801248	91	1
DCLRE1A	6	0.95032	0.94993	0.999785	467	0	0.41575	0.61503	0.999897	325	3
POLK	6	0.95278	0.95224	0.999785	469	0	0.10549	0.24765	0.84128	150	3
PSMD5	6	0.95278	0.95224	0.999785	468	0	0.17508	0.36207	0.880257	218	4
TNP1	6	0.95278	0.95224	0.999785	470	0	0.053436	0.15262	0.801248	95	4
RPA4	6	0.95468	0.95428	0.999785	471	0	0.033981	0.1083	0.801248	71	5
APC	6	0.95515	0.95463	0.999785	472	0	0.30068	0.50046	0.95069	279	3
MAP9	6	0.9553	0.9548	0.999785	473	0	0.10979	0.25521	0.84128	155	4
RECQL	6	0.95576	0.95538	0.999785	474	0	0.052759	0.15125	0.801248	93	4
PIF1	6	0.95711	0.95695	0.999785	475	0	0.0010235	0.0048851	0.317382	7	4
CRY1	6	0.95972	0.95977	0.999785	476	0	0.45037	0.64821	0.999897	340	3
RAD9B	6	0.96	0.96005	0.999785	477	0	0.21904	0.41531	0.924828	232	3
PMS1	6	0.96014	0.96016	0.999785	478	0	0.22592	0.42261	0.924828	237	3
ALKBH2	6	0.96097	0.96102	0.999785	479	0	0.055242	0.15626	0.801248	100	4
OXR1	6	0.96178	0.96169	0.999785	480	0	0.66075	0.78407	0.999897	408	2
MBD4	6	0.96285	0.96261	0.999785	481	0	0.16558	0.34744	0.877177	206	4
SPO11	6	0.96298	0.96274	0.999785	482	0	0.090916	0.22142	0.84128	138	4
NTHL1	6	0.96311	0.96282	0.999785	483	0	0.010929	0.040772	0.661679	32	5
PSMD10	6	0.96337	0.96319	0.999785	484	0	0.11527	0.26452	0.84128	163	2
MSH3	6	0.96415	0.96384	0.999785	485	0	0.028465	0.093191	0.769502	64	5
XRCC1	6	0.96453	0.96422	0.999785	486	0	0.0014714	0.0068466	0.362871	10	5
BCL2	6	0.96503	0.96463	0.999785	487	0	0.13563	0.29844	0.84884	184	4
NonTargetControl_0033	1	0.96536	0.96485	0.999785	488	0	0.034642	0.11019	0.801248	72	1
TP53	6	0.96602	0.96541	0.999785	489	0	0.0027971	0.012806	0.522087	13	5
GTF2H5	6	0.9677	0.96709	0.999785	490	0	0.12445	0.27976	0.84128	174	3
MGMT	6	0.96828	0.96754	0.999785	491	0	0.25854	0.45682	0.932699	257	3
TERT	6	0.96863	0.96782	0.999785	492	0	0.02795	0.091547	0.769502	63	4
NonTargetControl_0041	1	0.97048	0.9698	0.999785	493	0	0.029522	0.095825	0.769502	66	1
GTF2H4	6	0.97052	0.96982	0.999785	494	0	0.042473	0.13031	0.801248	81	4
NonTargetControl_0019	1	0.97082	0.97021	0.999785	495	0	0.029181	0.095115	0.769502	65	1
TRAF3IP3	6	0.97127	0.97075	0.999785	496	0	0.95872	0.95755	0.999897	499	0
RASSF7	6	0.97263	0.97219	0.999785	497	0	0.0064462	0.027321	0.658191	22	4
NonTargetControl_0048	1	0.97457	0.9743	0.999785	498	0	0.025427	0.084392	0.769502	58	1
AP5Z1	6	0.97508	0.97473	0.999785	499	0	0.15018	0.3223	0.873939	195	4
RRN3	6	0.97518	0.97485	0.999785	500	0	0.31418	0.51324	0.964507	282	2
PDS5B	6	0.97718	0.97688	0.999785	501	0	0.37878	0.57869	0.999897	306	3
PSMB8	6	0.97726	0.97694	0.999785	502	0	0.040881	0.12648	0.801248	78	5
NonTargetControl_0008	1	0.97765	0.97735	0.999785	503	0	0.022355	0.075201	0.752008	53	1
ERCC6	6	0.98	0.97985	0.999785	504	0	0.02131	0.072137	0.735244	52	3
PSMD11	6	0.98016	0.98004	0.999785	505	0	0.091275	0.22215	0.84128	139	3
PSMB9	6	0.98055	0.98041	0.999785	506	0	0.37648	0.57662	0.999897	304	3
TK2	6	0.98167	0.98144	0.999785	507	0	0.027518	0.09022	0.769502	61	5
ATXN3	6	0.98189	0.98165	0.999785	508	0	0.0052363	0.023305	0.650078	19	5
NonTargetControl_0047	1	0.98686	0.98665	0.999785	509	0	0.01314	0.047852	0.661679	35	1
NEIL1	6	0.98739	0.98732	0.999785	510	0	0.088875	0.21764	0.84128	137	4
CCNE2	6	0.98782	0.9877	0.999785	511	0	0.013762	0.049645	0.661679	39	5
NonTargetControl_0001	1	0.98925	0.98919	0.999785	512	0	0.010751	0.040192	0.661679	30	1
NonTargetControl_0010	1	0.98959	0.98947	0.999785	513	0	0.01041	0.039128	0.661679	29	1
ASF1A	6	0.99041	0.99037	0.999785	514	0	0.033033	0.10599	0.801248	69	5
TK1	6	0.9905	0.99043	0.999785	515	0	0.025363	0.084224	0.769502	57	5
NonTargetControl_0029	1	0.99266	0.99248	0.999785	516	0	0.0073379	0.030217	0.661679	24	1
RECQL5	6	0.99369	0.99356	0.999785	518	0	0.0002133	0.0009434	0.166667	3	5
NonTargetControl_0050	1	0.99369	0.99355	0.999785	517	0	0.006314	0.026873	0.658191	21	1
MAD1L1	6	0.99381	0.9937	0.999785	519	0	0.041672	0.12846	0.801248	80	5
NonTargetControl_0005	1	0.99403	0.99392	0.999785	520	0	0.0059727	0.025565	0.658191	20	1
SLK	6	0.99488	0.99478	0.999785	521	0	0.0090681	0.03513	0.661679	26	5
SMC1B	6	0.99522	0.995	0.999785	522	0	0.024817	0.082617	0.769502	55	5
NonTargetControl_0020	1	0.99573	0.99556	0.999785	523	0	0.0042662	0.019568	0.610076	17	1
TREX2	6	0.99579	0.99564	0.999785	524	0	0.0042127	0.01927	0.610076	16	6
GADD45A	6	0.99639	0.99627	0.999785	525	0	0.0001084	0.00053241	0.141089	2	6
PML	6	0.99806	0.99812	0.999785	526	0	2.7538e-05	0.00014011	0.074257	1	6
NEIL3	6	0.99811	0.99814	0.999785	527	0	0.0018927	0.008584	0.379125	12	6
HDAC4	6	0.99887	0.99889	0.999785	528	0	0.0011292	0.0053895	0.317382	9	6
NonTargetControl_0018	1	0.99949	0.99952	0.999785	529	0	0.00051195	0.002606	0.230198	6	1
FANCI	6	0.9997	0.99979	0.999785	530	0	0.00030336	0.0013731	0.171287	4	6
