id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
MBD4	6	0.58304	0.58273	0.9808	302	0	0.71956	0.7194	0.959985	395	0
BUB1B	6	0.58502	0.58428	0.9808	303	0	0.18036	0.2693	0.948644	149	2
POLD1	6	0.58991	0.58927	0.9808	304	0	0.39513	0.43326	0.948644	240	1
ERCC6	6	0.59186	0.59117	0.9808	305	0	0.44579	0.46965	0.948644	259	1
TUBB	6	0.59379	0.59325	0.9808	306	0	0.37048	0.41572	0.948644	227	1
PSMB5	6	0.59668	0.5965	0.9808	307	0	0.10468	0.17339	0.948644	88	1
DICER1	6	0.59764	0.59726	0.9808	308	0	0.58106	0.58254	0.948644	315	1
PSMD10	6	0.59956	0.59924	0.9808	309	0	0.27905	0.35538	0.948644	194	1
CHAF1A	6	0.60146	0.6012	0.9808	310	0	0.031324	0.071334	0.948644	32	2
EXO1	6	0.60241	0.60212	0.9808	311	0	0.4005	0.4373	0.948644	242	1
MSH6	6	0.60431	0.60395	0.9808	312	0	0.8141	0.81357	0.972717	443	0
NonTargetControl_0031	1	0.60495	0.6046	0.9808	313	0	0.39505	0.43322	0.948644	239	0
POLR2C	6	0.60901	0.6089	0.9808	314	0	0.12276	0.19622	0.948644	100	2
NEIL3	6	0.61088	0.6106	0.9808	315	0	0.65186	0.65105	0.959985	357	0
RBBP4	6	0.61181	0.6114	0.9808	316	0	0.85753	0.8554	0.974222	460	0
RFC1	6	0.61274	0.61245	0.9808	317	0	0.36348	0.41075	0.948644	225	1
ATXN3	6	0.62103	0.62052	0.9808	318	0	0.53657	0.54376	0.948644	298	1
PSMF1	6	0.62285	0.62243	0.9808	319	0	0.51232	0.52387	0.948644	287	1
NonTargetControl_0025	1	0.62372	0.62334	0.9808	320	0	0.37628	0.41936	0.948644	231	0
REV1	6	0.62376	0.6234	0.9808	321	0	0.054726	0.1118	0.948644	51	2
PSMA7	6	0.62466	0.62446	0.9808	322	0	0.76389	0.76304	0.959985	421	0
SMEK2	6	0.62557	0.62547	0.9808	323	0	0.53765	0.54449	0.948644	299	1
NonTargetControl_0019	1	0.62713	0.62693	0.9808	324	0	0.37287	0.41716	0.948644	229	0
IGF1R	6	0.63095	0.63081	0.9808	325	0	0.099058	0.16719	0.948644	83	1
APEX2	6	0.63274	0.63244	0.9808	326	0	0.38564	0.42642	0.948644	235	1
WAPAL	6	0.63539	0.63502	0.9808	327	0	0.586	0.58686	0.948644	321	1
DCLRE1C	6	0.63628	0.63571	0.9808	328	0	0.17274	0.25971	0.948644	141	2
MAD2L1	6	0.63804	0.63726	0.9808	329	0	0.25535	0.34057	0.948644	185	1
BLM	6	0.63891	0.63823	0.9808	330	0	0.93231	0.93132	0.984651	500	0
SMC5	6	0.63979	0.63928	0.9808	331	0	0.72169	0.72183	0.959985	396	0
GTF2H4	6	0.64153	0.64077	0.9808	332	0	0.31865	0.38067	0.948644	209	1
PSMB3	6	0.6424	0.64159	0.9808	333	0	0.68372	0.68282	0.959985	372	0
DBF4	6	0.64587	0.64527	0.9808	334	0	0.91717	0.91589	0.978671	496	0
NonTargetControl_0038	1	0.64761	0.64694	0.9808	335	0	0.35239	0.40296	0.948644	219	0
DMC1	6	0.65101	0.65007	0.9808	336	0	0.86808	0.86614	0.974222	468	0
SMC1B	6	0.65186	0.65084	0.9808	337	0	0.072455	0.13395	0.948644	64	1
SUMO1	6	0.65356	0.65262	0.9808	338	0	0.62827	0.62878	0.95215	350	0
RPA4	6	0.6544	0.65323	0.9808	339	0	0.48937	0.50513	0.948644	276	1
TRAF3IP3	6	0.65609	0.65501	0.9808	340	0	0.69909	0.69837	0.959985	381	0
NonTargetControl_0028	1	0.65751	0.65652	0.9808	341	0	0.34249	0.3965	0.948644	215	0
ATRIP	6	0.65777	0.65671	0.9808	342	0	0.61552	0.61557	0.948644	343	1
FANCE	6	0.65944	0.65837	0.9808	343	0	0.42416	0.45344	0.948644	253	1
SLX1B	6	0.66027	0.65925	0.9808	344	0	0.42027	0.45058	0.948644	250	1
PSMB8	6	0.66193	0.6608	0.9808	345	0	0.57808	0.57989	0.948644	314	1
GTF2H5	6	0.66276	0.66184	0.9808	346	0	0.85261	0.85032	0.974222	456	0
FAN1	6	0.66359	0.66257	0.9808	347	0	0.56083	0.5644	0.948644	308	1
UBE2I	6	0.66688	0.66586	0.9808	348	0	0.12868	0.20384	0.948644	106	2
NME2	6	0.66852	0.66773	0.9808	349	0	0.068601	0.12827	0.948644	62	1
MLH3	6	0.67014	0.66941	0.9808	350	0	0.11951	0.19201	0.948644	97	2
RAD50	6	0.67177	0.67113	0.9808	351	0	0.17883	0.26709	0.948644	147	2
CEP63	6	0.67338	0.67251	0.9808	352	0	0.060854	0.11966	0.948644	57	2
FAM175A	6	0.67739	0.67638	0.9808	353	0	0.4582	0.48017	0.948644	263	1
PARP1	6	0.67898	0.67815	0.9808	354	0	0.6146	0.61447	0.948644	342	1
NonTargetControl_0024	1	0.68276	0.68215	0.9808	355	0	0.31724	0.37974	0.948644	208	0
PSMD6	6	0.6845	0.68351	0.9808	356	0	0.60336	0.60393	0.948644	333	1
PSMD14	6	0.68607	0.68505	0.9808	357	0	0.71814	0.71789	0.959985	393	0
CDK7	6	0.68762	0.68645	0.9808	358	0	0.61181	0.61159	0.948644	338	1
TOP3B	6	0.6884	0.68751	0.9808	359	0	0.22107	0.31906	0.948644	168	1
TP73	6	0.69225	0.6916	0.9808	360	0	0.12685	0.20128	0.948644	105	1
CDC25C	6	0.69302	0.69237	0.9808	361	0	0.47756	0.49549	0.948644	273	1
PLA2G1B	6	0.69379	0.69313	0.9808	362	0	0.51904	0.52947	0.948644	291	1
DSCC1	6	0.69531	0.6947	0.9808	363	0	0.11767	0.18975	0.948644	96	1
RAD54L	6	0.69607	0.69536	0.9808	364	0	0.11212	0.18254	0.948644	93	2
POLR1B	6	0.69758	0.69668	0.9808	365	0	0.82919	0.82753	0.974222	447	0
PSMD2	6	0.69909	0.69842	0.9808	366	0	0.86073	0.85839	0.974222	462	0
SPO11	6	0.7006	0.69995	0.9808	367	0	0.66359	0.66293	0.959985	364	0
PSME2	6	0.70134	0.70081	0.9808	368	0	0.02332	0.055119	0.948644	24	1
SLX1A	6	0.70284	0.70231	0.9808	369	0	0.96793	0.96713	0.985729	520	0
PSMD3	6	0.70358	0.70305	0.9808	370	0	0.69834	0.69747	0.959985	380	0
MSH5	6	0.70506	0.70451	0.9808	371	0	0.11026	0.17998	0.948644	92	1
PPP4R1	6	0.70728	0.70668	0.9808	372	0	0.31118	0.37587	0.948644	205	1
NonTargetControl_0021	1	0.70836	0.70804	0.9808	373	0	0.29164	0.36302	0.948644	198	0
PSMA6	6	0.71021	0.70997	0.9808	374	0	0.7245	0.72448	0.959985	398	0
RNF8	6	0.71094	0.71079	0.9808	375	0	0.77533	0.77408	0.967047	424	0
MAP9	6	0.71528	0.71522	0.9808	376	0	0.17654	0.26424	0.948644	145	2
POLR2B	6	0.71743	0.71757	0.9808	377	0	0.052178	0.10829	0.948644	49	2
NonTargetControl_0047	1	0.71894	0.71893	0.9808	378	0	0.28106	0.35648	0.948644	195	0
XRCC1	6	0.72098	0.72116	0.9808	379	0	0.9135	0.91253	0.978188	494	0
NonTargetControl_0035	1	0.72304	0.72316	0.9808	380	0	0.27696	0.35417	0.948644	193	0
FANCC	6	0.72309	0.72319	0.9808	381	0	0.012894	0.033467	0.948644	13	2
ERCC8	6	0.7245	0.72456	0.9808	382	0	0.58205	0.58355	0.948644	316	1
ERCC5	6	0.72589	0.72613	0.9808	383	0	0.49981	0.51381	0.948644	283	1
TERT	6	0.72659	0.72684	0.9808	384	0	0.84411	0.84238	0.974222	452	0
NonTargetControl_0046	1	0.7285	0.72857	0.9808	385	0	0.2715	0.35114	0.948644	190	0
STAG1	6	0.72867	0.72872	0.9808	386	0	0.057322	0.11516	0.948644	54	2
GTF2H1	6	0.72936	0.72926	0.9808	387	0	0.45202	0.47509	0.948644	262	1
TXN	6	0.73004	0.72992	0.9808	388	0	0.46795	0.48818	0.948644	268	1
XRCC3	6	0.73073	0.73065	0.9808	389	0	0.07821	0.14107	0.948644	66	1
PKMYT1	6	0.7355	0.73483	0.9808	390	0	0.72659	0.72659	0.959985	400	0
PARG	6	0.73752	0.73659	0.9808	391	0	0.70948	0.7089	0.959985	385	0
PTTG1	6	0.74086	0.74016	0.9808	392	0	0.17959	0.2681	0.948644	148	2
PSMB2	6	0.74417	0.74324	0.9808	393	0	0.080896	0.14415	0.948644	69	2
NonTargetControl_0013	1	0.74454	0.74369	0.9808	394	0	0.25546	0.34057	0.948644	186	0
POLD3	6	0.74482	0.74398	0.9808	395	0	0.046775	0.10163	0.948644	45	3
NonTargetControl_0022	1	0.74727	0.74651	0.9808	396	0	0.25273	0.33915	0.948644	184	0
RMI2	6	0.75003	0.7488	0.9808	397	0	0.062796	0.12179	0.948644	58	1
SPICE1	6	0.75131	0.75015	0.9808	398	0	0.055009	0.11219	0.948644	52	2
GADD45G	6	0.75196	0.7508	0.9808	399	0	0.17159	0.25824	0.948644	140	1
MCM9	6	0.75323	0.75202	0.9808	400	0	0.093412	0.15998	0.948644	79	1
CDC16	6	0.75641	0.75499	0.9808	401	0	0.69531	0.6945	0.959985	378	0
PML	6	0.75767	0.75624	0.9808	402	0	0.42287	0.45275	0.948644	251	1
TERF1	6	0.76017	0.75871	0.9808	403	0	0.59956	0.60063	0.948644	330	1
SUPT3H	6	0.76327	0.76186	0.9808	404	0	0.32014	0.38185	0.948644	210	1
FANCL	6	0.76511	0.76364	0.9808	405	0	0.02131	0.05114	0.948644	22	2
BUB3	6	0.76572	0.76414	0.9808	406	0	0.64673	0.64653	0.959985	354	0
POLI	6	0.76633	0.76472	0.9808	407	0	0.082693	0.14619	0.948644	72	2
NonTargetControl_0008	1	0.76775	0.76608	0.9808	408	0	0.23225	0.32743	0.948644	174	0
POLDIP2	6	0.76937	0.76784	0.9808	409	0	0.75641	0.75598	0.959985	414	0
PPP2R1A	6	0.76997	0.76834	0.9808	410	0	0.62737	0.62783	0.95215	349	0
PPP4C	6	0.77885	0.77741	0.9808	411	0	0.93487	0.93421	0.984651	502	0
NonTargetControl_0011	1	0.78038	0.7789	0.9808	412	0	0.21962	0.31718	0.948644	167	0
NonTargetControl_0040	1	0.78072	0.7792	0.9808	413	0	0.21928	0.31693	0.948644	166	0
NEIL2	6	0.78117	0.77959	0.9808	414	0	0.066494	0.12581	0.948644	61	2
CDK1	6	0.78175	0.78034	0.9808	415	0	0.83837	0.83681	0.974222	451	0
POLN	6	0.78688	0.78585	0.9808	416	0	0.87869	0.87716	0.974222	476	0
EGFR	6	0.788	0.7868	0.9808	417	0	0.77943	0.77877	0.967047	426	0
CDC6	6	0.78913	0.78815	0.9808	418	0	0.10597	0.17468	0.948644	89	2
STAG2	6	0.79191	0.79123	0.9808	419	0	0.63979	0.6398	0.959985	352	0
NonTargetControl_0020	1	0.793	0.79246	0.9808	420	0	0.207	0.30199	0.948644	161	0
CCNO	6	0.79411	0.79373	0.9808	421	0	0.0071459	0.021287	0.948644	5	2
PARP3	6	0.79846	0.79842	0.9808	422	0	0.027329	0.06317	0.948644	29	2
MAP10	6	0.80114	0.80087	0.9808	423	0	0.9677	0.96694	0.985729	519	0
ERCC2	6	0.80485	0.80496	0.9808	424	0	0.17334	0.26035	0.948644	142	1
RBM14	6	0.81157	0.81126	0.9808	425	0	0.079113	0.14195	0.948644	67	2
CIB1	6	0.8141	0.81415	0.9808	426	0	0.36629	0.41271	0.948644	226	1
EP300	6	0.81661	0.81649	0.9808	427	0	0.71311	0.71281	0.959985	389	0
TP53BP1	6	0.81711	0.81695	0.9808	428	0	0.84799	0.84587	0.974222	454	0
HAUS7	6	0.82251	0.82196	0.9808	429	0	0.73482	0.73487	0.959985	403	0
WDR33	6	0.82396	0.82323	0.9808	430	0	0.1628	0.24699	0.948644	133	1
RAD52	6	0.8254	0.82482	0.9808	431	0	0.050174	0.10556	0.948644	46	2
FBXO5	6	0.82683	0.82594	0.9808	432	0	0.038014	0.084672	0.948644	39	3
CSNK1E	6	0.8273	0.82627	0.9808	433	0	0.064289	0.12336	0.948644	59	2
RPA3	6	0.82825	0.82712	0.9808	434	0	0.46431	0.48536	0.948644	266	1
NonTargetControl_0049	1	0.82884	0.82766	0.9808	435	0	0.17116	0.25781	0.948644	139	0
STAG3	6	0.83291	0.83177	0.9808	436	0	0.30516	0.37176	0.948644	203	1
HFM1	6	0.8352	0.83412	0.9808	437	0	0.0030677	0.0098356	0.948644	3	1
RB1	6	0.83656	0.83532	0.9808	438	0	0.65944	0.65865	0.959985	362	0
NonTargetControl_0010	1	0.84147	0.83993	0.9808	439	0	0.15853	0.24122	0.948644	131	0
PSMA2	6	0.84411	0.84262	0.9808	440	0	0.60995	0.61025	0.948644	336	1
RFC4	6	0.84498	0.84331	0.9808	441	0	0.45943	0.48116	0.948644	264	1
MPG	6	0.84584	0.84413	0.9808	442	0	0.94705	0.94565	0.984651	506	0
PSMC2	6	0.84627	0.84455	0.9808	443	0	0.47157	0.49112	0.948644	270	1
CSNK1D	6	0.8467	0.8449	0.9808	444	0	0.47994	0.49736	0.948644	274	1
MCM2	6	0.84884	0.84703	0.9808	445	0	0.85136	0.84922	0.974222	455	0
DNAJC2	6	0.85052	0.84884	0.9808	446	0	0.091523	0.15764	0.948644	77	2
HDAC4	6	0.85178	0.85006	0.9808	447	0	0.23756	0.33053	0.948644	178	1
CCNE2	6	0.8522	0.8505	0.9808	448	0	0.78001	0.77924	0.967047	427	0
GADD45A	6	0.85427	0.85234	0.9808	449	0	0.51792	0.52811	0.948644	290	1
REPIN1	6	0.85468	0.85299	0.9808	450	0	0.61367	0.61344	0.948644	340	1
PSMD1	6	0.85509	0.85344	0.9808	451	0	0.85468	0.85241	0.974222	458	0
FANCM	6	0.85833	0.85659	0.9808	452	0	0.46553	0.48604	0.948644	267	1
NonTargetControl_0050	1	0.85956	0.85758	0.9808	453	0	0.14044	0.21822	0.948644	116	1
APTX	6	0.86033	0.85828	0.9808	454	0	0.96097	0.9605	0.984651	517	0
TDP1	6	0.86073	0.85848	0.9808	455	0	0.52015	0.53027	0.948644	292	1
BRCA2	6	0.86191	0.85958	0.9808	456	0	0.10466	0.17339	0.948644	87	2
ORC4	6	0.8623	0.85992	0.9808	457	0	0.49171	0.50705	0.948644	277	1
CDC23	6	0.86348	0.86108	0.9808	458	0	0.8038	0.80386	0.968283	440	0
ALKBH2	6	0.86386	0.86141	0.9808	459	0	0.34499	0.39777	0.948644	216	1
NonTargetControl_0018	1	0.86672	0.86418	0.9808	460	0	0.13328	0.20984	0.948644	109	1
SLK	6	0.86771	0.86515	0.9808	461	0	0.083295	0.14675	0.948644	73	2
TAF2	6	0.87034	0.86771	0.9808	462	0	0.33921	0.39455	0.948644	213	1
ERCC4	6	0.87108	0.86842	0.9808	463	0	0.69072	0.69024	0.959985	376	0
TOP2B	6	0.87146	0.86877	0.9808	464	0	0.49519	0.51012	0.948644	280	1
NonTargetControl_0001	1	0.87457	0.87195	0.9808	465	0	0.12543	0.19943	0.948644	104	1
LIG1	6	0.8762	0.87389	0.9808	466	0	0.39916	0.43634	0.948644	241	1
UBE2D1	6	0.87691	0.87492	0.9808	467	0	0.55877	0.56244	0.948644	307	1
ANAPC2	6	0.88114	0.87881	0.9808	468	0	0.13603	0.2131	0.948644	112	2
MDC1	6	0.88321	0.88114	0.9808	469	0	0.018948	0.045928	0.948644	17	2
AURKC	6	0.88692	0.8846	0.9808	470	0	0.37326	0.41736	0.948644	230	1
UNG	6	0.88759	0.88527	0.9808	471	0	0.65693	0.65616	0.959985	360	0
C11orf30	6	0.88792	0.88553	0.9808	472	0	0.90663	0.90601	0.97797	491	0
TOP3A	6	0.88923	0.88673	0.9808	473	0	0.028763	0.065748	0.948644	30	3
RRN3	6	0.89021	0.88761	0.9808	474	0	0.50325	0.5168	0.948644	285	1
NonTargetControl_0048	1	0.89027	0.88766	0.9808	475	0	0.10973	0.1794	0.948644	91	1
CHAF1B	6	0.89215	0.88944	0.9808	476	0	0.57508	0.57696	0.948644	313	1
PSMA3	6	0.89342	0.89099	0.9808	477	0	0.63628	0.63642	0.959985	351	0
PSMA1	6	0.895	0.89248	0.9808	478	0	0.788	0.78764	0.967731	430	0
GINS4	6	0.89562	0.89317	0.9808	479	0	0.61737	0.61751	0.948644	345	1
RBX1	6	0.89593	0.89355	0.9808	480	0	0.17806	0.26614	0.948644	146	2
ESCO1	6	0.89655	0.8942	0.9808	481	0	0.75514	0.75448	0.959985	413	0
NHEJ1	6	0.89717	0.89482	0.9808	482	0	0.53549	0.54313	0.948644	297	1
POLR1A	6	0.8987	0.89629	0.9808	483	0	0.72867	0.72867	0.959985	401	0
C17orf70	6	0.8996	0.89732	0.9808	484	0	0.51457	0.52566	0.948644	288	1
NonTargetControl_0036	1	0.89983	0.89752	0.9808	485	0	0.10017	0.16846	0.948644	84	1
POLQ	6	0.90229	0.9004	0.981591	486	0	0.41636	0.44824	0.948644	249	1
RASSF7	6	0.90346	0.90195	0.981591	487	0	0.1332	0.20972	0.948644	108	2
NonTargetControl_0012	1	0.91348	0.91221	0.986768	488	0	0.086519	0.15092	0.948644	75	1
PRIM2	6	0.91483	0.91372	0.986768	489	0	0.895	0.89351	0.97797	484	0
YBX1	6	0.91509	0.91396	0.986768	490	0	0.20768	0.303	0.948644	162	1
ORC6	6	0.91717	0.91578	0.986768	491	0	0.096928	0.16463	0.948644	81	2
KAT2A	6	0.91742	0.91602	0.986768	492	0	0.74679	0.74664	0.959985	409	0
DNAJA3	6	0.9202	0.91912	0.988101	493	0	0.18573	0.27625	0.948644	154	2
TAF1A	6	0.92876	0.92777	0.989004	494	0	0.43315	0.46011	0.948644	255	1
MSH4	6	0.93339	0.93278	0.989004	495	0	0.28372	0.35809	0.948644	196	1
APC	6	0.93445	0.93386	0.989004	496	0	0.027296	0.063114	0.948644	28	3
CCNB2	6	0.93612	0.93532	0.989004	497	0	0.58698	0.58777	0.948644	322	1
EME1	6	0.93837	0.9373	0.989004	498	0	0.60051	0.60152	0.948644	331	1
HAUS5	6	0.94112	0.93993	0.989004	499	0	0.65356	0.65275	0.959985	359	0
BCL2	6	0.94208	0.94088	0.989004	500	0	0.15482	0.23625	0.948644	128	2
PSMD5	6	0.94387	0.94255	0.989004	501	0	0.35358	0.40378	0.948644	220	1
GINS3	6	0.94669	0.94572	0.989004	502	0	0.02131	0.05114	0.948644	23	1
CDKN1B	6	0.94757	0.94666	0.989004	503	0	0.0085224	0.02379	0.948644	7	3
RFWD2	6	0.94896	0.94811	0.989004	504	0	0.0031775	0.010191	0.948644	4	2
TOP1	6	0.9493	0.9486	0.989004	505	0	0.76511	0.76437	0.959985	422	0
MNAT1	6	0.95561	0.95506	0.989004	506	0	0.083899	0.14753	0.948644	74	2
NonTargetControl_0017	1	0.9599	0.95983	0.989004	507	0	0.040102	0.088838	0.948644	42	1
MCM6	6	0.96069	0.96065	0.989004	508	0	0.69683	0.69592	0.959985	379	0
CRY2	6	0.96337	0.96324	0.989004	509	0	0.8794	0.87763	0.974222	477	0
DDB1	6	0.9659	0.96584	0.989004	510	0	0.41505	0.44744	0.948644	248	1
CENPF	6	0.96735	0.96704	0.989004	511	0	0.012444	0.032328	0.948644	11	3
XRCC2	6	0.9703	0.97042	0.989004	512	0	0.0083196	0.023435	0.948644	6	3
RUVBL2	6	0.97041	0.97051	0.989004	513	0	0.18342	0.27352	0.948644	152	2
DCLRE1B	6	0.97063	0.97068	0.989004	514	0	0.52237	0.53201	0.948644	293	1
RTEL1	6	0.97323	0.97316	0.989004	515	0	0.12483	0.19891	0.948644	103	2
RFC2	6	0.97422	0.97415	0.989004	516	0	0.55773	0.56143	0.948644	306	1
TCEA1	6	0.97583	0.97565	0.989004	517	0	0.82202	0.82097	0.974222	445	0
CHTF18	6	0.97601	0.97585	0.989004	518	0	0.033667	0.075873	0.948644	34	3
BRCC3	6	0.97709	0.97681	0.989004	519	0	0.19504	0.28761	0.948644	157	2
PSMD13	6	0.98024	0.98017	0.989004	520	0	0.35073	0.40175	0.948644	218	1
CDC27	6	0.98062	0.98038	0.989004	521	0	0.47278	0.49186	0.948644	271	1
RECQL5	6	0.98203	0.9817	0.989004	522	0	0.15036	0.23113	0.948644	121	2
RFC5	6	0.98232	0.98185	0.989004	523	0	0.037495	0.083626	0.948644	38	2
POLL	6	0.98281	0.98243	0.989004	524	0	0.61645	0.61649	0.948644	344	1
UBE2N	6	0.98302	0.98264	0.989004	525	0	0.092512	0.1591	0.948644	78	2
HES1	6	0.98472	0.98439	0.989004	526	0	0.61088	0.61096	0.948644	337	1
FANCB	6	0.98558	0.98523	0.989004	527	0	0.3493	0.4007	0.948644	217	1
FEN1	6	0.98734	0.98697	0.989004	528	0	0.12414	0.19816	0.948644	102	2
KAT5	6	0.98755	0.98714	0.989004	529	0	0.74809	0.74776	0.959985	410	0
MLH1	6	0.99446	0.99441	0.994405	530	0	0.53115	0.53954	0.948644	296	1
