sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SHFM1_4	SHFM1	283.87/293.91/272.28/276.32/290.16/309.11	287.05/216.67/245.35	287.35	248.04	177.08	574.71	1.64	0.050505	0.9495	0.10101	0.35937	False
MUS81_5	MUS81	71.643/72.069/68.398/61.405/82.002/82.43	56.579/51.294/50.873	72.613	52.853	65.827	145.23	1.6397	0.050533	0.94947	0.10107	0.35937	False
POLM_2	POLM	185.19/212.83/186.78/174.31/218.07/219.41	242.96/224.63/226.68	198.62	231.28	384.77	397.24	1.6385	0.94934	0.050658	0.10132	0.35968	True
CDC26_6	CDC26	437.97/399.76/373.56/426.87/431.64/408.51	439.32/463.42/476.53	412.45	459.5	583.29	824.9	1.6381	0.9493	0.050699	0.1014	0.35968	True
SIRT1_4	SIRT1	77.05/77.7/76.29/84.185/90.112/100.61	94.02/100.82/122.35	83.893	105.07	92.262	167.79	1.6346	0.94894	0.051062	0.10212	0.36148	True
DBF4_6	DBF4	255.48/255.62/306.47/265.43/268.53/266.69	296.21/298.92/327.13	269.18	307.11	356.6	538.37	1.6345	0.94892	0.051076	0.10215	0.36148	True
SMC5_5	SMC5	287.92/309.67/284.11/335.75/321.7/323.66	343.63/351.99/356.11	309.89	350.54	428.94	619.78	1.6329	0.94875	0.051249	0.1025	0.36227	True
MAD1L1_3	MAD1L1	224.39/230.85/195.99/232.75/236.09/216.98	263.76/258.24/248.57	222.41	256.78	219.37	444.82	1.6295	0.94839	0.051608	0.10322	0.36364	True
EXO1_2	EXO1	112.2/136.26/126.27/103/112.64/128.49	147.27/145.04/141.03	119.26	144.42	156.26	238.53	1.629	0.94834	0.051661	0.10332	0.36364	True
MAD1L1_1	MAD1L1	504.21/457.19/452.48/450.64/467.68/469.12	542.49/488.18/519.68	466.55	516.3	392.96	933.09	1.6288	0.94833	0.051673	0.10335	0.36364	True
NEIL1_2	NEIL1	139.23/143.01/132.85/153.51/137.87/136.98	181.38/154.77/168.08	140.43	167.72	51.042	280.86	1.6287	0.94831	0.051691	0.10338	0.36364	True
PSMD5_3	PSMD5	252.78/243.23/240.71/256.52/264.93/243.65	294.54/281.24/283.99	250.16	286.53	89.008	500.31	1.6262	0.94805	0.05195	0.1039	0.36482	True
UBE2A_1	UBE2A	52.719/54.052/49.983/66.358/58.573/54.549	77.38/86.67/57.957	55.804	72.981	33.418	111.61	1.6259	0.94802	0.051984	0.10397	0.36482	True
TP53_3	TP53	124.36/162.16/167.05/153.51/152.29/178.19	161.42/191.91/200.92	155.31	183.95	335.7	310.62	1.6248	0.9479	0.0521	0.1042	0.3652	True
AP5Z1_5	AP5Z1	310.9/376.11/373.56/334.76/380.27/332.14	394.39/387.36/397.97	350.27	393.21	845.77	700.55	1.6223	0.94763	0.052366	0.10473	0.36627	True
GADD45G_2	GADD45G	331.18/388.5/322.26/365.46/379.37/375.78	382.74/398.86/428.88	359.54	403.04	744.98	719.09	1.6222	0.94762	0.052377	0.10475	0.36627	True
POLR2G_2	POLR2G	83.809/96.843/103.91/71.31/72.991/88.491	101.51/109.66/108.83	85.42	106.6	167.61	170.84	1.6207	0.94746	0.052541	0.10508	0.36689	True
RECQL5_1	RECQL5	124.36/117.11/123.64/102.01/125.26/134.55	141.45/143.27/153.26	120.73	145.9	119.35	241.45	1.6202	0.94741	0.052591	0.10518	0.36689	True
INPPL1_4	INPPL1	423.1/399.76/430.12/400.13/427.13/401.24	465.11/459.88/454.64	413.36	459.86	214.45	826.73	1.617	0.94706	0.052936	0.10587	0.36877	True
ERCC2_1	ERCC2	171.67/171.16/151.26/150.54/143.28/174.56	179.72/228.17/164.21	159.93	188.84	183.72	319.87	1.6162	0.94697	0.053029	0.10606	0.36877	True
RAD9B_2	RAD9B	64.884/79.952/82.866/91.118/93.716/94.552	104.84/97.283/112.69	83.832	104.75	128.14	167.66	1.6154	0.94689	0.053112	0.10622	0.36877	True
PSMD13_3	PSMD13	86.513/66.439/64.452/74.281/76.595/75.157	54.915/59.254/48.297	73.558	53.965	62.746	147.12	1.6154	0.053112	0.94689	0.10622	0.36877	False
SMC6_6	SMC6	63.533/78.826/53.929/42.588/63.979/78.793	69.891/79.595/92.731	62.216	80.201	201.9	124.43	1.6123	0.94656	0.053443	0.10689	0.37062	True
EME2_2	EME2	101.38/101.35/101.28/125.78/97.321/109.1	134.79/130.89/121.71	105.64	129.01	108.49	211.28	1.608	0.94608	0.053921	0.10784	0.3735	True
XRCC3_5	XRCC3	21.628/34.909/38.145/45.559/45.056/43.639	58.243/56.601/39.926	37.038	50.869	84.74	74.075	1.607	0.94598	0.054023	0.10805	0.37363	True
ANAPC11_3	ANAPC11	152.75/148.64/126.27/151.53/149.59/146.68	171.4/161.84/186.75	145.61	173.03	97.221	291.23	1.6066	0.94593	0.054067	0.10813	0.37363	True
POLM_4	POLM	160.86/161.03/151.26/160.45/137.87/174.56	124.81/122.05/140.38	157.27	128.83	149.68	314.54	1.6033	0.054433	0.94557	0.10887	0.37571	False
CENPE_3	CENPE	117.6/97.969/115.75/100.03/134.27/118.8	118.98/91.976/65.041	113.41	89.288	180.89	226.82	1.6017	0.054606	0.94539	0.10921	0.37646	False
ANAPC15_5	ANAPC15	412.29/352.46/331.47/372.39/361.35/355.18	316.17/306/339.37	363.37	320.21	736.45	726.75	1.601	0.054686	0.94531	0.10937	0.37651	False
DNAJC2_1	DNAJC2	64.884/57.43/71.028/70.319/56.77/69.096	58.243/46.873/36.706	64.649	46.45	41.372	129.3	1.6005	0.054741	0.94526	0.10948	0.37651	False
GINS4_2	GINS4	154.1/156.53/160.47/140.64/173.92/138.19	109/145.92/124.29	153.5	125.5	174.93	307.01	1.598	0.055017	0.94498	0.11003	0.37796	False
BLM_3	BLM	151.4/158.78/139.43/143.61/156.79/150.31	188.04/162.73/182.89	149.9	177.54	55.607	299.79	1.5965	0.94482	0.055184	0.11037	0.37853	True
POLE2_4	POLE2	529.89/499.98/476.15/482.33/513.64/497	542.49/575.74/532.56	499.51	549.96	393.94	999.01	1.5961	0.94477	0.055229	0.11046	0.37853	True
NHEJ1_2	NHEJ1	190.6/182.43/180.2/162.43/204.55/174.56	143.94/159.19/151.98	182	151.57	204.9	363.99	1.5945	0.055409	0.94459	0.11082	0.37906	False
SLX1A_4	SLX1A	282.52/284.9/281.48/318.91/311.79/307.9	272.08/275.04/231.18	297.52	258.63	282.09	595.05	1.5943	0.055436	0.94456	0.11087	0.37906	False
TAF1A_1	TAF1A	123.01/86.708/99.966/75.271/96.42/87.279	124.81/107.01/115.27	93.669	115.47	267.17	187.34	1.5926	0.94437	0.055625	0.11125	0.37991	True
XRCC6_5	XRCC6	135.18/132.88/123.64/141.63/119.85/101.83	104.84/82.248/115.91	125.13	99.984	201.27	250.26	1.5896	0.055967	0.94403	0.11193	0.3818	False
NonTargetControl_0036	NonTargetControl_0036	63.533/66.439/82.866/77.252/72.089/70.308	100.68/87.554/85.004	71.796	90.827	50.321	143.59	1.5882	0.94388	0.056122	0.11224	0.3823	True
ANAPC10_2	ANAPC10	112.2/96.843/101.28/130.73/119.85/127.28	155.59/137.96/122.35	114	137.97	190.01	228	1.5878	0.94383	0.056171	0.11234	0.3823	True
RAD17_4	RAD17	404.18/451.56/436.69/417.95/437.94/436.39	426/493.49/516.46	430.51	477.06	284.47	861.02	1.5866	0.9437	0.056302	0.1126	0.38275	True
SPO11_1	SPO11	120.31/79.952/114.43/85.175/100.02/95.764	113.99/126.47/121.07	98.225	120.4	252.77	196.45	1.582	0.94318	0.056821	0.11364	0.38583	True
MGMT_4	MGMT	244.67/240.98/248.6/218.88/234.29/218.2	267.08/291.85/247.28	233.96	268.12	170.85	467.92	1.5792	0.94285	0.057146	0.11429	0.38747	True
ERCC3_3	ERCC3	41.905/46.169/46.037/43.578/59.474/47.276	58.243/68.982/60.533	47.098	62.42	38.909	94.195	1.5788	0.94281	0.057194	0.11439	0.38747	True
PSMA3_3	PSMA3	393.36/450.43/393.29/404.09/385.68/400.03	447.64/465.19/434.03	403.94	448.77	547.16	807.89	1.5772	0.94262	0.057378	0.11476	0.38805	True
MTOR_3	MTOR	121.66/119.36/147.32/128.75/145.98/122.43	183.05/136.2/151.98	130.43	155.9	158.64	260.86	1.5769	0.94259	0.057412	0.11482	0.38805	True
MMS19_6	MMS19	79.754/65.313/53.929/68.338/71.188/76.369	100.68/88.439/74.056	68.617	87.039	83.493	137.23	1.5726	0.94209	0.05791	0.11582	0.39096	True
TADA3_6	TADA3	102.73/85.582/92.074/95.079/97.321/86.067	110.66/122.05/110.76	92.945	114.37	44.36	185.89	1.5712	0.94193	0.058066	0.11613	0.39122	True
PSMA1_3	PSMA1	294.68/279.27/269.64/292.17/301.87/329.72	342.8/348.45/306.53	293.97	332.06	430.44	587.93	1.5711	0.94192	0.058083	0.11617	0.39122	True
UNG_1	UNG	79.754/90.087/77.605/76.262/55.869/77.581	49.922/67.213/52.805	75.439	56.167	125.22	150.88	1.569	0.058329	0.94167	0.11666	0.39201	False
AURKC_2	AURKC	225.74/218.46/243.34/222.84/238.8/248.5	243.79/264.43/293.65	232.68	266.51	149.69	465.36	1.5683	0.9416	0.0584	0.1168	0.39201	True
POLK_2	POLK	346.05/316.43/348.57/304.06/287.46/315.17	341.97/326.34/412.78	318.88	358.48	569.27	637.76	1.5678	0.94154	0.058463	0.11693	0.39201	True
MPG_3	MPG	106.79/96.843/69.713/79.233/96.42/83.642	122.31/107.9/97.239	87.883	108.67	186.71	175.77	1.5678	0.94153	0.058467	0.11693	0.39201	True
ING1_2	ING1	398.77/382.87/353.83/373.38/382.97/367.3	324.49/361.71/315.54	376.26	333.33	237.45	752.51	1.5648	0.05882	0.94118	0.11764	0.39348	False
RASSF7_4	RASSF7	369.03/362.6/393.29/351.6/368.56/368.51	412.69/411.24/409.56	368.72	411.16	186.88	737.44	1.5628	0.94095	0.059045	0.11809	0.39408	True
RB1_3	RB1	229.8/260.12/244.65/229.78/237.89/220.62	255.44/257.36/302.02	236.81	270.78	193.4	473.62	1.5609	0.94072	0.059276	0.11855	0.39517	True
RPA1_3	RPA1	82.457/92.339/60.506/84.185/70.287/75.157	54.082/50.41/69.548	76.781	57.451	127.76	153.56	1.5599	0.059391	0.94061	0.11878	0.39549	False
POLH_5	POLH	232.5/226.34/235.45/235.72/231.59/224.26	204.68/178.65/210.58	230.94	197.47	22.355	461.87	1.5573	0.059701	0.9403	0.1194	0.3971	False
ANAPC1_3	ANAPC1	262.24/275.89/310.42/270.38/277.54/256.99	316.17/319.26/299.44	275.06	311.5	354	550.13	1.5536	0.93986	0.06014	0.12028	0.39926	True
MSH6_1	MSH6	301.44/308.55/320.94/326.84/329.81/296.99	324.49/378.52/357.4	313.84	352.76	187.99	627.69	1.5534	0.93984	0.060161	0.12032	0.39926	True
XRCC2_6	XRCC2	41.905/50.674/38.145/65.367/66.683/66.671	64.067/74.289/70.836	53.537	69.599	173.14	107.07	1.5523	0.9397	0.060299	0.1206	0.39929	True
POLL_4	POLL	289.28/306.29/314.37/304.06/290.16/301.84	343.63/348.45/325.2	300.87	338.94	94.358	601.74	1.5522	0.9397	0.060303	0.12061	0.39929	True
GADD45A_2	GADD45A	223.04/240.98/211.77/219.87/200.05/208.5	246.28/266.2/236.34	216.99	249.3	201.37	433.98	1.551	0.93955	0.060449	0.1209	0.39981	True
TOP2A_6	TOP2A	105.44/87.834/78.92/101.02/100.93/122.43	121.48/140.62/101.75	98.484	120.23	226.09	196.97	1.5497	0.93939	0.060611	0.12122	0.40043	True
RAD51_6	RAD51	250.08/222.96/231.5/203.03/190.14/220.62	169.74/188.37/202.85	218.87	186.49	445.91	437.74	1.5477	0.060847	0.93915	0.12169	0.40116	False
SMC6_3	SMC6	35.146/41.665/38.145/43.578/40.55/33.942	15.809/29.185/34.13	38.683	25.071	14.325	77.365	1.5476	0.060858	0.93914	0.12172	0.40116	False
FUS_3	FUS	139.23/162.16/140.74/135.69/157.7/141.83	128.97/114.09/115.91	145.89	119.48	119.08	291.79	1.5465	0.060991	0.93901	0.12198	0.4015	False
PPP4R2_4	PPP4R2	143.29/147.52/168.36/171.34/195.54/161.22	149.77/142.39/117.2	163.67	135.71	355.82	327.34	1.5455	0.061111	0.93889	0.12222	0.4015	False
IGHMBP2_6	IGHMBP2	243.32/268.01/259.12/224.82/254.12/241.23	189.7/202.52/253.72	248.04	213.62	233.23	496.08	1.5454	0.061124	0.93888	0.12225	0.4015	False
POLD1_3	POLD1	227.1/234.23/202.56/228.78/275.74/226.68	267.92/261.78/264.67	231.54	264.78	570.33	463.08	1.5445	0.93877	0.061233	0.12247	0.4015	True
CHAF1B_2	CHAF1B	68.94/111.48/110.49/115.88/111.74/111.52	130.63/118.51/128.15	103.46	125.65	318.64	206.92	1.5428	0.93856	0.061436	0.12287	0.4015	True
POLR2I_5	POLR2I	72.995/75.448/64.452/69.329/73.892/92.128	64.067/50.41/52.805	74.247	55.456	88.598	148.49	1.5421	0.061526	0.93847	0.12305	0.4015	False
CDKN1A_1	CDKN1A	104.09/139.63/139.43/121.82/136.97/124.86	169.74/143.27/143.6	127.13	151.72	193.76	254.26	1.5419	0.93845	0.061549	0.1231	0.4015	True
CDC45_5	CDC45	112.2/88.96/107.86/102.01/86.507/71.52	70.723/61.907/87.579	93.763	72.651	235.39	187.53	1.5417	0.061571	0.93843	0.12314	0.4015	False
POLR2E_1	POLR2E	229.8/218.46/230.18/239.68/204.55/206.08	294.54/240.55/229.9	221.08	253.49	202	442.15	1.5415	0.93841	0.061592	0.12318	0.4015	True
PPP4C_1	PPP4C	35.146/68.691/43.406/66.358/66.683/54.549	24.961/44.219/50.229	54.183	38.136	198.73	108.37	1.5415	0.061596	0.9384	0.12319	0.4015	False
ANAPC2_6	ANAPC2	36.497/45.043/46.037/54.473/38.748/59.398	33.282/21.225/43.146	46.013	31.241	78.998	92.026	1.5399	0.061797	0.9382	0.12359	0.40193	False
TERT_3	TERT	252.78/254.49/257.81/270.38/297.37/269.11	303.69/311.3/291.72	266.58	302.13	276.47	533.15	1.5398	0.9382	0.061799	0.1236	0.40193	True
TP53BP1_4	TP53BP1	321.72/315.3/320.94/346.64/369.46/353.96	380.24/401.51/351.61	337.42	377.23	478.48	674.84	1.5323	0.93728	0.06272	0.12544	0.40722	True
SPDL1_1	SPDL1	460.95/458.32/463/432.81/483.9/442.46	491.73/534.17/484.26	456.62	502.92	314.82	913.24	1.5321	0.93725	0.06275	0.1255	0.40722	True
RNF168_6	RNF168	352.81/422.28/384.08/412.01/409.11/407.3	496.73/413.89/415.36	397.23	440.36	646.94	794.45	1.5304	0.93704	0.062957	0.12591	0.4081	True
TREX1_4	TREX1	246.02/350.21/289.37/296.13/311.79/293.35	274.57/256.47/246.64	296.2	258.97	1146.6	592.4	1.5295	0.063071	0.93693	0.12614	0.4081	False
RUVBL2_4	RUVBL2	240.61/245.49/261.75/270.38/249.61/236.38	200.52/228.17/220.88	250.43	216.2	169.04	500.85	1.5293	0.063098	0.9369	0.1262	0.4081	False
IGHMBP2_3	IGHMBP2	250.08/213.96/209.14/219.87/213.56/209.71	237.96/264.43/251.15	218.96	250.95	241.03	437.91	1.5287	0.93684	0.063164	0.12633	0.4081	True
BRCA2_2	BRCA2	337.94/369.35/335.41/405.08/394.69/372.15	417.68/424.51/387.67	368.18	409.63	813.91	736.36	1.5276	0.9367	0.063305	0.12661	0.40824	True
TNIK_5	TNIK	208.17/195.94/211.77/187.19/191.04/224.26	232.97/229.06/238.27	202.66	233.4	199.91	405.31	1.5272	0.93664	0.063358	0.12672	0.40824	True
LIG1_5	LIG1	212.23/175.67/178.89/191.15/176.62/174.56	152.26/152.11/160.99	184.39	155.07	216.79	368.78	1.5269	0.063395	0.9366	0.12679	0.40824	False
RFC1_1	RFC1	35.146/37.161/55.244/42.588/37.847/37.578	47.426/61.907/54.093	40.435	54.155	55.5	80.871	1.5256	0.93645	0.063552	0.1271	0.4088	True
INPPL1_5	INPPL1	273.06/340.08/282.8/284.25/283.85/261.84	311.18/321.92/336.79	286.65	323.13	736.67	573.3	1.5234	0.93617	0.063827	0.12765	0.40955	True
RB1_4	RB1	116.25/131.75/111.8/114.89/120.75/118.8	148.93/129.12/150.04	118.88	142.37	48.422	237.75	1.5233	0.93616	0.063836	0.12767	0.40955	True
FANCC_1	FANCC	228.45/239.86/240.71/234.73/210.86/235.17	260.43/234.36/302.02	231.4	264.16	122.79	462.8	1.523	0.93612	0.063878	0.12776	0.40955	True
PNKP_2	PNKP	320.37/306.29/280.17/326.84/330.71/317.6	268.75/266.2/291.07	313.19	275.12	340.42	626.38	1.5213	0.064097	0.9359	0.12819	0.4105	False
APLF_5	APLF	70.291/72.069/72.344/48.53/54.067/48.488	69.059/95.514/68.26	59.995	76.646	140.66	119.99	1.5201	0.93576	0.064244	0.12849	0.41089	True
ESPL1_2	ESPL1	112.2/93.465/107.86/109.94/82.002/111.52	123.97/124.7/123	102.17	123.89	152.65	204.33	1.5197	0.9357	0.064298	0.1286	0.41089	True
NEIL3_3	NEIL3	151.4/130.63/164.42/128.75/167.61/157.59	159.75/190.14/177.73	149.26	175.43	281.61	298.52	1.5145	0.93505	0.064947	0.12989	0.4142	True
NTHL1_2	NTHL1	116.25/119.36/93.389/118.85/138.77/99.401	136.45/138.85/133.3	113.38	136.18	262.75	226.77	1.5141	0.93499	0.065006	0.13001	0.4142	True
CHAF1B_4	CHAF1B	54.07/52.926/34.199/44.568/45.957/54.549	35.778/33.607/28.335	47.114	32.418	62.415	94.227	1.5139	0.065027	0.93497	0.13005	0.4142	False
UBE2D1_4	UBE2D1	250.08/181.3/193.35/218.88/182.93/212.14	247.95/227.29/232.47	205.11	235.74	691.62	410.22	1.5123	0.93477	0.065226	0.13045	0.41461	True
SMEK2_1	SMEK2	285.22/239.86/257.81/235.72/231.59/225.47	280.4/281.24/274.33	245.15	278.64	490.82	490.31	1.5122	0.93475	0.065246	0.13049	0.41461	True
AURKB_2	AURKB	314.96/365.98/363.03/352.59/356.84/386.69	354.45/288.31/307.82	356.01	315.67	557.54	712.02	1.5117	0.065305	0.93469	0.13061	0.41461	False
KIF3B_3	KIF3B	86.513/109.23/90.758/86.166/99.123/88.491	118.98/105.24/117.2	93.03	113.64	82.984	186.06	1.5111	0.93461	0.065386	0.13077	0.41468	True
NonTargetControl_0033	NonTargetControl_0033	409.58/472.95/434.06/466.48/413.61/432.76	458.45/497.91/491.35	437.59	482.26	696.12	875.17	1.5099	0.93447	0.065531	0.13106	0.41515	True
WDR33_6	WDR33	54.07/73.195/77.605/69.329/68.485/67.884	38.274/49.526/67.616	68.015	50.422	63.044	136.03	1.5084	0.06572	0.93428	0.13144	0.4159	False
PSMB1_2	PSMB1	37.849/21.396/36.83/26.741/33.341/25.456	22.465/17.688/14.811	29.634	18.056	45.341	59.268	1.5039	0.06625	0.93375	0.1325	0.4188	False
PSMB11_4	PSMB11	85.161/86.708/94.704/92.108/82.903/100.61	109.83/104.36/117.2	90.164	110.34	44.656	180.33	1.5023	0.93349	0.066507	0.13301	0.41997	True
GTF2H2_1	GTF2H2	275.76/335.57/334.1/290.19/326.2/335.78	267.92/264.43/302.02	315.31	277.62	699.31	630.62	1.5009	0.066696	0.9333	0.13339	0.42071	False
FANCI_3	FANCI	85.161/95.717/107.86/95.079/93.716/73.945	118.15/95.514/123	91.303	111.55	130.53	182.61	1.4983	0.93297	0.067031	0.13406	0.42237	True
RAD52_5	RAD52	105.44/103.6/127.59/127.76/142.38/146.68	168.9/138.85/138.45	124.47	148.08	326.44	248.94	1.4964	0.93272	0.067276	0.13455	0.42345	True
TAOK1_5	TAOK1	83.809/85.582/73.659/78.242/78.397/67.884	100.68/104.36/85.004	77.697	96.301	42.586	155.39	1.4925	0.93221	0.06779	0.13558	0.42531	True
TPR_1	TPR	189.25/212.83/207.82/203.03/172.11/167.28	230.47/225.52/206.07	191.25	220.43	364.76	382.5	1.4921	0.93216	0.067836	0.13567	0.42531	True
RPA3_5	RPA3	145.99/132.88/115.75/136.68/156.79/134.55	143.11/158.31/184.82	136.52	161.18	189.85	273.05	1.4921	0.93216	0.067839	0.13568	0.42531	True
WRNIP1_4	WRNIP1	59.477/64.187/48.668/43.578/41.451/48.488	78.212/52.179/68.26	50.341	65.311	81.234	100.68	1.4919	0.93214	0.067861	0.13572	0.42531	True
RFC2_3	RFC2	167.62/163.28/132.85/149.55/162.2/143.04	168.9/191.91/175.8	152.58	178.62	184.55	305.15	1.4907	0.93198	0.068022	0.13604	0.42542	True
PSMA2_6	PSMA2	285.22/317.56/260.44/335.75/334.31/327.3	362.77/337.84/337.44	308.77	345.81	938.27	617.54	1.4907	0.93198	0.068024	0.13605	0.42542	True
TRRAP_3	TRRAP	127.07/85.582/114.43/99.041/96.42/95.764	116.49/130/124.29	102.18	123.47	225.83	204.36	1.4891	0.93177	0.068225	0.13645	0.42622	True
RNF168_5	RNF168	189.25/181.3/182.83/169.36/163.1/173.35	164.74/149.46/132.66	176.31	148.37	93.262	352.62	1.4877	0.068415	0.93158	0.13683	0.42696	False
RFC4_4	RFC4	66.236/48.422/57.875/61.405/45.957/48.488	67.395/67.213/74.7	54.218	69.684	68.828	108.44	1.4853	0.93126	0.068738	0.13748	0.42851	True
INO80E_5	INO80E	250.08/265.76/206.51/238.69/262.23/244.87	272.91/275.04/282.06	243.87	276.64	455.63	487.74	1.484	0.9311	0.0689	0.1378	0.42867	True
TDP1_5	TDP1	185.19/184.68/147.32/186.2/169.41/170.92	193.03/201.64/208.65	173.38	201	226.49	346.76	1.4834	0.93102	0.068979	0.13796	0.42867	True
POLR2H_3	POLR2H	174.38/184.68/219.66/194.12/177.52/209.71	173.06/153.88/164.21	192.65	163.53	329.86	385.3	1.4834	0.068982	0.93102	0.13796	0.42867	False
DDX11_5	DDX11	164.91/171.16/190.72/187.19/163.1/150.31	187.21/217.56/190.61	170.66	198.01	236.02	341.32	1.4803	0.9306	0.069401	0.1388	0.43	True
CCNE2_4	CCNE2	210.87/211.7/226.24/221.85/227.08/216.98	222.15/272.39/258.23	219.03	250.01	49.826	438.06	1.4802	0.93059	0.069415	0.13883	0.43	True
PSMA1_5	PSMA1	437.97/396.38/413.02/393.19/407.31/391.54	377.75/484.64/492.63	406.26	448.45	307.44	812.52	1.4802	0.93058	0.069416	0.13883	0.43	True
PSMB9_3	PSMB9	50.015/57.43/42.091/45.559/59.474/42.427	72.387/51.294/69.548	49.035	63.682	56.875	98.069	1.4791	0.93044	0.069563	0.13913	0.43046	True
POLA1_6	POLA1	78.402/86.708/110.49/101.02/86.507/99.401	109/125.58/106.25	93.132	113.3	140.99	186.26	1.4778	0.93027	0.069729	0.13946	0.43103	True
WEE1_1	WEE1	55.422/75.448/86.812/72.3/90.112/94.552	94.02/107.01/88.867	77.91	96.338	209.67	155.82	1.4763	0.93007	0.069932	0.13986	0.43183	True
OGG1_6	OGG1	78.402/47.295/59.19/54.473/61.276/59.398	64.899/87.554/75.344	59.308	75.369	107.23	118.62	1.4747	0.92985	0.070151	0.1403	0.43242	True
FANCB_2	FANCB	408.23/400.89/394.6/419.93/424.43/398.82	399.38/521.79/436.61	407.67	449.77	145.34	815.34	1.4745	0.92982	0.070176	0.14035	0.43242	True
APC_4	APC	209.52/212.83/227.55/219.87/215.37/209.71	250.44/261.78/227.96	215.72	246.32	48.052	431.44	1.4734	0.92968	0.07032	0.14064	0.43285	True
RBBP8_4	RBBP8	151.4/123.87/126.27/132.72/170.31/120.01	151.43/144.16/189.97	136.34	160.66	383.49	272.68	1.4727	0.92959	0.070411	0.14082	0.43296	True
PSMB1_6	PSMB1	202.76/195.94/185.46/236.71/232.49/203.65	229.64/255.59/231.83	208.68	238.74	422.82	417.36	1.4713	0.9294	0.070603	0.14121	0.43368	True
MAP9_6	MAP9	93.271/77.7/98.65/88.147/91.914/95.764	117.32/126.47/90.799	90.645	110.44	54.525	181.29	1.4705	0.92929	0.070711	0.14142	0.43389	True
PSME4_1	PSME4	190.6/195.94/218.35/230.77/189.23/192.74	182.22/154.77/182.89	202.34	172.78	301.39	404.69	1.4698	0.070812	0.92919	0.14162	0.43405	False
ALKBH3_1	ALKBH3	143.29/172.29/182.83/163.42/175.72/156.37	137.29/128.24/150.69	165.12	138.43	206.71	330.24	1.4686	0.070976	0.92902	0.14195	0.43405	False
POLG2_2	POLG2	43.256/84.456/59.19/82.204/79.298/76.369	95.684/106.13/63.109	68.974	86.218	266.63	137.95	1.4682	0.92897	0.071031	0.14206	0.43405	True
RPA2_2	RPA2	231.15/247.74/239.39/234.73/235.19/233.96	188.04/223.75/204.78	236.97	205.01	34.592	473.93	1.468	0.071048	0.92895	0.1421	0.43405	False
TP73_6	TP73	162.21/180.17/172.31/155.49/152.29/166.07	202.19/178.65/193.19	164.49	191.09	108.92	328.97	1.4669	0.92881	0.071195	0.14239	0.43405	True
PSMB11_5	PSMB11	114.9/114.86/99.966/112.91/94.617/123.65	102.34/70.751/94.019	109.7	87.971	116.13	219.4	1.4669	0.071198	0.9288	0.1424	0.43405	False
CCNB1_6	CCNB1	85.161/66.439/96.02/74.281/70.287/90.915	74.883/48.641/63.109	79.782	61.259	143	159.56	1.4664	0.071272	0.92873	0.14254	0.43405	False
PARP2_1	PARP2	287.92/299.54/276.22/274.34/291.96/309.11	338.64/315.73/320.7	289.59	324.87	179.93	579.19	1.466	0.92867	0.07133	0.14266	0.43405	True
NEIL3_1	NEIL3	108.14/164.41/160.47/116.87/130.66/112.74	143.11/161.84/157.77	130.38	154.03	610.4	260.76	1.4645	0.92847	0.071529	0.14306	0.43439	True
CHTF18_3	CHTF18	116.25/144.14/115.75/130.73/109.04/132.13	97.348/106.13/99.815	124.1	101.03	173.66	248.2	1.4645	0.071533	0.92847	0.14307	0.43439	False
DCLRE1C_2	DCLRE1C	270.35/280.39/253.86/241.66/273.94/293.35	298.7/306.88/301.38	268.38	302.3	345.51	536.77	1.4639	0.92839	0.07161	0.14322	0.43441	True
RPA2_3	RPA2	78.402/104.73/119.7/96.07/99.123/103.04	148.1/99.051/117.85	99.397	120.02	181.13	198.79	1.4626	0.92822	0.071784	0.14357	0.43501	True
AURKC_1	AURKC	50.015/61.935/60.506/68.338/71.188/76.369	64.067/88.439/92.731	64.142	80.694	86.885	128.28	1.4614	0.92804	0.071956	0.14391	0.43537	True
RPA4_5	RPA4	519.08/546.15/551.13/531.85/582.12/580.65	616.54/565.12/619.5	551.34	599.86	650.85	1102.7	1.4611	0.92801	0.071993	0.14399	0.43537	True
RRM2B_4	RRM2B	82.457/73.195/63.136/73.29/66.683/96.976	82.372/84.017/116.56	75.184	93.09	150.55	150.37	1.4602	0.92788	0.072118	0.14424	0.43568	True
CDC6_4	CDC6	47.312/45.043/31.568/52.492/32.44/38.791	56.579/53.063/51.517	40.549	53.678	71.612	81.097	1.458	0.92758	0.072423	0.14485	0.43707	True
XRN2_2	XRN2	408.23/421.15/422.22/417.95/426.23/447.3	428.5/504.1/468.81	423.69	466.11	168.91	847.37	1.4574	0.92749	0.072509	0.14502	0.43714	True
INO80E_2	INO80E	120.31/121.62/123.64/110.93/114.44/126.07	107.33/107.01/79.208	119.38	96.898	32.925	238.77	1.4552	0.072804	0.9272	0.14561	0.43826	False
PSME1_4	PSME1	72.995/78.826/99.966/83.194/97.321/90.915	103.17/123.81/92.731	86.655	105.81	113.79	173.31	1.4549	0.92716	0.072843	0.14569	0.43826	True
PSME4_2	PSME4	114.9/105.85/144.69/133.71/125.26/128.49	141.45/154.77/147.47	124.85	147.79	189.07	249.7	1.4521	0.92677	0.073231	0.14646	0.44014	True
