sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TRRAP_3	TRRAP	166.58/112.38/150.57/130/126.74/125.55	158.05/149.03/152.54/152.01/147.41/148.89	134.16	151.28	388.23	268.41	1.0451	0.852	0.148	0.296	0.9984	True
ANAPC7_1	ANAPC7	522.77/495.34/482.86/507/529.48/524.47	562.23/505.46/581.65/530.88/550.02/533.38	510.04	543.39	342.41	1020.4	1.0442	0.8518	0.1482	0.2964	0.9984	True
NonTargetControl_0033	NonTargetControl_0033	536.95/621.02/571.13/612.3/543.69/567.38	606.26/591.78/627.54/613.96/599.55/620.87	574.55	609.87	1202.7	1149.5	1.0418	0.85125	0.14875	0.29749	0.9984	True
PSMC4_6	PSMC4	101.01/104.98/69.228/104/80.547/111.25	104.97/106.18/96.735/114.58/109.54/118.19	93.871	108.14	272.78	187.8	1.0413	0.85112	0.14888	0.29776	0.9984	True
INO80E_4	INO80E	203.79/198.14/209.41/185.9/178.86/176.41	179.16/185.05/178.59/167.53/154.4/165	191.68	171.3	186.74	383.49	1.0405	0.14905	0.85095	0.2981	0.9984	False
SMEK2_3	SMEK2	350.88/343.04/392.87/326.3/329.29/340.11	308.86/326.01/331.13/333.69/300.65/315.42	346.41	319.07	585.36	693.06	1.0388	0.14945	0.85055	0.2989	0.9984	False
TPR_5	TPR	72.656/68.017/83.073/84.499/73.44/74.697	60.325/45.951/66.97/75.775/74.579/59.861	75.842	63.048	41.142	151.73	1.0386	0.14949	0.85051	0.29899	0.9984	False
YBX1_2	YBX1	150.63/198.14/195.57/236.6/216.77/243.16	176.75/191.26/186.03/170.27/173.63/204.91	204.34	183.43	1140.5	408.81	1.0338	0.15061	0.84939	0.30121	0.9984	False
BRCA2_3	BRCA2	177.21/186.31/181.72/192.4/169.39/146.22	149/138.47/152.54/164.33/147.99/184.96	174.86	155.54	268.33	349.85	1.0333	0.15073	0.84927	0.30145	0.9984	False
ERCC4_2	ERCC4	5.3163/4.4359/1.7307/0/7.1071/3.1786	6.6357/4.3467/3.7206/1.8259/6.9918/3.8373	2.0764	4.1808	9.4035	4.1542	1.0325	0.82157	0.17843	0.35686	0.9984	True
ORC5_5	ORC5	202.02/248.41/224.99/249.6/293.76/252.7	276.89/243.42/249.28/272.97/270.93/287.8	243.65	266.42	946.43	487.46	1.0315	0.84885	0.15115	0.3023	0.9984	True
RBX1_4	RBX1	163.03/159.69/157.49/174.2/158.72/162.11	147.19/139.1/162.47/146.07/141.58/128.93	162.45	143.87	36.909	325.01	1.0303	0.15142	0.84858	0.30285	0.9984	False
XRCC4_2	XRCC4	166.58/147.86/164.42/157.3/145.7/157.34	139.95/140.34/156.26/141.96/120.03/132.77	156.34	138.12	71.43	312.79	1.0301	0.15147	0.84853	0.30295	0.9984	False
ORC3_4	ORC3	109.87/94.632/119.42/96.199/122/112.84	94.71/88.177/95.495/92.665/126.44/71.373	108.64	93.472	132.99	217.36	1.029	0.15173	0.84827	0.30346	0.9984	False
RAD54L_2	RAD54L	95.694/106.46/128.07/124.8/142.14/133.5	138.14/149.65/137.66/114.12/148.58/135.07	120.69	136.67	304.6	241.46	1.0288	0.84822	0.15178	0.30357	0.9984	True
LIG4_5	LIG4	795.67/823.59/797.85/833.29/864.69/874.12	873.5/893.56/858.21/916.15/868.15/830.38	831	872.91	1080.2	1662.6	1.028	0.84802	0.15198	0.30395	0.9984	True
CCNO_2	CCNO	194.93/196.66/216.34/171.6/185.97/162.11	218.38/206.16/202.15/210.89/199.85/204.91	187.1	206.97	374.71	374.33	1.0267	0.84772	0.15228	0.30456	0.9984	True
RRM2_2	RRM2	56.707/79.845/53.652/80.599/74.624/90.59	82.042/71.411/119.06/66.189/71.083/104.37	71.39	83.649	213.13	142.83	1.0258	0.8475	0.1525	0.305	0.9984	True
FAM175A_3	FAM175A	118.73/164.13/155.76/145.6/158.72/174.82	135.13/129.78/128.98/135.12/145.08/130.47	151.86	133.98	375.38	303.82	1.0255	0.15257	0.84743	0.30513	0.9984	False
TMEM189-UBE2V1_3	TMEM189-UBE2V1	255.18/303.12/233.64/276.9/267.7/282.9	283.53/295.58/262.92/290.78/277.34/354.56	269.01	292.79	572.4	538.2	1.0251	0.84735	0.15265	0.30529	0.9984	True
GTF2H1_4	GTF2H1	244.55/236.58/238.84/261.3/261.78/228.86	231.04/221.06/219.51/234.63/224.9/204.14	245.01	222.33	183.34	490.18	1.0243	0.15284	0.84716	0.30569	0.9984	False
PSMC5_2	PSMC5	382.77/418.45/358.25/348.4/375.49/405.27	330.58/365.13/337.33/359.7/357.16/366.08	380.66	352.39	721.59	761.57	1.0242	0.15288	0.84712	0.30576	0.9984	False
WRNIP1_3	WRNIP1	528.09/496.82/517.48/482.3/493.94/541.95	539.3/496.77/541.96/529.97/547.69/603.99	509.67	542.37	520.85	1019.7	1.024	0.84708	0.15292	0.30584	0.9984	True
FANCI_4	FANCI	28.354/42.88/38.075/37.7/40.273/42.911	45.244/44.709/39.686/49.3/54.186/49.884	38.012	46.941	29.24	76.049	1.0239	0.84707	0.15293	0.30586	0.9984	True
RDM1_2	RDM1	124.05/102.02/84.804/118.3/108.98/89.001	97.123/90.66/96.735/99.512/68.753/84.42	103.53	88.851	246.55	207.13	1.0201	0.15385	0.84615	0.30769	0.9984	False
POLQ_1	POLQ	77.973/66.538/65.766/72.799/75.809/66.751	89.884/90.039/86.814/69.385/80.406/82.885	70.776	82.913	28.094	141.6	1.0199	0.84612	0.15388	0.30776	0.9984	True
FUS_4	FUS	375.69/371.13/403.25/404.3/373.12/390.97	431.32/404.25/386.94/448.26/435.24/385.26	386.16	414.49	229.94	772.59	1.0193	0.84596	0.15404	0.30808	0.9984	True
SLK_3	SLK	219.74/292.77/231.91/226.2/219.13/282.9	270.86/254.59/293.93/268.87/263.94/247.12	243.65	266.15	1113.5	487.46	1.0192	0.84595	0.15405	0.3081	0.9984	True
XAB2_2	XAB2	490.87/428.8/470.75/418.6/478.54/487.92	433.13/465.1/390.66/414.03/427.08/458.94	461.69	430.74	968.88	923.68	1.0184	0.15425	0.84575	0.3085	0.9984	False
TNIK_3	TNIK	175.44/220.31/212.88/234/234.53/228.86	240.7/234.72/243.08/215.91/237.14/257.1	216.63	237.79	499.24	433.4	1.0165	0.8453	0.1547	0.3094	0.9984	True
FEN1_2	FEN1	177.21/199.61/183.45/132.6/176.49/200.25	177.96/198.71/198.43/174.37/195.19/235.61	176.68	195.75	614.21	353.47	1.0148	0.8449	0.1551	0.3102	0.9984	True
TREX2_1	TREX2	712.39/700.87/742.47/711.09/766.38/729.49	762.51/749.5/777.6/726.71/765.02/814.27	726.78	765.47	589.28	1454	1.0147	0.84487	0.15513	0.31026	0.9984	True
DBF4_2	DBF4	47.847/42.88/44.998/29.9/40.273/39.733	41.624/37.258/39.686/28.302/29.715/18.419	40.507	31.376	38.568	81.042	1.0143	0.15521	0.84479	0.31042	0.9984	False
NUDT1_5	NUDT1	432.39/396.27/443.06/434.2/422.87/392.56	412.62/416.04/479.95/444.15/455.63/491.94	419.78	449.08	442.42	839.84	1.0111	0.84402	0.15598	0.31197	0.9984	True
HAUS8_2	HAUS8	90.377/72.452/84.804/61.1/82.916/66.751	68.167/58.37/59.529/64.82/67.005/62.164	75.674	63.238	130.88	151.4	1.0107	0.15607	0.84393	0.31214	0.9984	False
XRCC1_1	XRCC1	145.31/137.51/143.65/141.7/124.37/150.98	149/155.86/169.91/157.94/177.71/136.61	140.33	157.27	82.749	280.76	1.0106	0.84389	0.15611	0.31222	0.9984	True
ORC1_5	ORC1	232.15/207.01/240.57/205.4/209.66/205.02	242.51/252.11/250.52/218.65/233.06/227.93	216.18	237.15	243.42	432.5	1.0086	0.84341	0.15659	0.31319	0.9984	True
AP5Z1_1	AP5Z1	88.605/79.845/96.919/80.599/98.315/98.537	104.36/99.975/100.46/105.45/100.8/111.28	90.111	103.65	76.552	180.28	1.008	0.84328	0.15672	0.31345	0.9984	True
IP6K3_1	IP6K3	196.7/211.44/200.76/193.7/207.29/182.77	217.77/209.89/228.2/210.89/208.59/237.91	198.56	218.61	104.69	397.24	1.0064	0.84288	0.15712	0.31424	0.9984	True
CDK1_3	CDK1	125.82/121.25/126.34/114.4/116.08/143.04	118.24/111.15/74.412/122.79/122.36/109.75	124.15	108.29	106.59	248.38	1.0061	0.15718	0.84282	0.31437	0.9984	False
HAUS5_3	HAUS5	173.67/158.21/185.18/144.3/142.14/143.04	147.19/134.75/117.82/142.42/143.91/151.19	156.92	139.09	330.29	313.94	1.0059	0.15723	0.84277	0.31446	0.9984	False
PAPD7_6	PAPD7	148.86/128.64/155.76/156/163.46/160.52	135.13/136.61/125.26/141.96/137.51/129.7	151.74	134.25	158.14	303.59	1.0041	0.15767	0.84233	0.31534	0.9984	False
PSMC3_6	PSMC3	292.4/331.21/337.49/273/324.56/321.04	265.43/286.26/267.88/279.82/284.92/346.89	312.41	287.35	631.62	625.03	1.0024	0.15807	0.84193	0.31614	0.9984	False
BRCA2_4	BRCA2	203.79/198.14/200.76/218.4/195.44/217.73	229.84/224.79/240.6/220.02/215.58/224.86	205.51	225.81	99.35	411.16	1.0011	0.84161	0.15839	0.31677	0.9984	True
FEN1_6	FEN1	232.15/270.59/212.88/250.9/257.04/238.4	263.02/252.73/300.13/256.54/256.37/264	242.94	265.01	413.51	486.04	1.0011	0.84161	0.15839	0.31678	0.9984	True
MTOR_3	MTOR	159.49/156.73/193.84/169/191.89/160.52	196.06/170.14/188.51/212.26/185.28/188.79	171.25	189.76	281.1	342.62	0.99992	0.84133	0.15867	0.31735	0.9984	True
CDC25C_4	CDC25C	72.656/47.316/50.19/33.8/40.273/47.679	51.879/66.443/48.368/54.777/49.525/75.978	47.302	57.02	176.61	94.637	0.99893	0.84109	0.15891	0.31783	0.9984	True
PSMA5_1	PSMA5	388.09/394.79/387.68/379.6/392.07/425.93	434.34/389.96/411.74/446.89/411.93/442.82	394.43	422.46	260.79	789.12	0.99806	0.84088	0.15912	0.31825	0.9984	True
RAD18_4	RAD18	561.76/499.77/546.9/565.5/524.74/548.31	478.38/560.73/486.16/494.37/509.24/522.64	540.68	507.86	616.88	1081.7	0.99779	0.15919	0.84081	0.31838	0.9984	False
CCNB1_4	CCNB1	492.64/513.08/475.94/470.6/491.57/492.68	510.95/523.47/502.28/524.95/526.72/534.92	489.23	520.43	224.35	978.79	0.9974	0.84072	0.15928	0.31857	0.9984	True
CDC23_3	CDC23	389.86/357.83/359.99/338/316.26/354.41	370.39/372.58/390.66/364.27/379.31/394.47	352.01	378.46	602.02	704.26	0.99655	0.84051	0.15949	0.31899	0.9984	True
CCNB1_1	CCNB1	127.59/153.78/134.99/131.3/152.8/125.55	123.06/127.92/107.9/122.79/138.09/107.44	137.21	120.72	157.16	274.51	0.99535	0.15978	0.84022	0.31957	0.9984	False
PARP3_3	PARP3	260.5/313.47/328.83/325/335.22/295.61	331.18/317.93/353.46/319.53/326.28/353.8	308.66	333.38	778.39	617.53	0.9945	0.84001	0.15999	0.31998	0.9984	True
C11orf30_1	C11orf30	384.55/400.71/477.67/457.6/415.76/413.22	464.5/427.84/501.04/446.44/429.41/450.5	423.71	452.63	1259.3	847.71	0.99331	0.83972	0.16028	0.32056	0.9984	True
FAN1_4	FAN1	129.36/178.91/140.19/157.3/182.41/157.34	161.07/194.98/171.15/192.18/170.72/157.33	156.42	173.99	435.77	312.95	0.99309	0.83967	0.16033	0.32067	0.9984	True
UBE2V1_2	UBE2V1	88.605/97.589/121.15/111.8/90.023/81.054	97.726/77.62/80.613/94.947/73.414/79.815	97.416	83.552	234.03	194.9	0.99303	0.16035	0.83965	0.32069	0.9984	False
RFC2_6	RFC2	54.935/56.188/50.19/58.5/63.964/55.626	67.564/80.725/66.97/69.385/63.509/56.024	56.417	66.965	20.587	112.87	0.99282	0.8396	0.1604	0.3208	0.9984	True
MMS19_2	MMS19	393.41/382.96/361.72/396.5/408.66/357.59	422.88/419.77/368.34/403.53/388.05/467.38	383.02	410.5	409.43	766.31	0.99267	0.83956	0.16044	0.32087	0.9984	True
ANAPC2_6	ANAPC2	47.847/59.145/60.574/71.499/50.934/77.876	57.912/44.709/50.848/59.342/36.707/51.419	60.414	49.521	135.45	120.87	0.99081	0.16089	0.83911	0.32178	0.9984	False
RAD51_1	RAD51	70.884/62.102/74.42/63.699/75.809/68.34	68.77/85.072/90.534/77.145/82.736/81.35	69.021	80.642	31.07	138.09	0.98894	0.83865	0.16135	0.32269	0.9984	True
RTEL1_5	RTEL1	198.48/239.54/231.91/219.7/209.66/219.32	205.71/204.3/184.79/199.48/210.92/188.03	219.35	198.64	219.02	438.85	0.98854	0.16144	0.83856	0.32289	0.9984	False
ALKBH2_5	ALKBH2	88.605/116.81/126.34/89.699/126.74/125.55	126.68/112.39/125.26/121.88/133.43/135.84	110.96	125.67	336.93	222	0.98736	0.83827	0.16173	0.32347	0.9984	True
CDC25A_6	CDC25A	33.67/42.88/41.537/45.5/63.964/44.501	34.988/32.29/42.167/32.41/30.88/39.908	44.503	35.202	101.7	89.036	0.98568	0.16215	0.83785	0.32429	0.9984	False
MAD1L1_2	MAD1L1	182.53/170.04/159.22/172.9/188.34/187.54	181.58/182.56/233.16/220.48/174.21/184.96	176.45	194.96	130.32	353.02	0.98513	0.83772	0.16228	0.32456	0.9984	True
TNIK_1	TNIK	180.75/156.73/162.69/178.1/176.49/184.36	179.16/211.13/181.07/186.7/210.92/181.12	172.89	191.2	119.73	345.9	0.98413	0.83747	0.16253	0.32505	0.9984	True
SMUG1_2	SMUG1	40.758/25.137/44.998/42.9/43.827/44.501	55.499/46.572/40.926/54.321/48.36/46.047	39.604	48.363	58.481	79.235	0.98405	0.83745	0.16255	0.32509	0.9984	True
MCM2_2	MCM2	143.54/189.26/162.69/195/167.02/154.16	195.45/174.49/212.07/191.72/187.61/157.33	167.63	185.64	400.7	335.38	0.98329	0.83727	0.16273	0.32546	0.9984	True
CHAF1A_6	CHAF1A	205.56/227.71/204.22/195/204.92/187.54	200.28/196.84/173.63/188.07/192.27/156.56	203.79	183.96	183.61	407.72	0.98234	0.16297	0.83703	0.32593	0.9984	False
POLQ_3	POLQ	104.55/66.538/86.535/94.899/108.98/84.233	95.313/77.62/59.529/78.514/73.414/79.815	89.802	76.639	238.82	179.66	0.98201	0.16305	0.83695	0.32609	0.9984	False
MCM6_4	MCM6	30.126/42.88/27.691/48.1/45.011/42.911	27.749/34.153/22.323/30.128/37.29/30.698	38.633	30.006	71.748	77.291	0.98127	0.16322	0.83678	0.32645	0.9984	False
ORC5_6	ORC5	24.809/45.837/51.921/49.4/31.982/63.572	68.167/52.782/45.887/41.083/48.36/57.559	42.55	51.604	202.78	85.129	0.98125	0.83676	0.16324	0.32647	0.9984	True
POLR1B_4	POLR1B	178.98/215.88/181.72/202.8/182.41/176.41	159.86/170.76/166.19/178.03/164.89/181.89	189.17	170.1	253.34	378.46	0.9802	0.16349	0.83651	0.32699	0.9984	False
PRKDC_5	PRKDC	109.87/130.12/126.34/146.9/124.37/154.16	120.65/112.39/109.14/145.16/103.13/105.91	131.14	115.28	260.12	262.38	0.97971	0.16362	0.83638	0.32723	0.9984	False
DSCC1_2	DSCC1	223.29/223.27/256.14/243.1/242.83/249.52	270.86/240.93/296.41/232.35/258.11/270.91	239.36	260.75	185.62	478.89	0.97706	0.83573	0.16427	0.32854	0.9984	True
CIB1_6	CIB1	184.3/190.74/193.84/157.3/190.71/192.31	197.26/176.35/207.11/220.94/206.84/213.35	184.39	203.13	193.22	368.91	0.97538	0.83531	0.16469	0.32937	0.9984	True
MSH5_4	MSH5	226.83/257.28/257.87/288.6/249.93/225.68	230.44/226.65/233.16/251.98/214.42/215.65	250.14	228.38	546.29	500.45	0.97285	0.16532	0.83468	0.33063	0.9984	False
POLD2_5	POLD2	28.354/29.572/29.422/28.6/37.904/28.607	21.717/18.008/24.804/25.106/27.967/19.954	30.243	22.676	13.753	60.506	0.97282	0.16528	0.83472	0.33056	0.9984	False
SMC1B_3	SMC1B	154.17/147.86/179.99/187.2/155.17/158.93	202.69/177.6/164.95/186.24/191.69/165	163.27	180.84	251.36	326.65	0.97219	0.83452	0.16548	0.33095	0.9984	True
UBE2D1_5	UBE2D1	44.303/39.923/69.228/54.6/36.72/60.394	54.896/62.717/55.809/65.733/51.273/66.768	49.567	59.245	162.97	99.167	0.97183	0.83443	0.16557	0.33113	0.9984	True
TOP3B_4	TOP3B	155.95/133.08/147.11/107.9/126.74/139.86	126.08/116.74/136.42/94.947/117.7/122.03	134.19	118.28	284.04	268.47	0.97115	0.16574	0.83426	0.33147	0.9984	False
HES1_1	HES1	136.45/174.48/164.42/123.5/144.51/136.68	148.4/160.83/161.23/159.77/160.23/184.96	145.65	162.21	368.03	291.41	0.97006	0.83399	0.16601	0.33202	0.9984	True
PPP4C_5	PPP4C	246.32/243.97/245.76/211.9/214.4/267	228.03/271.36/254.24/269.32/247.04/285.49	237.43	258.57	449.64	475.02	0.96971	0.8339	0.1661	0.33219	0.9984	True
HDAC4_5	HDAC4	482.01/480.55/436.14/484.9/510.52/491.09	495.27/511.05/502.28/488.43/517.98/549.5	480.33	510.37	600.89	960.99	0.96907	0.83374	0.16626	0.33251	0.9984	True
RAD51_3	RAD51	193.16/180.39/199.03/205.4/193.08/212.97	213.55/233.48/214.55/216.83/213.83/206.45	197.07	216.3	127.07	394.27	0.96835	0.83357	0.16643	0.33287	0.9984	True
POLR2J_2	POLR2J	209.11/138.99/195.57/206.7/200.18/163.7	156.84/168.9/186.03/167.07/166.64/148.12	183.76	165.19	796.94	367.64	0.96817	0.16648	0.83352	0.33296	0.9984	False
PSMB8_6	PSMB8	264.04/239.54/259.6/349.7/271.25/254.29	294.39/298.68/300.13/306.75/277.34/284.73	270.99	293.5	1528.2	542.17	0.96662	0.83313	0.16687	0.33373	0.9984	True
PSMC4_3	PSMC4	203.79/221.79/237.11/224.9/234.53/219.32	226.22/263.29/229.44/265.21/244.71/236.38	223.3	243.73	143.6	446.75	0.96659	0.83313	0.16687	0.33375	0.9984	True
RAD51_4	RAD51	163.03/187.78/192.11/188.5/190.71/192.31	156.84/160.83/161.23/170.72/175.96/176.51	185.43	166.84	127.25	370.99	0.96556	0.16713	0.83287	0.33426	0.9984	False
HAUS6_2	HAUS6	536.95/527.87/531.32/544.7/502.23/588.04	552.58/570.04/570.49/549.14/565.75/611.66	537.92	569.59	795.45	1076.2	0.9655	0.83285	0.16715	0.33429	0.9984	True
MSH5_6	MSH5	209.11/241.02/240.57/231.4/247.56/193.9	253.97/247.14/234.4/251.98/267.44/228.7	226.4	246.94	448.55	452.95	0.96497	0.83272	0.16728	0.33456	0.9984	True
TREX2_6	TREX2	170.12/173/178.26/145.6/194.26/201.84	200.88/191.26/198.43/179.4/195.19/201.84	176.23	194.34	394.25	352.57	0.96496	0.83272	0.16728	0.33457	0.9984	True
FAM175A_1	FAM175A	237.46/241.02/223.26/232.7/244.01/228.86	240.09/209.26/231.92/217.28/208.59/179.58	234.44	213.55	60.621	469.04	0.96469	0.16735	0.83265	0.3347	0.9984	False
ESPL1_1	ESPL1	106.33/127.16/128.07/119.6/142.14/114.43	127.29/145.93/143.86/119.14/130.51/162.7	122.44	137.51	154.81	244.95	0.96306	0.83224	0.16776	0.33552	0.9984	True
MMS19_3	MMS19	154.17/208.49/154.03/221/145.7/166.88	201.49/183.8/194.71/183.5/210.34/172.68	172.78	190.68	1013.2	345.67	0.96266	0.83214	0.16786	0.33572	0.9984	True
REV3L_1	REV3L	106.33/85.76/67.497/90.999/103.05/136.68	77.819/92.523/81.853/73.493/78.075/95.164	96.127	82.782	549.99	192.32	0.9623	0.16795	0.83205	0.3359	0.9984	False
ANAPC4_5	ANAPC4	340.24/326.78/309.79/288.6/291.39/278.13	272.67/267.01/267.88/318.17/282.59/282.42	305.04	281.28	583.05	610.28	0.96181	0.16807	0.83193	0.33615	0.9984	False
PSME4_1	PSME4	249.87/257.28/287.3/302.9/248.75/252.7	230.44/246.52/219.51/259.28/256.37/251.72	265.68	243.54	525.65	531.53	0.96005	0.16852	0.83148	0.33703	0.9984	False
RNF168_5	RNF168	248.09/238.06/240.57/222.3/214.4/227.27	237.08/251.49/186.03/188.53/213.83/196.47	231.49	210.84	159.14	463.14	0.95965	0.16862	0.83138	0.33723	0.9984	False
RAD23B_6	RAD23B	116.96/133.08/122.88/127.4/129.11/138.27	154.43/157.72/110.38/158.4/160.23/125.86	127.77	143.1	56.227	255.62	0.95944	0.83133	0.16867	0.33734	0.9984	True
RAD52_6	RAD52	145.31/171.52/147.11/144.3/140.96/147.81	176.15/173.87/162.47/143.33/149.16/194.93	149.18	165.75	122.33	298.46	0.95913	0.83125	0.16875	0.33749	0.9984	True
APC_6	APC	118.73/150.82/126.34/143/123.19/111.25	118.84/132.26/105.42/121.42/91.476/112.05	128.17	112.82	227.27	256.43	0.95869	0.16886	0.83114	0.33771	0.9984	False
ERCC6_4	ERCC6	320.75/298.68/306.33/287.3/275.99/294.02	276.29/278.81/274.08/278/258.11/276.28	296.84	273.5	239.78	593.89	0.95788	0.16906	0.83094	0.33813	0.9984	False
FANCM_1	FANCM	241.01/173/179.99/215.8/215.58/243.16	214.15/220.44/243.08/228.7/240.05/230.24	209.64	229.22	880.47	419.43	0.95581	0.83042	0.16958	0.33917	0.9984	True
TP53BP1_3	TP53BP1	129.36/140.47/150.57/144.3/165.83/154.16	179.77/156.48/164.95/159.77/167.22/153.49	147.01	163.39	155.93	294.11	0.95533	0.8303	0.1697	0.33941	0.9984	True
ERCC3_1	ERCC3	159.49/155.26/185.18/195/172.94/182.77	209.93/170.14/192.23/193.09/192.27/198.77	174.53	192.36	240.13	349.18	0.95443	0.83007	0.16993	0.33986	0.9984	True
ABL1_6	ABL1	464.29/507.17/486.33/449.8/467.88/510.17	533.87/520.99/570.49/472/497/472.75	480.42	510	598.05	961.17	0.95422	0.83001	0.16999	0.33997	0.9984	True
CRY2_6	CRY2	140/73.931/110.76/109.2/125.56/111.25	104.36/121.09/128.98/118.23/125.27/149.65	109.76	123.87	490.2	219.6	0.95198	0.82945	0.17055	0.34111	0.9984	True
RUVBL2_1	RUVBL2	207.34/208.49/192.11/211.9/223.87/198.66	234.66/214.85/241.84/214.54/226.07/226.4	206.82	226.18	120.53	413.78	0.95188	0.82942	0.17058	0.34116	0.9984	True
RECQL_4	RECQL	62.024/75.41/58.844/50.7/62.779/63.572	55.499/49.677/57.049/47.017/51.273/47.582	61.797	51.213	64.269	123.64	0.95184	0.17059	0.82941	0.34118	0.9984	False
BUB3_4	BUB3	233.92/276.5/233.64/293.8/279.54/263.82	291.37/299.92/282.76/286.67/259.28/287.8	262.54	284.35	623.41	525.25	0.95177	0.82939	0.17061	0.34121	0.9984	True
POLD1_5	POLD1	189.62/233.62/224.99/184.6/194.26/224.09	214.76/213.61/250.52/224.59/234.23/226.4	207.62	227.01	456.37	415.38	0.95162	0.82936	0.17064	0.34129	0.9984	True
LIG3_3	LIG3	127.59/118.29/136.73/140.4/123.19/103.3	98.33/112.39/102.94/122.79/122.36/99.769	124.29	109.3	180.52	248.67	0.95057	0.17091	0.82909	0.34182	0.9984	False
PSMD3_1	PSMD3	767.32/755.57/737.28/782.59/723.74/767.63	754.06/804.77/808.61/761.86/785.41/842.66	755.43	792.33	472.44	1511.4	0.94928	0.82876	0.17124	0.34248	0.9984	True
USP44_1	USP44	345.56/368.18/359.99/331.5/354.17/370.31	369.79/314.83/321.21/310.86/316.96/346.89	354.69	329.43	215.07	709.63	0.94834	0.17148	0.82852	0.34296	0.9984	False
GTF2H4_1	GTF2H4	134.68/121.25/110.76/139.1/150.43/139.86	142.37/146.55/141.38/179.4/135.17/143.51	132.02	147.42	205.11	264.12	0.94807	0.82845	0.17155	0.34309	0.9984	True
GINS1_6	GINS1	23.037/19.222/13.846/16.9/20.137/17.482	16.288/10.556/18.603/10.043/11.07/10.744	18.212	12.506	9.8655	36.437	0.94535	0.17118	0.82882	0.34237	0.9984	False
ERCC5_5	ERCC5	42.53/47.316/55.382/41.6/42.642/46.09	34.988/36.016/35.966/41.083/39.62/33.001	45.703	36.678	26.542	91.436	0.94378	0.17264	0.82736	0.34528	0.9984	False
SPDL1_1	SPDL1	604.29/601.8/609.21/568.1/636.08/580.1	605.66/619.72/626.3/630.85/660.73/651.57	599.54	632.2	564.66	1199.5	0.94304	0.82717	0.17283	0.34566	0.9984	True
UBC_6	UBC	138.22/167.08/133.26/143/144.51/150.98	155.64/153.38/176.11/159.77/181.79/147.35	145.79	161.87	140.8	291.68	0.94166	0.82682	0.17318	0.34637	0.9984	True
RECQL5_1	RECQL5	163.03/153.78/162.69/133.9/164.65/176.41	181.58/179.46/176.11/153.38/163.72/201.07	158.51	175.26	204.83	317.13	0.9402	0.82644	0.17356	0.34711	0.9984	True
PPP2R1A_4	PPP2R1A	249.87/277.98/256.14/266.5/249.93/228.86	272.67/285.02/281.52/263.84/260.44/291.63	254.42	275.63	279.63	509.01	0.94003	0.8264	0.1736	0.3472	0.9984	True
RFWD2_5	RFWD2	141.77/173/167.88/153.4/157.54/187.54	164.08/183.8/171.15/193.55/174.21/194.17	162.86	179.81	259.92	325.83	0.93869	0.82605	0.17395	0.34789	0.9984	True
DDB2_5	DDB2	44.303/42.88/43.267/41.6/45.011/54.036	45.847/59.612/53.328/52.951/46.029/69.071	45.012	53.907	20.235	90.054	0.93732	0.8257	0.1743	0.34859	0.9984	True
PSMB6_2	PSMB6	373.91/328.25/337.49/367.9/361.28/370.31	365.57/355.19/364.62/382.99/397.37/425.17	356.09	381.1	361.42	712.42	0.93681	0.82557	0.17443	0.34886	0.9984	True
XPC_2	XPC	271.13/272.07/304.6/262.6/297.31/282.9	291.97/329.73/326.17/284.84/280.25/312.35	281.38	303.59	268	562.94	0.9364	0.82547	0.17453	0.34907	0.9984	True
SPDL1_6	SPDL1	70.884/76.888/89.996/83.199/73.44/65.161	65.754/57.129/68.211/62.994/65.257/69.071	76.17	64.611	79.535	152.39	0.9363	0.17456	0.82544	0.34912	0.9984	False
PSME4_5	PSME4	202.02/211.44/197.3/193.7/178.86/163.7	197.87/185.67/181.07/172.09/170.72/133.54	190.5	172.23	296.31	381.13	0.93615	0.1746	0.8254	0.3492	0.9984	False
FUS_6	FUS	317.21/368.18/330.56/364/325.74/360.77	358.33/378.79/373.3/332.77/354.83/417.49	343.8	368.35	499.74	687.84	0.93594	0.82535	0.17465	0.34931	0.9984	True
GINS3_6	GINS3	120.5/133.08/119.42/124.8/143.33/106.48	126.68/112.39/105.42/115.49/97.303/101.3	124.07	109.34	159.22	248.22	0.93493	0.17491	0.82509	0.34982	0.9984	False
RBBP8_3	RBBP8	31.898/28.094/39.806/31.2/33.166/31.786	27.749/32.29/21.083/22.367/29.715/19.186	32.477	24.946	15.169	64.976	0.93423	0.17507	0.82493	0.35014	0.9984	False
TK2_5	TK2	303.03/298.68/335.76/323.7/309.16/311.5	314.9/293.72/319.97/271.6/291.33/254.03	313.39	290	190.32	626.99	0.934	0.17515	0.82485	0.3503	0.9984	False
MUS81_6	MUS81	134.68/158.21/140.19/187.2/142.14/160.52	156.24/132.26/138.9/146.53/119.44/128.93	152.86	136.53	374.49	305.83	0.93384	0.17519	0.82481	0.35039	0.9984	False
APEX1_2	APEX1	106.33/147.86/138.46/123.5/130.3/146.22	133.32/151.51/157.5/144.25/142.75/150.42	131.29	146.42	246.73	262.67	0.93356	0.82474	0.17526	0.35053	0.9984	True
TP53BP1_1	TP53BP1	691.12/705.3/688.82/724.09/715.45/686.58	664.18/668.78/648.62/655.5/675.29/689.17	701.75	666.79	241.97	1404	0.93292	0.17543	0.82457	0.35086	0.9984	False
